,회사명,거래소코드,공시발생일,text,link


채무자와의 관계




-


-


-




3. 최근 3년간 거래내역(일상적 거래 제외)




구분


거래 내역




당해년도


-




전년도


-




전전년도


-








손상차손 금액(원)


131,232,876




1. 인적사항




- 기본사항




성명(명칭)


국적


주소(본점소재지)[읍ㆍ면ㆍ동까지만 기재]


생년월일(사업자등록번호 등)




(주)바른종합건설


대한민국


전라남도 나주시 빛가람동


506-81-35670




직업(사업내용)


건설업




- 최대주주ㆍ대표이사ㆍ대표집행임원 현황 및 재무상황 등(채무자가 법인인 경우)




구분


성명


주식수


지분율(%)




최대주주


-


-


-




최대주주


-


-


-




(단위 : 백만원)




해당 사업연도


-


결산기


-




자산총계


-


자본금


-




부채총계


-


매출액


-




자본총계


-


당기순손익


-




외부감사인


-


휴업 여부


아니오




감사의견


-


폐업 여부


아니오




2. 채무자와의 관계




1. 회사와 채무자와의 관계


-




2. 회사와 최대주주ㆍ임원과 채무자와의 관계


성명


채무자와의 관계




-


-


-




3. 최근 3년간 거래내역(일상적 거래 제외)




구분


거래 내역




당해년도


-




전년도


-




전전년도


-








손상차손 금액(원)


817,109,983




1. 인적사항




- 기본사항




성명(명칭)


국적


주소(본점소재지)[읍ㆍ면ㆍ동까지만 기재]


생년월일(사업자등록번호 등)




(주)제이공항렌트카


대한민국


제주 제주시 이호이동


720-86-00919




직업(사업내용)


렌트업




- 최대주주ㆍ대표이사ㆍ대표집행임원 현황 및 재무상황 등(채무자가 법인인 경우)




구분


성명


주식수


지분율(%)




최대주주


양순희


-


-




최대주주


-


-


-




(단위 : 백만원)




해당 사업연도


-


결산기


-




자산총계


-


자본금


-




부채총계


-


매출액


-




자본총계


-


당기순손익


-




외부감사인


-


휴업 여부


아니오




감사의견


-


폐업 여부


아니오




2. 채무자와의 관계




1. 회사와 채무자와의 관계


-




2. 회사와 최대주주ㆍ임원과 채무자와의 관계


성명


채무자와의 관계




-


-


-




3. 최근 3년간 거래내역(일상적 거래 제외)




구분


거래 내역




당해년도


-




전년도


-




전전년도


-










",https://kind.krx.co.kr/external/2020/08/14/003006/20200814003196/70300.htm
177,아이엠텍,226350,2020-08-14 08:48,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


4,200,000,000




이자(원)


94,032,785




합계(원)


4,294,032,785




자기자본(원)


17,135,240,661




자기자본대비(%)


25.06




대기업 여부


미해당




2. 연체 발생일자


2020-06-19




3. 연체사유 및 대책


가. 회생절차개시 신청(2020.06.09)에 대한 기한의 이익상실에 의한 원리금 및 이자 지급 연체이며, 서울회생법원의 보전처분결정 및 포괄적 금지명령(2020.06.10)에 의해 채무를 연장 및 변제를 할 수 없었습니다.
         
나.회사의 회생절차개시 및 관련 계획에 따라 연체사실 해소 예정입니다.




4. 기타 투자판단에 참고할 사항


- 상기자기자본은 감사의견 거절로 인한 내부결산에 따른 2019년말 연결재무제표 기준입니다.
         
- 상기 이자금액은 대출원금의 직전 이자지급일 부터 개시결정전일 까지의 기간에 대하여 금리를 적용하여 산정합니다.




※관련공시



2020-06-09 회생절차개시신청

2020-06-10 기타 경영사항(자율공시)(재산보전처분신청 및 포괄적금지명령신청에 대한 결정)






[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




상가담보대출


웰컴저축은행


2,000,000,000


2020-06-19


2,000,000,000


44,863,387


2,044,863,387


-




상가담보대출


대백저축은행


2,200,000,000


2020-06-19


2,200,000,000


49,169,398


2,249,169,398


-







",https://kind.krx.co.kr/external/2020/08/14/000060/20200813000907/70345.htm
178,휴온스블러썸,263920,2020-08-10 17:01,"





:: 70345_대출원리금 연체사실 발생








대출원리금 연체사실 발생








1. 대출원리금 연체금액


대출금(원)


8,000,000,000




이자(원)


8,828,851




합계(원)


8,008,828,851




자기자본(원)


62,441,129,738




자기자본대비(%)


12.83




대기업 여부


미해당




2. 연체 발생일자


2020-08-06




3. 연체사유 및 대책


 가. 회생절차개시 신청(2020.08.06)에 대한 기한의 이익상실에 의한 원리금 및 이자 지급 연체이며, 수원지방법원에 보전처분결정 및 포괄적 금지명령을 신청하였습니다.
         
나.회사의 회생절차개시 및 관련 계획에 따라 연체사실 해소 예정입니다.




4. 기타 투자판단에 참고할 사항


- 상기자기자본은 2019년말 연결재무제표 기준입니다.
         
- 상기 이자금액은 대출원금의 직전 이자지급일 부터 개시결정전일 까지의 기간에 대하여 금리를 적용하여 산정합니다.




※관련공시



2020-08-07 회생절차개시신청






[대출원리금 연체 내역]




대출종류


대출기관


대출금(원)


연체 발생일자


연체금액(원)


비고




원금(원)


이자(원)


합계(원)




산업운영자금대출


산업은행


1,200,000,000


2020-08-06


1,200,000,000


1,343,278


1,201,343,278


-




산업시설자금대출


산업은행


6,800,000,000


2020-08-06


6,800,000,000


7,485,573


6,807,485,573


-







",https://kind.krx.co.kr/external/2020/08/10/000485/20200810000953/70345.htm
179,릭스솔루션,029480,2020-08-05 18:22,"





:: 70341_파산신청 기각








파산신청 기각








1. 사건번호


2020하합45




2. 기각일자


2020-08-05




3. 관할법원


서울회생법원




4. 기각사유


신청인의 취하




5. 확인(결정서 접수)일자


2020-08-05




6. 기타 투자판단에 참고할 사항


- 2020.07.31 신청인(채권자)이 당사에 대한 파산신청을 접수하였으나, 신청인(채권자)이 소를 취하 하였습니다.
         
- 상기 기각일자는 신청인이 서울회생법원에 파산신청 취하서를 접수한 날짜입니다.




※관련공시



2020-07-31 파산신청









",https://kind.krx.co.kr/external/2020/08/05/000513/20200805001208/70341.htm
180,아리온,058220,2020-08-04 17:37,"





:: 70008_횡령ㆍ배임 혐의발생








횡령ㆍ배임 혐의발생








1. 사고발생내용


1. 특정경제범죄 가중처벌등에 관한법률 위반(배임)
         
2. 고소인
            (주)아리온테크놀로지 대표이사 채**
         
3. 피고소인
            (주)아리온테크놀로지 최** (전 대표이사)




2. 횡령 등 금액


발생금액(원)


1,752,169,396




자기자본(원)


27,742,789,330




자기자본대비(%)


6.31




대기업해당여부


미해당




3. 향후대책


고소장 제출 후 진행되는 제반사항에 대해서는 적법한 절차에 따라 필요한 모든 조치를 취할 예정이며 관련기관의 조사에 적극 협조할 예정입니다.




4. 사고발생일자


2020-08-04




5. 확인일자


2020-08-04




6. 기타 투자판단에 참고할 사항


1. 상기 횡령 등 금액 중 자기자본은 2018년 사업연도말 별도 재무제표기준 자기자본과 2019년,2020년 자본금과 자본잉여금 증감액을 고려한 자본총계입니다.
         
2. 상기 사고발생일자 및 확인일자는 고소장 접수일자입니다.
         
3. 추후 변경되는 사항이나 추가로 확정되는 사실에 대해서는 관련 사항을 공시할 예정입니다.




※관련공시


-







",https://kind.krx.co.kr/external/2020/08/04/000435/20200804000586/70008.htm
181,아리온,058220,2020-08-03 17:22,"





:: 70008_횡령ㆍ배임 혐의발생








횡령ㆍ배임 혐의발생








1. 사고발생내용


1. 특정경제범죄 가중처벌등에 관한법률 위반(배임)
         
2. 고소인
            (주)아리온테크놀로지 대표이사 채**
         
3. 피고소인
            (주)아리온테크놀로지 이** (전 대표이사)
            (주)아리온테크놀로지 허** (전 대표이사)
            (주)아리온테크놀로지 이** (아리온테크놀로지 사내이사)




2. 횡령 등 금액


발생금액(원)


2,721,382,110




자기자본(원)


27,742,789,330




자기자본대비(%)


9.80




대기업해당여부


미해당




3. 향후대책


고소장 제출 후 진행되는 제반사항에 대해서는 적법한 절차에 따라 필요한 모든 조치를 취할 예정이며 관련기관의 조사에 적극 협조할 예정입니다.




4. 사고발생일자


2020-08-03




5. 확인일자


2020-08-03




6. 기타 투자판단에 참고할 사항


1. 상기 횡령 등 금액 중 자기자본은 2018년 사업연도말 별도 재무제표기준 자기자본과 2019년,2020년 자본금과 자본잉여금 증감액을 고려한 자본총계입니다.
         
2. 상기 사고발생일자 및 확인일자는 고소장 접수일자입니다.
         
3. 추후 변경되는 사항이나 추가로 확정되는 사실에 대해서는 관련 사항을 공시할 예정입니다.




※관련공시


-







",https://kind.krx.co.kr/external/2020/08/03/000501/20200803001207/70008.htm
182,비츠로시스,054220,2020-08-03 16:37,"





:: 70057_횡령ㆍ배임 혐의 진행사항








횡령ㆍ배임 혐의 진행사항








1. 사고발생내용


가. 혐의내용 : 특정경제범죄 가중처벌 등에 관한 법률(배임)위반 등
         
나. 고소인 : 주식회사 비츠로시스
         
다. 피고소인 :
         
1) 장○○
         - 前 (주)비츠로시스 최대주주
         
2) 장○○
         - 前 (주)비츠로시스 대표이사
         
3) 김○○
         - 前 (주)비츠로시스 대표이사
         
4) 이○○
         - 前 (주)비츠로시스 대표이사
         
5) 고○○
         - 前 (주)비츠로시스 사내이사
         
6) 그 외 前 비츠로그룹 임원 2명




2. 횡령 등 관련사항


발생금액(원)


51,446,895,004




자기자본(원)


50,583,414,399




자기자본대비(%)


101.70




대기업해당여부


미해당




최초 공시일자


2019-11-12




3. 진행사항


2020년 07월 29일 혐의없음(증거불충분)




4. 진행사항 확인일자


2020-08-03




5. 기타 투자판단에 참고할 사항


- 상기 2의 자기자본(원)은 당사의 30기(2017.04.01 ~ 2018.03.31) 재무제표의 자기자본입니다.
         
- 상기 2의 발생금액(원)은 본 공시일 이후 진행될 법적절차와 이에 따른 조사과정에서 변동될 여지가 있습니다.
         
- 상기 4의 진행사항 확인일자는 처분결과 통지서를 수령한 날짜입니다.
         
- 본 사건과 관련하여 추가자료 준비 중임.
         
- 본 사건과 관련하여 확정사실 등 향후 주요 진행사항에 대해여 변경 또는 결정되는 대로 즉시 공시할 예정입니다.




※ 관련공시



2019-11-12 횡령ㆍ배임혐의발생









",https://kind.krx.co.kr/external/2020/08/03/000381/20200803000830/70057.htm
183,경남제약,053950,2020-07-31 18:09,"





:: 70009_횡령ㆍ배임 사실확인








횡령ㆍ배임 사실확인








1. 사고발생내용


1. 사건내용
         - 前대표이사 류충효가 당사로 퇴직보상액 등(2018가합572928(본소))에 대한 소송을 제기했으며, 이에 대해 당사는 류충효 전대표가 재임시절 수령한 특별상여금에 대한 반소(2019가합542207(반소))를 2019년 6월 24일에 제기 했습니다.
         
이는 업무상 횡령·배임혐의 발생에 해당하며, 두 사건은 병합하여 2019년 11월 21일에 판결이 선고되었으며, 원고는 12월 3일에 항소하였습니다.
         
이에 대한 2심 판결이 2020년 6월 18일 결정 되었으며, 원고는 상고하였지만 해당 상고가 각하되어 2심 판결 내용으로 사건이 확정되었습니다.
         
2. 대상자
          - 원고(반소피고) : 류충효
          - 피고(반소원고) : 경남제약 주식회사
         
3. 2심 판결
          - 원고(반소피고)의 본소 및 반소에 관한 항소를 모두 기각한다.
          - 항소비용은 본소와 반소를 합하여 원고(반소피고)가 부담한다.
          - 제1심판결의 주문 제1항은 이 법원에서의 피고(반소원고)의 청구 감축에 따라 아래와 같이 변경되었다.
         원고(반소피고)는 피고(반소원고)에게 165,200,000원과 그중 100,036,750원에 대하여는 2017.3.15.부터, 나머지 65,163,250원에 대하여는 2017.4.10.부터 각 2019.6.25.까지 연 5%, 그 다음 날부터 다 갚는 날까지 연 12%의 각 비율로 셈한 돈을 지급하라.




2. 횡령 등 금액


발생금액(원)


165,200,000




자기자본(원)


61,193,815,834




자기자본대비(%)


0.27




대기업해당여부


미해당




3. 향후대책


위 사건에 진행되는 제반사항에 대해서는 당사는 법률대리인과 상의하여 법적 절차에 따라 적극적으로 대응할 계획입니다.




4. 사고발생일자


2020-07-24




5. 확인일자


2020-07-31




6. 기타 투자판단에 참고할 사항


- 상기 자기자본은 2019년말 연결재무제표 기준입니다.
         
- 상기 사고발생일자는 법무대리인이 확정증명원을 발급받은 날이고, 확인일자는 회사가 법무대리인으로부터 확정증명원을 수령한 날입니다.




※관련공시



2020-06-24 횡령ㆍ배임 혐의 진행사항

2019-12-27 횡령ㆍ배임 혐의 진행사항

2019-12-02 횡령ㆍ배임혐의발생









",https://kind.krx.co.kr/external/2020/07/31/000745/20200731001419/70009.htm
184,릭스솔루션,029480,2020-07-31 07:44,"





:: 70340_파산신청








파산신청








1. 사건번호


2020하합45




2. 신청인(회사와의 관계)


송우섭(채권자)




3. 관할법원


서울회생법원




4. 신청사유


[채무자 주식회사 바른테크놀로지를 파산자로 한다.]라는 결정을 구합니다.




5. 신청일자


2020-07-30




6. 확인일자


2020-07-30




7. 향후대책 및 일정


- 당사는 소송대리인을 선임하여 법적인 절차에 따라 적극 대응할 예정입니다.




8. 기타 투자판단에 참고할 사항


- 상기 신청일자는 신청인이 서울회생법원에 소장을 접수한 일자입니다.
         
- 상기 확인일자는 당사가 신청사실을 확인한 일자입니다.
          
- 상기 신청인(채권자)은 대표이사의 직무상 불법행위로 손해를 입었고, 이에 대한 손해배상 책임을 상법상 회사가 연대하여 부담해야 한다는 취지의 손해배상 채권을 주장하며, 동 채권에 기해 파산신청을 한 것입니다.
         
- 상기 신청인(채권자)의 파산신청 손해배상금액은 금일십억원이며, 확정되지 않은 채무금액입니다.
         
- 본 건과 관련하여 법원의 재판결과 등을 수령 및 확인하는 즉시 재공시하도록 하겠습니다.







",https://kind.krx.co.kr/external/2020/07/31/000007/20200730001541/70340.htm
185,크로바하이텍,043590,2020-07-29 16:38,"





:: 70300_매출채권 이외의 채권에서 발생한 손상차손







정정신고(보고)




정정일자


2020-07-29








1. 정정관련 공시서류


매출채권 이외의 채권에서 발생한 손상차손




2. 정정관련 공시서류제출일


2020-07-28




3. 정정사유


손상차손 주요원인 정정




4. 정정사항




정정항목


정정전


정정후




2.손상차손 주요원인


- 불법행위미수금 등에 대한 대손상각비
            - 유형자산 가치손상으로 인한 손상인식


- 불법행위미수금 등에 대한 대손상각비
            - 대여금 미회수로 인한 대손인식








-









매출채권 이외의 채권에서 발생한 손상차손








1. 손상차손 발생내역


손상차손(원)


14,463,793,896




자기자본(원)


26,163,724,259




자기자본대비(%)


55.28




2. 손상차손 주요원인


- 불법행위미수금 등에 대한 대손상각비
         - 대여금 미회수로 인한 대손인식




3. 손상차손 확인일자


2020-07-28




4. 기타 투자판단에 참고할 사항


1. 상기 1항의 손상차손 및 손상차손 세부내역은 당사의 2018년말 외부감사인의 감사가 완료된 감사보고서 기준입니다.
         
2. 상기 1항의 자기자본은 당사의 2018년말  외부감사인의 감사가 완료된 감사보고서 기준 입니다.
         
3. 상기 3항의 확인일자는 당사의 2018년말  외부감사인의 감사가 완료된 감사보고서 기준 입니다.




※관련공시



2019-12-09 횡령ㆍ배임혐의발생

2019-11-21 횡령ㆍ배임혐의발생

2019-11-04 횡령ㆍ배임 혐의 진행사항

2019-10-16 횡령ㆍ배임혐의발생

2019-10-07 횡령ㆍ배임 혐의 진행사항

2019-08-30 횡령ㆍ배임 혐의 진행사항

2019-07-24 횡령ㆍ배임 혐의 진행사항

2019-06-07 횡령ㆍ배임혐의발생

2019-06-07 횡령ㆍ배임혐의발생

2019-06-07 횡령ㆍ배임혐의발생

2019-05-02 횡령ㆍ배임혐의발생

2019-05-02 횡령ㆍ배임혐의발생






[손상차손 세부내역]
(단위: 원)




계정과목


채권금액


기초 대손충당금


당기 손상차손


기타 증감액


기말 대손충당금




미수금


104,893,896


-


104,893,896


-


104,893,896




불법행위미수금


14,358,900,000


-


14,358,900,000


-


14,358,900,000




합 계


14,463,793,896


-


14,463,793,896


-


14,463,793,896




[손상차손 대상채권의 채무자에 관한 사항]




손상차손 금액(원)


14,463,793,896




1. 인적사항




- 기본사항




성명(명칭)


국적


주소(본점소재지)[읍ㆍ면ㆍ동까지만 기재]


생년월일(사업자등록번호 등)




파워리퍼블릭얼라이언스외


대한민국


서울시 성동구 아차산로


138-81-67343




직업(사업내용)


무선충전개발외




- 최대주주ㆍ대표이사ㆍ대표집행임원 현황 및 재무상황 등(채무자가 법인인 경우)




구분


성명


주식수


지분율(%)




대표이사


-


-


-




대표이사


-


-


-




(단위 : 백만원)




해당 사업연도


-


결산기


-




자산총계


-


자본금


-




부채총계


-


매출액


-




자본총계


-


당기순손익


-




외부감사인


-


휴업 여부


예




감사의견


-


폐업 여부


예




2. 채무자와의 관계




1. 회사와 채무자와의 관계


특수관계자외




2. 회사의 최대주주ㆍ임원과 채무자와의 관계


성명


채무자와의 관계




-


-


-




3. 최근 3년간 거래내역(일상적 거래 제외)




구분


거래 내역




당해년도


-




전년도


-




전전년도


-









",https://kind.krx.co.kr/external/2020/07/29/000374/20200729000951/70300.htm
186,크로바하이텍,043590,2020-07-28 18:25,"





:: 70300_매출채권 이외의 채권에서 발생한 손상차손








매출채권 이외의 채권에서 발생한 손상차손








1. 손상차손 발생내역


손상차손(원)


14,463,793,896




자기자본(원)


26,163,724,259




자기자본대비(%)


55.28




2. 손상차손 주요원인


- 불법행위미수금 등에 대한 대손상각비
         - 유형자산 가치손상으로 인한 손상인식




3. 손상차손 확인일자


2020-07-28




4. 기타 투자판단에 참고할 사항


1. 상기 1항의 손상차손 및 손상차손 세부내역은 당사의 2018년말 외부감사인의 감사가 완료된 감사보고서 기준입니다.
         
2. 상기 1항의 자기자본은 당사의 2018년말  외부감사인의 감사가 완료된 감사보고서 기준 입니다.
         
3. 상기 3항의 확인일자는 당사의 2018년말  외부감사인의 감사가 완료된 감사보고서 기준 입니다.




※관련공시



2019-12-09 횡령ㆍ배임혐의발생

2019-11-21 횡령ㆍ배임혐의발생

2019-11-04 횡령ㆍ배임 혐의 진행사항

2019-10-16 횡령ㆍ배임혐의발생

2019-10-07 횡령ㆍ배임 혐의 진행사항

2019-08-30 횡령ㆍ배임 혐의 진행사항

2019-07-24 횡령ㆍ배임 혐의 진행사항

2019-06-07 횡령ㆍ배임혐의발생

2019-06-07 횡령ㆍ배임혐의발생

2019-06-07 횡령ㆍ배임혐의발생

2019-05-02 횡령ㆍ배임혐의발생

2019-05-02 횡령ㆍ배임혐의발생






[손상차손 세부내역]
(단위: 원)




계정과목


채권금액


기초 대손충당금


당기 손상차손


기타 증감액


기말 대손충당금




미수금


104,893,896


-


104,893,896


-


104,893,896




불법행위미수금


14,358,900,000


-


14,358,900,000


-


14,358,900,000




합 계


14,463,793,896


-


14,463,793,896


-


14,463,793,896




[손상차손 대상채권의 채무자에 관한 사항]




손상차손 금액(원)


14,463,793,896




1. 인적사항




- 기본사항




성명(명칭)


국적


주소(본점소재지)[읍ㆍ면ㆍ동까지만 기재]


생년월일(사업자등록번호 등)




파워리퍼블릭얼라이언스외


대한민국


서울시 성동구 아차산로


138-81-67343




직업(사업내용)


무선충전개발외




- 최대주주ㆍ대표이사ㆍ대표집행임원 현황 및 재무상황 등(채무자가 법인인 경우)




구분


성명


주식수


지분율(%)




대표이사


-


-


-




대표이사


-


-


-




(단위 : 백만원)




해당 사업연도


-


결산기


-




자산총계


-


자본금


-




부채총계


-


매출액


-




자본총계


-


당기순손익


-




외부감사인


-


휴업 여부


예




감사의견


-


폐업 여부


예




2. 채무자와의 관계




1. 회사와 채무자와의 관계


특수관계자외




2. 회사의 최대주주ㆍ임원과 채무자와의 관계


성명


채무자와의 관계




-


-


-




3. 최근 3년간 거래내역(일상적 거래 제외)




구분


거래 내역




당해년도


-




전년도


-




전전년도


-









",https://kind.krx.co.kr/external/2020/07/28/000520/20200728000365/70300.htm
187,디에스티,033430,2020-07-28 11:34,"





:: 70344_사채 원리금 미지급 발생







정정신고(보고)




정정일자


2020-07-28








1. 정정관련 공시서류


사채원리금 미지급 발생




2. 정정관련 공시서류제출일


2020년 7월 27일




3. 정정사유


대책 추가




4. 정정사항




정정항목


정정전


정정후




3. 미지급사유 및 대책


- 대책 : 채권자와 협의


- 대책 : 총 33.5억원의 미상환원리금 중 32.5억원을 소유하고 있는 당사의 대표이사는 회사가 정상화될 때까지 미상환 원리금 상환을 요청하지 않기로 확약 하였습니다.








-









사채 원리금 미지급 발생








1. 미지급금액


원금(원)


3,350,000,000




이자(원)


51,553,130




합계(원)


3,401,553,130




자기자본(원)


27,782,106,522




자기자본대비(%)


12.24




대기업 해당여부


미해당




2. 미지급 발생일자


2020-07-27




3. 미지급사유 및 대책


- 미지급사유 : 채무상환 자금 부족
         - 대책 : 총 33.5억원의 미상환원리금 중 32.5억원을 소유하고 있는 당사의 대표이사는 회사가 정상화될 때까지 미상환 원리금 상환을 요청하지 않기로 확약 하였습니다.




4. 기타 투자판단에 참고할 사항


1. 당사는 2017년 7월 26일 제6회 무보증 전환사채 금구십억원(\9,000,000,000)을 발행하였습니다
         제6회 전환사채 발행 이후 2020년 7월 27일(제6회 전환사채 만기일) 현재 전환권이 행사된 사채권면총액은 금오십오억원(\5,500,000,000), 현금으로 상환된 사채권면총액 금일억오천만원(\150,000,000)으로, 제6회 전환사채의 만기일까지 미상환 사채 권면총액은 금삼십삼억오천만원(\3,350,000,000) 입니다.
         
2. 사채의 만기일은 2020년 7월 26일 입니다.
         
3. 미지급금액의 자기자본(원)은 2019년 감사의견이 범위제한으로 인한 한정이라, 당사의 2018년도말 연결재무제표상 자기자본에 2019년 및 현재까지의 자본금 및 자본잉여금 증감액을 반영한 수치입니다.




※ 관련공시



2017-07-26 전환사채권발행결정(제6회차)

2017-07-26 증권 발행결과(자율공시)(제6회차 CB)

2017-07-28 전환사채권발행결정(제6회차)






미지급된 사채원리금 내역




사채종류


발행회차


권면(전자등록)총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




무기명식사모전환사채


6


9,000,000,000


2017-07-26


2020-07-27


3,350,000,000


51,553,130


3,401,553,130


-







",https://kind.krx.co.kr/external/2020/07/28/000152/20200728000247/70344.htm
188,디에스티,033430,2020-07-27 11:06,"





:: 70344_사채 원리금 미지급 발생








사채 원리금 미지급 발생








1. 미지급금액


원금(원)


3,350,000,000




이자(원)


51,553,130




합계(원)


3,401,553,130




자기자본(원)


27,782,106,522




자기자본대비(%)


12.24




대기업 해당여부


미해당




2. 미지급 발생일자


2020-07-27




3. 미지급사유 및 대책


- 미지급사유 : 채무상환 자금 부족
         - 대책: 채권자와 협의 예정




4. 기타 투자판단에 참고할 사항


1. 당사는 2017년 7월 26일 제6회 무보증 전환사채 금구십억원(\9,000,000,000)을 발행하였습니다
         제6회 전환사채 발행 이후 2020년 7월 27일(제6회 전환사채 만기일) 현재 전환권이 행사된 사채권면총액은 금오십오억원(\5,500,000,000), 현금으로 상환된 사채권면총액 금일억오천만원(\150,000,000)으로, 제6회 전환사채의 만기일까지 미상환 사채 권면총액은 금삼십삼억오천만원(\3,350,000,000) 입니다.
         
2. 사채의 만기일은 2020년 7월 26일 입니다.
         
3. 미지급금액의 자기자본(원)은 2019년 감사의견이 범위제한으로 인한 한정이라, 당사의 2018년도말 연결재무제표상 자기자본에 2019년 및 현재까지의 자본금 및 자본잉여금 증감액을 반영한 수치입니다.




※ 관련공시



2017-07-26 전환사채권발행결정(제6회차)

2017-07-26 증권 발행결과(자율공시)(제6회차 CB)

2017-07-28 전환사채권발행결정(제6회차)






미지급된 사채원리금 내역




사채종류


발행회차


권면(전자등록)총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




무기명식사모전환사채


6


9,000,000,000


2017-07-26


2020-07-27


3,350,000,000


51,553,130


3,401,553,130


-







