회사명,거래소코드,회계년도,발행종류
제일제강공업(주),023440,2005/12,
제일제강공업(주),023440,2006/12,
제일제강공업(주),023440,2007/12,
제일제강공업(주),023440,2008/12,
제일제강공업(주),023440,2009/12,
제일제강공업(주),023440,2010/12,
제일제강공업(주),023440,2011/12,20
제일제강공업(주),023440,2012/12,20
제일제강공업(주),023440,2013/12,20
제일제강공업(주),023440,2014/12,
제일제강공업(주),023440,2015/12,
제일제강공업(주),023440,2016/12,
제일제강공업(주),023440,2017/12,
제일제강공업(주),023440,2018/12,
제일제강공업(주),023440,2019/12,
제일제강공업(주),023440,2020/12,20
제주맥주(주),276730,2016/12,
제주맥주(주),276730,2017/12,
제주맥주(주),276730,2018/12,
제주맥주(주),276730,2019/12,
제주맥주(주),276730,2020/12,
조광아이엘아이(주),044060,2000/12,
조광아이엘아이(주),044060,2001/12,
조광아이엘아이(주),044060,2002/12,
조광아이엘아이(주),044060,2003/12,
조광아이엘아이(주),044060,2004/12,
조광아이엘아이(주),044060,2005/12,
조광아이엘아이(주),044060,2006/12,
조광아이엘아이(주),044060,2007/12,10
조광아이엘아이(주),044060,2008/12,10
조광아이엘아이(주),044060,2008/12,20
조광아이엘아이(주),044060,2009/12,10
조광아이엘아이(주),044060,2009/12,10
조광아이엘아이(주),044060,2009/12,20
조광아이엘아이(주),044060,2009/12,10
조광아이엘아이(주),044060,2010/12,10
조광아이엘아이(주),044060,2010/12,10
조광아이엘아이(주),044060,2010/12,20
조광아이엘아이(주),044060,2011/12,10
조광아이엘아이(주),044060,2011/12,10
조광아이엘아이(주),044060,2012/12,20
조광아이엘아이(주),044060,2013/12,20
조광아이엘아이(주),044060,2014/12,20
조광아이엘아이(주),044060,2015/12,20
조광아이엘아이(주),044060,2016/12,20
조광아이엘아이(주),044060,2017/12,20
조광아이엘아이(주),044060,2018/12,
조광아이엘아이(주),044060,2019/12,20
조광아이엘아이(주),044060,2019/12,10
조광아이엘아이(주),044060,2020/12,20
조광아이엘아이(주),044060,2020/12,10
조광아이엘아이(주),044060,2020/12,10
조광아이엘아이(주),044060,2020/12,10
조아제약(주),034940,2000/12,
조아제약(주),034940,2001/12,
조아제약(주),034940,2002/12,
조아제약(주),034940,2003/12,
조아제약(주),034940,2004/12,
조아제약(주),034940,2005/12,
조아제약(주),034940,2006/12,10
조아제약(주),034940,2007/12,10
조아제약(주),034940,2007/12,10
조아제약(주),034940,2008/12,10
조아제약(주),034940,2008/12,20
조아제약(주),034940,2008/12,10
조아제약(주),034940,2009/12,20
조아제약(주),034940,2009/12,10
조아제약(주),034940,2010/12,20
조아제약(주),034940,2011/12,20
조아제약(주),034940,2012/12,
조아제약(주),034940,2013/12,
조아제약(주),034940,2014/12,
조아제약(주),034940,2015/12,
조아제약(주),034940,2016/12,
조아제약(주),034940,2017/12,10
조아제약(주),034940,2018/12,10
조아제약(주),034940,2019/12,
조아제약(주),034940,2020/12,
주성엔지니어링(주),036930,2000/12,
주성엔지니어링(주),036930,2001/12,
주성엔지니어링(주),036930,2002/12,
주성엔지니어링(주),036930,2003/12,
주성엔지니어링(주),036930,2004/12,
주성엔지니어링(주),036930,2005/12,
주성엔지니어링(주),036930,2006/12,
주성엔지니어링(주),036930,2007/12,
주성엔지니어링(주),036930,2008/12,
주성엔지니어링(주),036930,2009/12,20
주성엔지니어링(주),036930,2009/12,20
주성엔지니어링(주),036930,2010/12,20
주성엔지니어링(주),036930,2010/12,10
주성엔지니어링(주),036930,2010/12,10
주성엔지니어링(주),036930,2010/12,20
주성엔지니어링(주),036930,2011/12,10
주성엔지니어링(주),036930,2011/12,20
주성엔지니어링(주),036930,2011/12,20
주성엔지니어링(주),036930,2011/12,10
주성엔지니어링(주),036930,2012/12,10
주성엔지니어링(주),036930,2012/12,10
주성엔지니어링(주),036930,2013/12,10
주성엔지니어링(주),036930,2013/12,10
주성엔지니어링(주),036930,2014/12,10
주성엔지니어링(주),036930,2015/12,10
주성엔지니어링(주),036930,2016/12,
주성엔지니어링(주),036930,2017/12,
주성엔지니어링(주),036930,2018/12,
주성엔지니어링(주),036930,2019/12,
주성엔지니어링(주),036930,2020/12,
줌인터넷(주),229480,2015/12,
줌인터넷(주),229480,2016/12,
줌인터넷(주),239340,2016/12,10
줌인터넷(주),239340,2017/12,
줌인터넷(주),229480,2017/12,
줌인터넷(주),239340,2018/12,10
줌인터넷(주),229480,2018/12,10
줌인터넷(주),239340,2019/12,
줌인터넷(주),239340,2020/12,
중국식품포장유한공사,900060,2008/03,
중국식품포장유한공사,900060,2009/03,
중국식품포장유한공사,900060,2010/03,
중국식품포장유한공사,900060,2011/03,
중국식품포장유한공사,900060,2012/03,
지나인제약(주),078650,2004/12,
지나인제약(주),078650,2005/12,
지나인제약(주),078650,2006/12,
지나인제약(주),078650,2007/12,
지나인제약(주),078650,2008/12,
지나인제약(주),078650,2009/12,
지나인제약(주),078650,2010/12,
지나인제약(주),078650,2011/12,20
지나인제약(주),078650,2012/12,10
지나인제약(주),078650,2012/12,20
지나인제약(주),078650,2013/12,20
지나인제약(주),078650,2013/12,10
지나인제약(주),078650,2014/12,20
지나인제약(주),078650,2014/12,10
지나인제약(주),078650,2015/12,10
지나인제약(주),078650,2015/12,10
지나인제약(주),078650,2015/12,20
지나인제약(주),078650,2016/12,20
지나인제약(주),078650,2016/12,10
지나인제약(주),078650,2016/12,10
지나인제약(주),078650,2017/12,10
지나인제약(주),078650,2018/12,10
지나인제약(주),078650,2018/12,10
지나인제약(주),078650,2019/12,10
지나인제약(주),078650,2020/12,10
지나인제약(주),078650,2020/12,10
지니너스(주),389030,2020/12,
지니언스(주),263860,2012/12,
지니언스(주),263860,2013/12,
지니언스(주),263860,2014/12,
지니언스(주),263860,2015/12,
지니언스(주),263860,2016/12,
지니언스(주),263860,2017/12,
지니언스(주),263860,2018/12,
지니언스(주),263860,2019/12,
지니언스(주),263860,2020/12,
지더블유바이텍(주),036180,2000/12,10
지더블유바이텍(주),036180,2000/12,20
지더블유바이텍(주),036180,2001/12,10
지더블유바이텍(주),036180,2001/12,10
지더블유바이텍(주),036180,2001/12,20
지더블유바이텍(주),036180,2002/12,
지더블유바이텍(주),036180,2003/12,
지더블유바이텍(주),036180,2004/12,
지더블유바이텍(주),036180,2005/12,10
지더블유바이텍(주),036180,2006/12,10
지더블유바이텍(주),036180,2006/12,20
지더블유바이텍(주),036180,2006/12,20
지더블유바이텍(주),036180,2007/12,10
지더블유바이텍(주),036180,2007/12,20
지더블유바이텍(주),036180,2007/12,20
지더블유바이텍(주),036180,2008/12,20
지더블유바이텍(주),036180,2008/12,10
지더블유바이텍(주),036180,2008/12,10
지더블유바이텍(주),036180,2008/12,20
지더블유바이텍(주),036180,2009/12,20
지더블유바이텍(주),036180,2009/12,10
지더블유바이텍(주),036180,2009/12,10
지더블유바이텍(주),036180,2009/12,20
지더블유바이텍(주),036180,2010/12,10
지더블유바이텍(주),036180,2010/12,10
지더블유바이텍(주),036180,2010/12,20
지더블유바이텍(주),036180,2010/12,20
지더블유바이텍(주),036180,2011/12,20
지더블유바이텍(주),036180,2011/12,20
지더블유바이텍(주),036180,2012/12,20
지더블유바이텍(주),036180,2013/12,
지더블유바이텍(주),036180,2014/12,
지더블유바이텍(주),036180,2015/12,
지더블유바이텍(주),036180,2016/12,
지더블유바이텍(주),036180,2017/12,
지더블유바이텍(주),036180,2018/12,
지더블유바이텍(주),036180,2019/12,10
지더블유바이텍(주),036180,2019/12,20
지더블유바이텍(주),036180,2019/12,10
지더블유바이텍(주),036180,2020/12,20
지더블유바이텍(주),036180,2020/12,10
지더블유바이텍(주),036180,2020/12,10
지스마트글로벌(주),114570,2007/12,
지스마트글로벌(주),114570,2008/12,
지스마트글로벌(주),114570,2009/12,10
지스마트글로벌(주),114570,2010/12,10
지스마트글로벌(주),114570,2011/12,20
지스마트글로벌(주),114570,2011/12,10
지스마트글로벌(주),114570,2012/12,20
지스마트글로벌(주),114570,2012/12,20
지스마트글로벌(주),114570,2013/12,20
지스마트글로벌(주),114570,2013/12,20
지스마트글로벌(주),114570,2014/12,10
지스마트글로벌(주),114570,2014/12,10
지스마트글로벌(주),114570,2015/12,10
지스마트글로벌(주),114570,2016/12,10
지스마트글로벌(주),114570,2016/12,10
지스마트글로벌(주),114570,2017/12,10
지스마트글로벌(주),114570,2017/12,10
지스마트글로벌(주),114570,2017/12,10
지스마트글로벌(주),114570,2018/12,10
지스마트글로벌(주),114570,2018/12,10
지스마트글로벌(주),114570,2018/12,10
지스마트글로벌(주),114570,2018/12,10
지스마트글로벌(주),114570,2019/12,10
지스마트글로벌(주),114570,2019/12,10
지스마트글로벌(주),114570,2019/12,10
지에이치신소재(주),130500,2004/12,
지에이치신소재(주),130500,2005/12,
지에이치신소재(주),130500,2006/12,
지에이치신소재(주),130500,2007/12,
지에이치신소재(주),130500,2008/12,
지에이치신소재(주),130500,2009/12,
지에이치신소재(주),130500,2010/12,
지에이치신소재(주),130500,2011/12,
지에이치신소재(주),130500,2012/12,
지에이치신소재(주),130500,2013/12,
지에이치신소재(주),130500,2014/12,
지에이치신소재(주),130500,2015/12,
지에이치신소재(주),130500,2016/12,
지에이치신소재(주),130500,2017/12,
지에이치신소재(주),130500,2018/12,
지에이치신소재(주),130500,2019/12,
지에이치신소재(주),130500,2020/12,
지엔원에너지(주),270520,2017/12,10
지엔원에너지(주),270520,2018/12,10
지엔원에너지(주),270520,2019/12,10
지엔원에너지(주),270520,2020/12,
지엘팜텍(주),204840,2014/12,10
지엘팜텍(주),204840,2015/12,10
지엘팜텍(주),204840,2016/12,10
지엘팜텍(주),204840,2017/12,10
지엘팜텍(주),204840,2018/12,10
지엘팜텍(주),204840,2018/12,10
지엘팜텍(주),204840,2018/12,10
지엘팜텍(주),204840,2019/12,10
지엘팜텍(주),204840,2019/12,10
지엘팜텍(주),204840,2019/12,10
지엘팜텍(주),204840,2020/12,10
지엘팜텍(주),204840,2020/12,10
진양제약(주),007370,2000/12,
진양제약(주),007370,2001/12,
진양제약(주),007370,2002/12,
진양제약(주),007370,2003/12,
진양제약(주),007370,2004/12,
진양제약(주),007370,2005/12,
진양제약(주),007370,2006/12,
진양제약(주),007370,2007/12,
진양제약(주),007370,2008/12,
진양제약(주),007370,2009/12,
진양제약(주),007370,2010/12,
진양제약(주),007370,2011/12,
진양제약(주),007370,2012/12,
진양제약(주),007370,2013/12,
진양제약(주),007370,2014/12,
진양제약(주),007370,2015/12,
진양제약(주),007370,2016/12,
진양제약(주),007370,2017/12,
진양제약(주),007370,2018/12,
진양제약(주),007370,2019/12,
진양제약(주),007370,2020/12,
차이나그레이트스타인터내셔널리미티드,900040,2008/06,
차이나그레이트스타인터내셔널리미티드,900040,2008/12,
차이나그레이트스타인터내셔널리미티드,900040,2009/12,
차이나그레이트스타인터내셔널리미티드,900040,2010/12,
차이나그레이트스타인터내셔널리미티드,900040,2011/12,
차이나그레이트스타인터내셔널리미티드,900040,2012/12,
차이나그레이트스타인터내셔널리미티드,900040,2013/12,
차이나그레이트스타인터내셔널리미티드,900040,2014/12,
차이나그레이트스타인터내셔널리미티드,900040,2015/12,
차이나그레이트스타인터내셔널리미티드,900040,2016/12,
차이나그레이트스타인터내셔널리미티드,900040,2017/12,
차이나그레이트스타인터내셔널리미티드,900040,2018/12,
차이나크리스탈신소재홀딩스,900250,2014/12,
차이나크리스탈신소재홀딩스,900250,2015/12,
차이나크리스탈신소재홀딩스,900250,2016/12,
차이나크리스탈신소재홀딩스,900250,2017/12,
차이나크리스탈신소재홀딩스,900250,2018/12,
차이나크리스탈신소재홀딩스,900250,2019/12,
차이나크리스탈신소재홀딩스,900250,2020/12,
차이나하오란리사이클링유한공사,900090,2009/12,
차이나하오란리사이클링유한공사,900090,2010/12,
차이나하오란리사이클링유한공사,900090,2011/12,
차이나하오란리사이클링유한공사,900090,2012/12,
차이나하오란리사이클링유한공사,900090,2013/12,
차이나하오란리사이클링유한공사,900090,2014/12,
차이나하오란리사이클링유한공사,900090,2015/12,
차이나하오란리사이클링유한공사,900090,2016/12,
차이나하오란리사이클링유한공사,900090,2017/12,
참존글로벌(주),158310,2010/12,
참존글로벌(주),158310,2011/12,
참존글로벌(주),158310,2012/12,
참존글로벌(주),158310,2013/12,
참존글로벌(주),158310,2014/12,
참존글로벌(주),158310,2015/12,10
참존글로벌(주),158310,2016/12,10
참존글로벌(주),158310,2016/12,10
참존글로벌(주),158310,2016/12,10
참존글로벌(주),158310,2017/12,10
참존글로벌(주),158310,2017/12,10
참존글로벌(주),158310,2018/12,10
참존글로벌(주),158310,2018/12,10
참존글로벌(주),158310,2018/12,10
참존글로벌(주),158310,2018/12,10
참존글로벌(주),158310,2019/12,10
참존글로벌(주),158310,2019/12,10
참존글로벌(주),158310,2019/12,10
참존글로벌(주),158310,2019/12,10
참존글로벌(주),158310,2019/12,10
참존글로벌(주),158310,2019/12,10
참존글로벌(주),158310,2020/12,10
참존글로벌(주),158310,2020/12,10
참존글로벌(주),158310,2020/12,10
참존글로벌(주),158310,2020/12,10
참존글로벌(주),158310,2020/12,10
참존글로벌(주),158310,2020/12,10
참존글로벌(주),158310,2020/12,10
참좋은여행(주),094850,2007/12,
참좋은여행(주),094850,2008/12,
참좋은여행(주),094850,2009/12,
참좋은여행(주),094850,2010/12,
참좋은여행(주),094850,2011/12,
참좋은여행(주),094850,2012/12,
참좋은여행(주),094850,2013/12,
참좋은여행(주),094850,2014/12,
참좋은여행(주),094850,2015/12,
참좋은여행(주),094850,2016/12,
참좋은여행(주),094850,2017/12,
참좋은여행(주),094850,2018/12,
참좋은여행(주),094850,2019/12,
참좋은여행(주),094850,2020/12,
카페24(주),042000,2000/12,
카페24(주),042000,2001/12,
카페24(주),042000,2002/12,
카페24(주),042000,2003/12,
카페24(주),042000,2004/12,
카페24(주),042000,2005/12,
카페24(주),042000,2006/12,
카페24(주),042000,2007/12,
카페24(주),042000,2008/12,
카페24(주),042000,2009/12,
카페24(주),042000,2010/12,
카페24(주),042000,2011/12,
카페24(주),042000,2012/12,
카페24(주),042000,2013/12,
카페24(주),042000,2014/12,
카페24(주),042000,2015/12,
카페24(주),042000,2016/12,
카페24(주),042000,2017/12,20
카페24(주),042000,2018/12,
카페24(주),042000,2019/12,
카페24(주),042000,2020/12,
컬러레이홀딩스,900310,2016/12,
컬러레이홀딩스,900310,2017/12,
컬러레이홀딩스,900310,2018/12,
컬러레이홀딩스,900310,2019/12,
컬러레이홀딩스,900310,2020/12,
케이디켐(주),221980,2001/12,
케이디켐(주),221980,2002/12,
케이디켐(주),221980,2003/12,
케이디켐(주),221980,2004/12,
케이디켐(주),221980,2005/12,
케이디켐(주),221980,2006/12,
케이디켐(주),221980,2007/12,
케이디켐(주),221980,2008/12,
케이디켐(주),221980,2009/12,
케이디켐(주),221980,2010/12,
케이디켐(주),221980,2011/12,
케이디켐(주),221980,2012/12,
케이디켐(주),221980,2013/12,
케이디켐(주),221980,2014/12,
케이디켐(주),221980,2015/12,
케이디켐(주),221980,2016/12,
케이디켐(주),221980,2017/12,
케이디켐(주),221980,2018/12,
케이디켐(주),221980,2019/12,
케이디켐(주),221980,2020/12,
케이만금세기차륜집단유한공사,900280,2015/12,
케이만금세기차륜집단유한공사,900280,2016/12,
케이만금세기차륜집단유한공사,900280,2017/12,
케이만금세기차륜집단유한공사,900280,2018/12,
케이만금세기차륜집단유한공사,900280,2019/12,
케이만금세기차륜집단유한공사,900280,2020/12,
케이비아이메탈(주),024840,2000/04,
케이비아이메탈(주),024840,2001/04,
케이비아이메탈(주),024840,2002/04,
케이비아이메탈(주),024840,2003/04,
케이비아이메탈(주),024840,2004/04,
케이비아이메탈(주),024840,2005/12,
케이비아이메탈(주),024840,2006/12,
케이비아이메탈(주),024840,2007/12,10
케이비아이메탈(주),024840,2008/12,
케이비아이메탈(주),024840,2009/12,
케이비아이메탈(주),024840,2010/12,
케이비아이메탈(주),024840,2011/12,20
케이비아이메탈(주),024840,2012/12,
케이비아이메탈(주),024840,2013/12,
케이비아이메탈(주),024840,2014/12,
케이비아이메탈(주),024840,2015/12,
케이비아이메탈(주),024840,2016/12,
케이비아이메탈(주),024840,2017/12,10
케이비아이메탈(주),024840,2018/12,10
케이비아이메탈(주),024840,2019/12,10
케이비아이메탈(주),024840,2020/12,10
케이에이치이엔티(주),226360,2015/12,10
케이에이치이엔티(주),226360,2016/12,10
케이에이치이엔티(주),226360,2017/12,10
케이에이치이엔티(주),226360,2018/12,10
케이에이치이엔티(주),226360,2019/12,10
케이에이치이엔티(주),226360,2019/12,10
케이에이치이엔티(주),226360,2019/12,10
케이에이치이엔티(주),226360,2020/12,10
케이에이치이엔티(주),226360,2020/12,10
케이에이치이엔티(주),226360,2020/12,10
케이에이치이엔티(주),226360,2020/12,10
케이에이치이엔티(주),226360,2020/12,10
케이에이치일렉트론(주),111870,2001/12,
케이에이치일렉트론(주),111870,2002/12,
케이에이치일렉트론(주),111870,2003/12,
케이에이치일렉트론(주),111870,2004/12,
케이에이치일렉트론(주),111870,2005/12,
케이에이치일렉트론(주),111870,2006/12,
케이에이치일렉트론(주),111870,2007/12,
케이에이치일렉트론(주),111870,2008/12,
케이에이치일렉트론(주),111870,2009/12,
케이에이치일렉트론(주),111870,2010/12,
케이에이치일렉트론(주),111870,2011/12,
케이에이치일렉트론(주),111870,2012/12,
케이에이치일렉트론(주),111870,2013/12,
케이에이치일렉트론(주),111870,2014/12,
케이에이치일렉트론(주),111870,2015/12,
케이에이치일렉트론(주),111870,2016/12,
케이에이치일렉트론(주),111870,2017/12,
케이에이치일렉트론(주),111870,2018/12,10
케이에이치일렉트론(주),111870,2018/12,10
케이에이치일렉트론(주),111870,2019/12,10
케이에이치일렉트론(주),111870,2019/12,10
케이에이치일렉트론(주),111870,2019/12,10
케이에이치일렉트론(주),111870,2020/12,10
케이에이치일렉트론(주),111870,2020/12,10
케이에이치일렉트론(주),111870,2020/12,10
케이에이치일렉트론(주),111870,2020/12,10
케이에이치일렉트론(주),111870,2020/12,10
케이엔에스홀딩스(주),036760,2000/12,
케이엔에스홀딩스(주),036760,2001/12,10
케이엔에스홀딩스(주),036760,2002/12,10
케이엔에스홀딩스(주),036760,2003/12,10
케이엔에스홀딩스(주),036760,2004/12,
케이엔에스홀딩스(주),036760,2005/12,
케이엔에스홀딩스(주),036760,2006/12,20
케이엔에스홀딩스(주),036760,2007/12,20
케이엔에스홀딩스(주),036760,2007/12,20
케이엔에스홀딩스(주),036760,2007/12,10
케이엔에스홀딩스(주),036760,2008/12,
케이엠에스(주),038830,2000/12,
케이엠에스(주),038830,2001/12,
케이엠에스(주),038830,2002/12,
케이엠에스(주),038830,2003/12,
케이엠에스(주),038830,2004/12,
케이엠에스(주),038830,2005/12,
케이엠에스(주),038830,2006/12,20
케이엠에스(주),038830,2006/12,20
케이엠에스(주),038830,2006/12,20
케이엠에스(주),038830,2007/12,10
케이엠에스(주),038830,2007/12,20
케이엠에스(주),038830,2007/12,20
케이엠에스(주),038830,2007/12,20
케이엠에스(주),038830,2008/12,10
케이엠에스(주),038830,2008/12,20
케이엠에스(주),038830,2008/12,20
케이엠에스(주),038830,2008/12,20
케이엠에스(주),038830,2008/12,20
케이엠에스(주),038830,2008/12,20
케이엠제약(주),237720,2014/03,
케이엠제약(주),237720,2015/03,
케이엠제약(주),225430,2015/12,10
케이엠제약(주),237720,2016/03,
케이엠제약(주),225430,2016/12,10
케이엠제약(주),237720,2017/03,
케이엠제약(주),225430,2017/12,10
케이엠제약(주),237720,2018/03,
케이엠제약(주),225430,2018/12,10
케이엠제약(주),225430,2019/12,
케이엠제약(주),225430,2020/12,
케이이엔지(주),077960,2001/12,
케이이엔지(주),077960,2002/12,
케이이엔지(주),077960,2003/12,
케이이엔지(주),077960,2004/12,
케이이엔지(주),077960,2005/12,
케이이엔지(주),077960,2006/12,
케이이엔지(주),077960,2007/12,20
케이이엔지(주),077960,2007/12,20
케이이엔지(주),077960,2007/12,20
케이이엔지(주),077960,2008/12,20
케이이엔지(주),077960,2008/12,20
케이이엔지(주),077960,2008/12,20
케이이엔지(주),077960,2008/12,10
케이이엔지(주),077960,2008/12,10
케이지이티에스(주),151860,2001/12,
케이지이티에스(주),151860,2002/12,
케이지이티에스(주),151860,2003/12,
케이지이티에스(주),151860,2004/12,
케이지이티에스(주),151860,2005/12,
케이지이티에스(주),151860,2006/12,
케이지이티에스(주),151860,2007/12,
케이지이티에스(주),151860,2008/12,
케이지이티에스(주),151860,2009/12,
케이지이티에스(주),151860,2010/12,
케이지이티에스(주),151860,2011/12,
케이지이티에스(주),151860,2012/12,
케이지이티에스(주),151860,2013/12,
케이지이티에스(주),151860,2014/12,
케이지이티에스(주),151860,2015/12,
케이지이티에스(주),151860,2016/12,
케이지이티에스(주),151860,2017/12,
케이지이티에스(주),151860,2018/12,
케이지이티에스(주),151860,2019/12,
케이지이티에스(주),151860,2020/12,
케이피엑스라이프사이언스(주),114450,2005/12,
케이피엑스라이프사이언스(주),114450,2006/12,
케이피엑스라이프사이언스(주),114450,2007/12,
케이피엑스라이프사이언스(주),114450,2008/12,
케이피엑스라이프사이언스(주),114450,2009/12,
케이피엑스라이프사이언스(주),114450,2010/12,
케이피엑스라이프사이언스(주),114450,2011/12,
케이피엑스라이프사이언스(주),114450,2012/12,
케이피엑스라이프사이언스(주),114450,2013/12,
케이피엑스라이프사이언스(주),114450,2014/12,
케이피엑스라이프사이언스(주),114450,2015/12,
케이피엑스라이프사이언스(주),114450,2016/12,
케이피엑스라이프사이언스(주),114450,2017/12,
케이피엑스라이프사이언스(주),114450,2018/12,
케이피엑스라이프사이언스(주),114450,2019/12,
케이피엑스라이프사이언스(주),114450,2020/12,
켄코아에어로스페이스(주),274090,2015/12,
켄코아에어로스페이스(주),274090,2016/12,
켄코아에어로스페이스(주),274090,2017/12,
켄코아에어로스페이스(주),274090,2018/12,
켄코아에어로스페이스(주),274090,2019/12,10
켄코아에어로스페이스(주),274090,2020/12,10
코나아이(주),052400,2000/12,
코나아이(주),052400,2001/12,
코나아이(주),052400,2002/12,
코나아이(주),052400,2003/12,
코나아이(주),052400,2004/12,20
코나아이(주),052400,2005/12,20
코나아이(주),052400,2006/12,20
코나아이(주),052400,2006/12,20
코나아이(주),052400,2007/12,20
코나아이(주),052400,2007/12,20
코나아이(주),052400,2008/12,20
코나아이(주),052400,2009/12,20
코나아이(주),052400,2009/12,20
코나아이(주),052400,2009/12,20
코나아이(주),052400,2010/12,20
코나아이(주),052400,2010/12,20
코나아이(주),052400,2011/12,20
코나아이(주),052400,2011/12,20
코나아이(주),052400,2012/12,20
코나아이(주),052400,2012/12,20
코나아이(주),052400,2012/12,20
코나아이(주),052400,2012/12,10
코나아이(주),052400,2013/12,20
코나아이(주),052400,2013/12,20
코나아이(주),052400,2013/12,10
코나아이(주),052400,2014/12,10
코나아이(주),052400,2014/12,20
코나아이(주),052400,2015/12,
코나아이(주),052400,2016/12,
코나아이(주),052400,2017/12,
코나아이(주),052400,2018/12,
코나아이(주),052400,2019/12,
코나아이(주),052400,2020/12,
코드네이처(주),078940,2004/12,20
코드네이처(주),078940,2005/12,20
코드네이처(주),078940,2006/12,20
코드네이처(주),078940,2007/12,20
코드네이처(주),078940,2008/12,20
코드네이처(주),078940,2008/12,20
코드네이처(주),078940,2009/12,20
코드네이처(주),078940,2009/12,20
코드네이처(주),078940,2010/12,20
코드네이처(주),078940,2010/12,20
코드네이처(주),078940,2010/12,20
코드네이처(주),078940,2011/12,20
코드네이처(주),078940,2011/12,20
코드네이처(주),078940,2012/12,20
코드네이처(주),078940,2013/12,
코드네이처(주),078940,2014/12,
코드네이처(주),078940,2015/12,10
코드네이처(주),078940,2015/12,10
코드네이처(주),078940,2015/12,10
코드네이처(주),078940,2015/12,10
코드네이처(주),078940,2016/12,10
코드네이처(주),078940,2016/12,10
코드네이처(주),078940,2016/12,10
코드네이처(주),078940,2016/12,10
코드네이처(주),078940,2016/12,10
코드네이처(주),078940,2017/12,10
코드네이처(주),078940,2017/12,10
코드네이처(주),078940,2017/12,10
코드네이처(주),078940,2017/12,10
코드네이처(주),078940,2017/12,10
코드네이처(주),078940,2017/12,10
코드네이처(주),078940,2017/12,10
코드네이처(주),078940,2017/12,10
코드네이처(주),078940,2018/12,10
코드네이처(주),078940,2018/12,10
코드네이처(주),078940,2018/12,10
코드네이처(주),078940,2019/12,10
코드네이처(주),078940,2020/12,
코디콤(주),041800,2000/12,
코디콤(주),041800,2001/12,
코디콤(주),041800,2002/12,
코디콤(주),041800,2003/12,
코디콤(주),041800,2004/12,
코디콤(주),041800,2005/12,
코디콤(주),041800,2006/12,
코디콤(주),041800,2007/12,
코디콤(주),041800,2008/12,20
코리아에프티(주),123410,2010/12,10
코리아에프티(주),123410,2011/12,10
코리아에프티(주),123410,2012/12,10
코리아에프티(주),123410,2013/12,
코리아에프티(주),123410,2014/12,
코리아에프티(주),123410,2015/12,
코리아에프티(주),123410,2016/12,
코리아에프티(주),123410,2017/12,
코리아에프티(주),123410,2018/12,
코리아에프티(주),123410,2019/12,
코리아에프티(주),123410,2020/12,
코리아이앤디(주),027440,2000/12,
코리아이앤디(주),027440,2001/12,10
코리아이앤디(주),027440,2002/12,10
코리아이앤디(주),027440,2003/12,
코리언일랙트로닉스파워소스(주),046810,2000/12,
코리언일랙트로닉스파워소스(주),046810,2001/12,
코리언일랙트로닉스파워소스(주),046810,2002/12,
코리언일랙트로닉스파워소스(주),046810,2003/12,
코리언일랙트로닉스파워소스(주),046810,2004/12,
코스맥스(주),044820,2000/12,
코스맥스(주),044820,2001/12,
코스맥스(주),044820,2002/12,20
코스맥스(주),044820,2003/12,
코스맥스(주),044820,2004/12,
코스맥스(주),044820,2005/12,
코스맥스엔비티(주),222040,2007/12,
코스맥스엔비티(주),222040,2008/12,
코스맥스엔비티(주),222040,2009/12,
코스맥스엔비티(주),222040,2010/12,
코스맥스엔비티(주),222040,2011/12,
코스맥스엔비티(주),222040,2012/12,
코스맥스엔비티(주),222040,2013/12,
코스맥스엔비티(주),222040,2014/12,
코스맥스엔비티(주),222040,2015/12,
코스맥스엔비티(주),222040,2016/12,
코스맥스엔비티(주),222040,2017/12,
코스맥스엔비티(주),222040,2018/12,
코스맥스엔비티(주),222040,2019/12,
코스맥스엔비티(주),222040,2020/12,
코아스템(주),166480,2013/12,
코아스템(주),166480,2014/12,
코아스템(주),166480,2015/12,
코아스템(주),166480,2016/12,
코아스템(주),166480,2017/12,
코아스템(주),166480,2018/12,
코아스템(주),166480,2019/12,
코아스템(주),166480,2020/12,10
코오롱생명과학(주),102940,2006/12,
코오롱생명과학(주),102940,2007/12,
코오롱생명과학(주),102940,2008/12,
코오롱생명과학(주),102940,2009/12,
코오롱생명과학(주),102940,2010/12,
코오롱생명과학(주),102940,2011/12,20
코오롱생명과학(주),102940,2012/12,20
코오롱생명과학(주),102940,2013/12,20
코오롱생명과학(주),102940,2014/12,
코오롱생명과학(주),102940,2015/12,
코오롱생명과학(주),102940,2016/12,
코오롱생명과학(주),102940,2017/12,
코오롱생명과학(주),102940,2018/12,
코오롱생명과학(주),102940,2019/12,
코오롱생명과학(주),102940,2020/12,
코오롱아이넷(주),022520,2000/12,
코오롱아이넷(주),022520,2001/12,
코오롱아이넷(주),022520,2002/12,
코오롱아이넷(주),022520,2003/12,
코오롱아이넷(주),022520,2004/12,
코오롱아이넷(주),022520,2005/12,
코오롱아이넷(주),022520,2006/12,
코오롱아이넷(주),022520,2007/12,
코오롱아이넷(주),022520,2008/12,
코오롱아이넷(주),022520,2009/12,
코오롱아이넷(주),022520,2010/12,
코오롱티슈진(주),950160,2016/12,
코오롱티슈진(주),950160,2017/12,
코오롱티슈진(주),950160,2018/12,
코오롱티슈진(주),950160,2019/12,
