,회사명,거래소코드,공시발생일,text,link
748,카카오M,016170,2011-06-15 07:08,"





:: 70183_벌금등의부과








벌금 등의 부과








1. 벌금 등 부과내역


종류


과징금




부과금액(원)


8,668,000,000




납부기한


2011-08-17




자기자본(원)


71,158,873,605




자기자본대비(%)


12.18




대기업해당여부


해당




2. 부과기관


공정거래위원회




3. 부과사유


국내 6개 온라인음악서비스업체들의 부당한 공동행위




4. 향후대책


법적 대응 예정




5. 확인(통지서접수)일자


2011-06-14




6. 기타 투자판단에 참고할 사항


- 자기자본은 2010년 12월 31일 기준임
         - 확인일자는 공정거래위원회로부터 의결서를 수령한
           일자임
          




※관련공시


- 매출액또는손익구조30%(자산총액2조원이상법인은15%)이상변동 (2011.03.09)







",https://kind.krx.co.kr/external/2011/06/15/000003/20110516000437/70183.htm
749,엔케이바이오,019260,2011-06-07 08:42,"





:: 70365_기술도입ㆍ이전 계약 체결(자율공시)








기술도입ㆍ이전 계약 체결(자율공시)








1. 구분


기술이전계약




2. 계약상대방


MEDINET Co.,Ltd [일본]




- 회사와의 관계


-




3. 기술의 주요내용


도입ㆍ이전 대상


NK세포배양에 관한 기술
         [NK세포 치료 및 그 세포 배양에 관련되는 기술 이전 및 제휴]




도입ㆍ이전 방법


기술정보제공을 통한 기술이전




4. 계약의 주요내용


계약조건


1. 기술이전료 및 로열티
         -기술이전료 : 180,000,000엔
         -기술사용료[로열티] : 매출액의 4%
         2. 기술상용화지역 : 일본




계약기간


시작일


2011-06-06




종료일


-




5. 계약체결일


2011-06-06




6. 이사회 결의일(결정일)


-




- 사외이사 참석여부


참석(명)


-




불참(명)


-




- 감사(사외이사가 아닌 감사위원) 참석여부


-




7. 공정거래위원회 신고대상 여부


미해당




8. 기타 투자판단에 참고할 사항


-기술이전 및 제휴대상 법인은 일본 도쿄 증권거래소 마자즈에 상장되어 있는 αβT세포, γδT세포, CTL, 및 수지상 세포등을 연구 개발하여 공급하는 일본 최대의 면역세포치료 의료서비스 업체입니다.
         
- 본 계약은 기술이전 및 제휴, 협력을 포함한 계약이며, 양 당사회사가 보유하고 있는 세포배양기술 및 노하우와 데이터 교류를 바탕으로 면역세포치료시장의 확대와 기대하고 있습니다.
         
-기술사용료를 지급받게 될 계약기간은 일본내 제품 상용화일로부터 10년입니다.
         






※ 관련공시


-







",https://kind.krx.co.kr/external/2011/06/07/000007/20110606000001/70365.htm
750,인트론바이오,048530,2011-04-25 10:44,"





:: 70365_기술도입ㆍ이전 계약 체결(자율공시)








기술도입ㆍ이전 계약 체결(자율공시)








1. 구분


기술도입계약




2. 계약상대방


가톨릭대학교 산학협력단




- 회사와의 관계


-




3. 기술의 주요내용


도입ㆍ이전 대상


생물학적 헴철 생산 방법 및 그에 의해 생산된 헴철 추출물을 포함하는 철분보충 조성물 개발 기술




도입ㆍ이전 방법


기술도입, 특허공동소유, 전용실시권 허여




4. 계약의 주요내용


계약조건


선급기술료 : 5천만원
         경상기술료 : 계약제품 매출액의 3%




계약기간


시작일


2011-04-25




종료일


-




5. 계약체결일


2011-04-25




6. 이사회 결의일(결정일)


2011-04-25




- 사외이사 참석여부


참석(명)


-




불참(명)


-




- 감사(사외이사가 아닌 감사위원) 참석여부


불참




7. 공정거래위원회 신고대상 여부


미해당




8. 기타 투자판단에 참고할 사항


1. 계약의 종료일은 도입기술의 특허권이 소멸되는 날까지 임.
         
2. 금번 특허기술은 생체 내 헤모글로빈 (Hemoglobin)의 핵심성분인 헴(Heme)을 C4 탄소대사경로의 재설계 및 활성화를 통하여 생물학적 방법으로 생산할 수 있는 기술이며, 지난 2년여 동안 기술의 산업적 가치에 대한 공동 검증을 거친 기술임.
         
3. 대사공학 및 유전공학 기술의 적용을 통하여 생체 내 구조와 동일한 구조의 헴을 생물학적 방법으로 생산할 수 있는 본 기술은 세계 최초로 개발된 것임.
         
4. 생산된 인공-헴의 생리적 유용성은 해외저널에도 소개되어 대외적으로 인정받은 바 있으며 (Journal of Microbiology and Biotechnology 19, 604-609, 2009), 국내 및 국제 특허 출원을 이미 완료한 상태임.
         
5. 포르피린(porphyrin)에 철이 킬레이트된 형태인 인공-헴(eHeme)은 생체 내 구조와 동일하기 때문에 생체에서 그대로 흡수되어 사용될 수 있어 생체 흡수율 및 생체 이용율이 월등히 높아 기능성식품이나 의약품 등으로의 다양한 산업화가 가능한 유망한 생리활성물질인 것으로 평가됨.
         
6. 본 기술은 인공혈액 개발로 발전될 수 있는 핵심 기술로 활용되어 혈액 공여자의 부족, 혈액형별 혈액의 불균형, 수혈을 통한 감염 사례 증가 및 종교적 신념에 의한 수혈 거부 등 많은 사회적 문제의 해결에 기여할 수 있을 것으로 기대하고 있음.
         
7. “계약특허”라 함은 현재 출원중인 미국특허출원번호 13/063,669(발명의 명칭 : METHOD FOR BIOLOGICALLY PRODUCING HEME-IRON, AND IRON SUPPLEMENTING COMPOSITION CONTAINING THE HEME-IRON PRODUCED BY SAME) 및 대한민국특허출원번호 10-2011-7006154(발명의 명칭 : 생물학적 헴철 생산 방법 및 그에 의해 생산된 헴철 추출물을 포함하는 철분보충 조성물)를 지칭함.
         
8. 계약특허에 대한 국내외의 전용실시권을 허여하는 것이며, 계약특허를 공동소유하는 것임.




※ 관련공시


-







",https://kind.krx.co.kr/external/2011/04/25/000034/20110413000450/70365.htm
751,KBI메탈,024840,2011-04-11 17:06,"





:: 70183_벌금등의부과








벌금 등의 부과








1. 벌금 등 부과내역


종류


추징금




부과금액(원)


1,060,510,400




납부기한


2011.4.30




자기자본(원)


34,522,733,584




자기자본대비(%)


3.07




대기업해당여부


해당




2. 부과기관


충주세무서




3. 부과사유


당사 스크랩거래처인 (주)종오고비철산업과의 거래관련
         하여 부가세부분 조사 결과에 따른 세금
         (2010.1.1 ~ 2010.6.30)




4. 향후대책


- 징수유예 신청후 분할납부 예정
         - 불복청구 등 다각적인 방안 강구 예정




5. 확인(통지서접수)일자


2011-04-11




6. 기타 투자판단에 참고할 사항


- 상기 확인일자는 납세고지서 접수일임.  
         - 자기자본은 2010.12.31 기준임




※관련공시


-







",https://kind.krx.co.kr/external/2011/04/11/000426/20110323000804/70183.htm
752,제이콤,060750,2011-04-08 17:25,"





:: 70008_횡령ㆍ배임 혐의발생








횡령ㆍ배임 혐의발생








1. 사고발생내용


최대주주 등의 횡령,배임 혐의 발생
         
1. 피고소인 :
         - 한광선,김창민,강원균,박재홍,주윤철,박명진,박경진,윤종근
         
2. 고소인 :
         - 제이콤 직원 유정석외 26명
         
3. 혐의내용
         피고소인인 제이콤 대표이사 한광선과 나무이쿼티의 실질적인 소유주인 김창민은 제이콤의 자회사인 제이엔씨홀딩스의 현금 200억원과 제이콤의 현금 82억원을 횡령하고,회사와 관계없는 어음을 발행하고 공정증서를 작성하는 등 당사에 횡령,배임행위를 함으로써 자본상태를 악화시키고,등기이사 및 감사는 이 행위를 방조함.




2. 횡령 등 금액


발생금액(원)


28,200,000,000




자기자본(원)


37,438,905,618




자기자본대비(%)


75.3




대기업해당여부


미해당




3. 향후대책


당사는 현재 구체적인 혐의사실 및 회사에 대한 피해액수의 정확한 확인과 이에 대한 회수여부 가능성 등에 대하여 면밀한 검토중에 있습니다.
         
- 당사는 피고소인 등의 구체적인 혐의가 확정되는 대로, 피고소인 등에 대한 손해배상 청구 등 제반 법적인 방안을 강구하여 당사의 피해가 최소화 되도록 노력할 예정입니다.




4. 사고발생일자


-




5. 확인일자


2011-04-08




6. 기타 투자판단에 참고할 사항


상기 피고소인인 제이콤, 제이엔씨홀딩스 한광선대표이사는 상기 고소권과 별도로 나무이쿼티,김창민,씨모텍을 상대로 250억의 횡령과 68억8천만원의 채무보증손실로 2011년 4월 7일 고소장을 접수하였습니다.  




※관련공시


-







",https://kind.krx.co.kr/external/2011/04/08/000491/20110404001574/70008.htm
753,제이콤,060750,2011-04-05 12:14,"









주요사항보고서 / 거래소 신고의무 사항














금융위원회 / 한국거래소 귀중
  2011년     4월     5일





회     사     명  :
(주)제이콤


대  표   이  사  :
한 광 선


본 점  소 재 지 :
경기도 의왕시 오전동 124-4



(전  화) 031-428-7200



(홈페이지)http://www.jcomco.com












작 성 책 임 자 :
(직  책)부사장
(성  명) 강 원 균



(전  화)031-428-7275








부도발생







1. 부도내용
당사발행 당좌수표 부도


2. 부도금액 (원)
2,530,000,000


3. 부도발생은행
하나은행 호계동지점


4. 최종부도(당좌거래정지)일자
2011.04.05


5. 부도사유 및 경위
부도사유 : 예금부족예금부족경위: 당사가 발행한 당좌수표 1건이 2011년 4월 1일 하나은행으로 지급 제시되었으나, 기한까지 입금되지 않아 최종부도 처리되었습니다.



6. 기타 투자판단에 참고할 사항
상기 발생일자는 최종부도에 따른 당좌거래정지 일자 입니다.상기사항은 한국거래소의 2011년 4월 4일 조회공시 요구에 대한 확정사안 입니다.


",https://kind.krx.co.kr/external/2011/04/05/000147/20110405000472/11301.htm
754,씨모텍,081090,2011-04-04 17:48,"





:: 70008_횡령ㆍ배임 혐의발생








횡령ㆍ배임 혐의발생








1. 사고발생내용


최대주주 등의 횡령,배임 혐의 발생
          
1. 피고소인 :
          - (주)나무이쿼티(최대주주)
          - 김창민(최대주주의 실소유주)
          - 이철수(최대주주의 실소유자, 신원불상, 이성민이라고도 함)
          
2. 고소인 :
          - (주)씨모텍
          - 최낙겸(등기이사)
          - 윤태훈(등기이사)
          - 박재홍(등기이사)
          - 김권곤(감사)
          
3. 혐의내용
         피고소인 김창민, 이철수는 (주)씨모텍의 법인인감과 통장을 관리하며 회사에 재정적 손실을 가한 것으로 추정되며 통장 압류금액38억원을 포함하여 약 256억원 상당의 재산상 손해를 가함.




2. 횡령 등 금액


발생금액(원)


25,600,000,000




자기자본(원)


94,825,404,533




자기자본대비(%)


27.0




대기업해당여부


미해당




3. 향후대책


- 당사는 현재 구체적인 혐의사실 및 회사에 대한 피해액수의 정확한 확인과 이에 대한 회수여부 가능성 등에 대하여 면밀한 검토중에 있습니다.
         
- 당사는 피고소인 등의 구체적인 혐의가 확정되는 대로, 피고소인 등에 대한 손해배상 청구 등 제반 법적인 방안을 강구하여 당사의 피해가 최소화 되도록 노력할 예정입니다.




4. 사고발생일자


-




5. 확인일자


2011-04-04




6. 기타 투자판단에 참고할 사항


- 상기 확인일자는 고소인의 고소(고발)장 접수를 확인한 날짜입니다.
           
         - 상기 자기자본은 2010년 12월 31일 현재 자기자본이 아님.(주주총회 승인을 받지 아니함.)
         따라서 상기 자기자본은 2009년 12월 31일 현재 자기자본과 현재까지의 자본금 및 자본잉여금 증가 금액을 합산한 금액입니다.




※관련공시


-







",https://kind.krx.co.kr/external/2011/04/04/000604/20110404001407/70008.htm
755,맥스브로,088810,2011-03-30 17:33,"





:: 70008_횡령ㆍ배임 혐의발생








횡령ㆍ배임 혐의발생








1. 사고발생내용


1. 퇴직위로금 과다지급에 의한 업무상 배임
            ① 피고소인:전.대표이사 김강수,전.대표이사 이규택,전.대표이사 박영태, 전.등기임원 김은경
            ② 당사 전.임원 김은경에게 퇴직위로금으로 \755,050,842원(세후\502,885,280원)을 과다지급함.
         2. 타법인지분취득 약정에 대한 업무상 배임
            ① 피고소인 : 전.대표이사 이규택, 전.대표이사 박영태, 정찬진
            ② 피고소인 정찬진이 보유한 타법인지분을 150%가격에 매입하기로 약정
            ③ 발생금액 : \1,500,000,000원
         3. 채권포기에 대한 업무상배임
            ① 피고소인 : 전.대표이사 이규택, 전.대표이사 박영태, 전.대표이사 김강수
            ② 킨더슐레(주)의 당사에 대한 채무 \2,985,144,514원을 면제하여줌.
         4. (주)한국줄기세포뱅크 주식 730,300주 횡령
            ① 피고소인 : 전.대표이사 김강수, 전.대표이사 이규택, 전. 대표이사박영태
            ② 당사 소유의 줄기세포뱅크 주식 730,300주가 무단 인출되어 양도됨.
            ③ 발생금액 : \500,000,000원
         5. 당사자금 무단인출에 대한 업무상횡령
            ① 피고소인 : 전.대표이사 이규택
            ② 당사 자금 \3,008,500,000원 무단인출
         6. (주)인터브로에 대한 \1,040,000,000원 대여
            ① 피고소인 : 전.대표이사 이규택
            ② (주)인터브로에 동금액의 반환을 요청하였으나, (주)인터브로에서는 채권존재자체를 부인함.
         7. (주)퍼시픽피앤티의 선급금사기
            ① 피고소인 : 퍼시픽피앤티 대표이사 이경아
            ② 자재구매대행계약 체결에 따라 선급금 \700,000,000원을 지급하였으나, 자재구매대행을 해줄 의사나, 능력이 부재.




2. 횡령 등 금액


발생금액(원)


10,488,695,356




자기자본(원)


18,278,235,492




자기자본대비(%)


57.38




대기업해당여부


미해당




3. 향후대책


- 당사는 소송대리인을 선임하여 고소장을 접수할 예정이며, 소송과정에서 발생하는 사항에 대하여 즉시 공시하겠습니다.




4. 사고발생일자


2010-02-12




5. 확인일자


2011-03-30




6. 기타 투자판단에 참고할 사항


- 사고발생일자는 상기 혐의내용중 최초 발생한 퇴직위로금 과다지급에 의한 업무상 배임이 발생한 일자입니다.  
         - 상기 자기자본은 2009년 사업연도 말 자기자본±사업연도말 경과 후 현재까지의 자본금 및 자본잉여금 증감액 기준입니다.




※관련공시


-







",https://kind.krx.co.kr/external/2011/03/30/001109/20110330000219/70008.htm
756,케이에스알,066340,2011-03-10 17:58,"





:: 70060_사채 원리금 미지급 발생(자율공시)








사채 원리금 미지급 발생(자율공시)








1. 미지급금액


원금(원)


2,000,000,000




이자(원)


70,000,000




합계(원)


2,070,000,000




자기자본(원)


73,527,498,663




자기자본대비(%)


2.81




대기업 여부


미해당




2. 미지급 발생일자


2011-03-10




3. 미지급사유 및 대책


1. 원인 : 제6회 신주인수권부사채 만기일이 도래하였으나 당사의 자금부족으로 원리금 대하여 미지급이 발생하였습니다.
         
2. 대책 : 현재 당사는 사채권자와 협의 중에 있으며 상환 기일을 조정 할 예정 입니다.




4. 기타 투자판단에 참고할 사항


1. 당사는 2008년 3월 10일 발행한 제6회 신주인수권부사채 권면총액 6,000,000,000원 중 3회의 신주인수권사채 발행 만기전 사채취득을 하였으며, 나머지 2,000,000,000원은 사채권자와 상환 기일을 조정할 예정 입니다.
         
2. 상기사항은 2011년 3월 9일 조회공시 답변내용 중 만기도래한 신주인수권부사채 상환과 관련한 상계 협의와 관련된 사항입니다.




※관련공시


- 2008년 3월 10일 신주인수권부사채 발행결정
         - 2009년 6월 11일 신주인수권부사채 발행후 만기전 사채 취득
         - 2010년 3월 10일 신주인수권부사채 발행후 만기전 사채 취득
         - 2010년 7월 12일 신주인수권부사채 발행후 만기전 사채 취득
         - 2011년 3월 9일 조회공시요구(현저한시황변동)에대한답변(미확정)




미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




신주인수권부사채


6


2,000,000,000


2008-03-10


2011-03-10


2,000,000,000


70,000,000


2,070,000,000


-







",https://kind.krx.co.kr/external/2011/03/10/001906/20110310002159/70060.htm
757,삼우이엠씨,026250,2011-02-28 09:23,"





:: 70642_회계처리기준위반행위로인한검찰기소








회계처리기준 위반행위로 인한 검찰 기소








1. 피고인


정규수,조연택


회사와의 관계


회사 임원




2. 기소내용


1. 대상자:
             
             현 (주)삼우이엠씨 대표이사 정규수
             현 (주)삼우이엠씨 상무     조연택
         
2. 위 당사 전현직 임직원 2명은 2006년부터 2009년까지 4개 회계연도에 걸쳐 공사매출, 공사원가 오류 등으로 당기순이익을 과다계상한 혐의로 검찰에 기소되어 있는 상황이며, 공사매출 25,542,929,701원, 공사원가 15,601,827,797원, 당기순이익 9,962,226,224원을 과다계상하였음.




3. 관할법원


서울남부지방법원




4. 기소일


2010-12-30




5. 향후대책


1. 당사는 2010년 3분기보고서에 해당 내용을 모두 반영하여 공시하였으며, 2010년 2분기보고서를 정정하여 공시하였습니다.
         
2. 상기 건과 관련하여 현재 재판이 진행 중인 상황이며, 당사는 피고소인 등의 구체적인 혐의가 확정되는 대로 피고소인 등에 대한 손해배상 청구 등 제반 법적인 방안을 강구하여 당사의 피해가 최소화 되도록 노력할 예정입니다.
         
3. 당사의 대표이사인 정규수는 상기 사항에 책임을 지고 회사의 피해 보전 및 재무건전성 제고를 위하여 본인 소유의 사재 81.6억원 상당액(현금 15억원, 주식 46.1억원, 부동산 20.5억원)을 회사에 수증하였습니다.




6. 기소사실 확인일


2011-02-25




7. 기타 투자판단에 참고할 사항


상기 내용은 공소장에 근거하여 작성하였으며, 향후 재판이 진행될 예정이고, 현재 판결이 확정되지 않았음을 알려드립니다.




※관련공시


- 2010년 11월 17일 3분기보고서 정정   신고(보고)
         - 2010년 12월 3일 3분기보고서 정정    신고(보고)
         - 2010년 12월 3일 반기보고서 정정신  고(보고)
         - 2010년 12월 30일 수증(자율공시)







",https://kind.krx.co.kr/external/2011/02/28/000034/20110225001819/70642.htm
758,삼우이엠씨,026250,2011-02-28 09:23,"





:: 70008_횡령ㆍ배임 혐의발생








횡령ㆍ배임 혐의발생








1. 사고발생내용


1. 횡령내용
         
가. 대상자:
             
             전 (주)삼우이엠씨 부회장   정규동(고인)
             현 (주)삼우이엠씨 대표이사 정규수
             현 (주)삼우이엠씨 상무     조연택    
             현 (주)삼우이엠씨 상무     정지찬
             현 (주)삼우이엠씨 과장     나인봉
         
나. 발생금액: 1,902,940,000원
         
    ㅇ 정규동- 1,135,000,000원
             ㅇ 정규수- 479,000,000원
             ㅇ 정지찬- 143,000,000원
             ㅇ 나인봉- 145,940,000원
         
다. 자기자본 관련
         
    ㅇ 자기자본: 54,700,834,449원 (2009년말 자
                기자본 금액(44,006,064,059원)에서 3분기
                말까지의 유상증자 금액(10,694,770,390원)
                을 포함하여 계산한 금액임)
             ㅇ 자기자본 대비: 3.48%
         
2. 확인일자 : 2011-02-28
         
3. 기타 본 공시사항은 (주)삼우이엠씨가 서울남부
            지방검찰청의 공소장을 확인하여 공시하는 사항
            입니다.




2. 횡령 등 금액


발생금액(원)


1,902,940,000




자기자본(원)


54,700,834,449




자기자본대비(%)


3.48




대기업해당여부


해당




3. 향후대책


1.당사는 2010년 3분기보고서에 해당 내용을 모두 반영하여 공시하였으며, 2010년 2분기보고서를 정정하여 공시하였습니다.
         
2. 상기 건과 관련하여 현재 재판이 진행 중인 상황이며, 당사는 피고소인 등의 구체적인 혐의가 확정되는 대로 피고소인 등에 대한 손해배상 청구 등 제반 법적인 방안을 강구하여 당사의 피해가 최소화 되도록 노력할 예정입니다.
         
3.당사의 대표이사인 정규수는 상기 사항에 책임을 지고 회사의 피해 보전 및 재무건전성 제고를 위하여 본인 소유의 사재 81.6억원 상당액(현금 15억원, 주식 46.1억원, 부동산 20.5억원)을 회사에 수증하였습니다.




4. 사고발생일자


2010-12-30




5. 확인일자


2011-02-25




6. 기타 투자판단에 참고할 사항


상기 내용은 공소장에 근거하여 작성하였으며, 향후 재판이 진행될 예정이고, 현재 판결이 확정되지 않았음을 알려드립니다.




※관련공시


- 2010년 11월 17일 3분기보고서   정정신고(보고)
         - 2010년 12월 3일 3분기보고서   정정신고(보고)
         - 2010년 12월 3일 반기보고서 정  정신고(보고)
         - 2010년 12월 30일 수증(자율공시)







",https://kind.krx.co.kr/external/2011/02/28/000033/20110225001899/70008.htm
759,나이스메탈,072530,2011-02-28 07:05,"





:: 70344_사채 원리금 미지급 발생








사채 원리금 미지급 발생








1. 미지급금액


원금(원)


2,015,000,000




이자(원)


0




합계(원)


2,015,000,000




자기자본(원)


9,945,159,935




자기자본대비(%)


20.26




대규모 법인 여부


미해당




2. 미지급 발생일자


2011-02-25




3. 미지급사유 및 대책


1. 사유 : 기한이익의 상실로 인한 사채권자의 조기 상환 청구가 있었으나 당사 자금부족으로 인하여 원리금 일부에 대하여 미지급 발생 하였습니다.
         
2. 대책 : 현재 당사는 사채권자와 협의 중에 있으며 상환 기일을 조정 할 예정 입니다.




4. 기타 투자판단에 참고할 사항


1. 상기의 자기자본금은 2010년 당사의 최근 자기자본금 입니다.
         
2. 원금 전액과 직전이자지급일로부터 기한의 이익이 상실된 날까지 사채의 이자율에 의한 이자 그리고 사채발행일로부터 기한의 이익이 상실된 날까지 제3조 8항에 의한 만기보장수익률과 사채의 이율과의 차이를 매 3개월 복리로 계산된 금액을 즉시 변제하여야 한다.




※관련공시


2010.02.22 주요사항보고서(신주인수권부사채발행결정)
         2010.02.23 증권발행결과(자율공시)




미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




무기명식 이권부무보증 분리형 사모 신주인수권부사채


9


4,000,000,000


2010-02-23


2011-02-25


2,015,000,000


0


2,015,000,000


-







",https://kind.krx.co.kr/external/2011/02/28/000004/20110225001375/70344.htm
760,아이팩토리,053810,2011-01-20 07:10,"





:: 70008_횡령ㆍ배임 혐의발생








횡령ㆍ배임 혐의발생








1. 사고발생내용


1. 피고소인 : 전 대표이사 김태복 외 1인
         
2. 고소인 : (주)유비프리시젼
         
3. 혐의 내용
         
  1) 김태복(전 대표이사)은 당사의 대표이사로 재임 당시 임무에 위배하여 개인적인 목적을 위하여 당사 및 자회사로 하여금 제3자들과 사이에 형식적인 용역계약을 체결하게 한 다음 위 제3자들에게 당사의 자금을 가지고 16억5천만원을 지급하게 함으로써 당사에게 동액 상당의 손해를 가함.
         
  2) 위 김태복은 대표이사로 재임 임무에 위배하여 당시 개인적인 목적을 위하여 Cintel Corp.주식을 제3자로부터 시가보다 고가로 매수하게 함으로써 그 매수가격과 당시 시가의 차액인 634백만원의 손해를 당사에 가함.




2. 횡령 등 금액


발생금액(원)


2,284,235,348




자기자본(원)


54,921,989,905




자기자본대비(%)


4.16




대기업해당여부


미해당




3. 향후대책


1) 상기 혐의에 대하여 2011년 1월 19일 서울중앙지방검찰청에 업무상 배임죄로 형사고소하였습니다.
         
2) 형사고소 후 조속히 김태복 등에 대한 손해배상청구 등을 통하여 당사의 피해 회복에 노력하겠습니다.
         
3) 검찰의 수사진행 내용과 민사소송 관련 진행경과를 재공시 하겠습니다.




4. 사고발생일자


2008-05-28




5. 확인일자


2011-01-19




6. 기타 투자판단에 참고할 사항


- 상기 자기자본은 코스닥공시규정 제2조 6항에 의거 산정되었으며,2010년12월31일 기준입니다.
         
- 상기 사고발생일자는 상기 혐의가 최초 발생한 일자입니다.




※관련공시


-







",https://kind.krx.co.kr/external/2011/01/20/000007/20110119000145/70008.htm
761,한국선재,025550,2011-01-05 16:37,"





:: 70183_벌금등의부과








벌금 등의 부과








1. 벌금 등 부과내역


종류


추징금




부과금액(원)


2,336,416,140




납부기한


2011-01-31




자기자본(원)


52,269,149,364




자기자본대비(%)


4.47




대기업해당여부


해당




2. 부과기관


서부산세무서




3. 부과사유


정기 세무조사(2005년 ~ 2009년사업연도)




4. 향후대책


-




5. 확인(통지서접수)일자


2011-01-05




6. 기타 투자판단에 참고할 사항


- 상기 부과금액은 법인세임
         - 상기 자기자본은 2009년말 기준임
         - 상기 확인일자는 납부고지서 수령일임




※관련공시


-







",https://kind.krx.co.kr/external/2011/01/05/000361/20110105000438/70183.htm
762,케이에스피,073010,2011-01-04 10:39,"





:: 70365_기술도입ㆍ이전 계약 체결(자율공시)








기술도입ㆍ이전 계약 체결(자율공시)








1. 구분


기술도입계약




2. 계약상대방


한국생산기술연구원




- 회사와의 관계


-




3. 기술의 주요내용


도입ㆍ이전 대상


과제명:[대형 잉곳의 단조합리화를 위한 Near Net Shape 성형기술개발]에 관한 사업수행의 결과로서, [기술명 특정]에 관한 기술, 고안, 발명 및 발견, 방법 지적재산권 기타 노하우 등을 포함하는 일체의 기술




도입ㆍ이전 방법


기술 실시권 부여




4. 계약의 주요내용


계약조건


정액기술료 실시계약으로 정액기술료 징수액(179,985,000원) 납부




계약기간


시작일


2011-01-03




종료일


-




5. 계약체결일


2011-01-03




6. 이사회 결의일(결정일)


-




- 사외이사 참석여부


참석(명)


-




불참(명)


-




- 감사(사외이사가 아닌 감사위원) 참석여부


-




7. 공정거래위원회 신고대상 여부


미해당




8. 기타 투자판단에 참고할 사항


- 상기 계약기간은 계약체결일 부터이며 영구적으로 기술실시권을 부여받는 것임.
         
- 정액기술료를 일시금(86,392,800원)으로 납부.
         
- 상기 기술실시권은 환경 친화적인 고청정 대형 중실 및 중공 잉곳(Hollow ingot)을 이용하여 대형 형단조품 제조를 위한 Near net shape 성형기술 개발을 통하여 소재회수율을 향상시킴으로서 직접적으로는 원소재를 절감하고 환경적으로는 성형 시 발생되는 산업폐기물 외에 부가적으로 발생되는 절삭칩, 절삭유, 유해가스발생 등 다양한 환경폐기물을 제조공정부터 조기에 근원적으로 차단하는 정밀성형기술을 확보하는 것으로, 선박부품, 풍력 발전 등 대체에너지용 설비 부품, 철도 등 다양한 산업분야의 중소 대형 단조품 등 생산기술에 적용된다.




※ 관련공시


-







",https://kind.krx.co.kr/external/2011/01/04/000050/20110104000152/70365.htm
763,피엘에이,082390,2010-12-28 07:14,"





:: 70344_사채 원리금 미지급 발생








사채 원리금 미지급 발생








1. 미지급금액


원금(원)


4,200,000,000




이자(원)


1,229,145,589




합계(원)


5,429,145,589




자기자본(원)


46,118,427,037




자기자본대비(%)


11.77




대규모 법인 여부


미해당




2. 미지급 발생일자


2010-12-27




3. 미지급사유 및 대책


제2회 신주인수권부사채 만기일이 도래하였으나 자금 부족으로 원리금 일부에 대하여 미지급이 발생하였으며, 발생한 미지급에 대한 원리금은 2011년 6월 26일까지 원리금 지급기일을 연장하고 계약을 체결 하였습니다.




4. 기타 투자판단에 참고할 사항


당사는 2010년 12월 27일 제2회 신주인수권부사채 잔액 21,730,000,000원 중 17,530,000,000원은 제3회 신주인수권부사채로 차환발행 하였으며, 나머지 4,200,000,000원은 원리금 지급기일을 연장하고 계약을 체결 하였습니다.




※관련공시


2회차
         2008.10.27 신주인수권행사가액의 조정
         2007.12.24 [기재정정]신주인수권부사채
            발행결정(2회차 BW)
         2007.12.24 신주인수권부사채 발행결정
            (2회차 BW)




미지급된 사채원리금 내역




사채종류


발행회차


권면총액(원)


발행일


미지급 발생일자


미지급금액


비고




원금(원)


이자(원)


합계(원)




신주인수권부사채


2


4,200,000,000


2007-12-26


2010-12-27


4,200,000,000


1,229,145,589


5,429,145,589


-







",https://kind.krx.co.kr/external/2010/12/28/000003/20101227001187/70344.htm
764,코다코,046070,2010-12-02 16:20,"





:: 70019_벌금등의부과(자율공시)








벌금 등의 부과(자율공시)








1. 벌금 등 부과내역


종류


과징금




부과금액 (원)


18,000,000




납부기한


2011.01.31




자기자본 (원)


20,908,852,292




자기자본 대비 (%)


0.08




대기업해당여부


해당




2. 부과기관


금융위원회




3. 부과사유


구 증권거래법 제186조 제1항 제13호의 상장법인등의 신고·공시의무등 위반




4. 향후대책


-




5. 확인(통지서접수)일자


2010-12-02




6. 기타 투자판단에 참고할 사항


-.상기1의 자기자본(원)은 2009년12월말 기준입니다.
         -.상기5의 확인(통지서접수)일자는 증권선물위원회(금융위원회) 공문을 수령한 일자입니다.




※관련공시


2010.11.19 타인에 대한 담보제공 결정







",https://kind.krx.co.kr/external/2010/12/02/000199/20101202000500/70019.htm
