회사명,거래소코드,회계년도,순운전자본비율,자기자본배당률,자기자본배율,유동부채비율,매입채무회전률,총자본투자효율,유동자산회전률
(주)경보제약,214390,2018/12,26.9,3.21,1246.61,46.52,13.22,21.5,1.68
(주)경보제약,214390,2019/12,16.97,1.6,1247.87,56.19,12.65,16.63,1.51
(주)경보제약,214390,2020/12,17.54,1.53,1305.54,60.08,14.55,18.47,1.64
(주)경인양행,012610,2000/12,25.94,2.48,364.49,45.79,12.03,22.53,1.83
(주)경인양행,012610,2001/12,33.93,2.76,382.87,38.17,8.86,32.88,2.03
(주)경인양행,012610,2002/12,38.41,2.15,400.41,31.64,8.41,28.65,2.22
(주)경인양행,012610,2003/12,33.17,1.98,415.77,40.51,6.77,23.17,1.98
(주)경인양행,012610,2004/12,33.44,2.11,407.57,43.98,5.28,21.03,1.84
(주)경인양행,012610,2005/12,31.39,2.19,457.46,40.87,7.59,9.87,1.5
(주)경인양행,012610,2006/12,31.94,1.54,447.95,37.05,27.42,9.17,1.48
(주)경인양행,012610,2007/12,18.17,2.08,468.62,71.1,30.82,11.64,1.46
(주)경인양행,012610,2008/12,18.08,1.83,537.61,52.58,33.7,16.16,1.62
(주)경인양행,012610,2009/12,12.59,1.24,796.43,33.61,12.21,10.89,1.61
(주)경인양행,012610,2010/12,14.46,1.21,811.41,37.24,11.33,7.33,1.77
(주)경인양행,012610,2011/12,13.98,1.16,847.37,40.71,13.74,5.43,1.36
(주)경인양행,012610,2012/12,10.03,1.11,864.6,43.52,16.82,6.89,1.46
(주)경인양행,012610,2013/12,12.61,1.09,881.64,49.72,16.73,11.04,1.68
(주)경인양행,012610,2014/12,16.17,1.05,923.02,34.33,19.56,10.51,1.65
(주)경인양행,012610,2015/12,11.45,1.05,920.4,44.02,27.24,6.32,1.59
(주)경인양행,012610,2016/12,11.31,1.03,945.74,48.98,14.57,7.22,1.5
(주)경인양행,012610,2017/12,10.5,1.04,944.86,49.2,15.68,6.13,1.54
(주)경인양행,012610,2018/12,10.79,1.01,981.46,64.54,18.19,10.94,1.53
(주)경인양행,012610,2019/12,4.79,1.01,986.05,76.76,15.81,9.8,1.45
(주)경인양행,012610,2020/12,2.98,1.07,928.3,79.71,16.17,5.4,1.27
(주)광명전기,017040,2000/12,36.21,0,-133.39,0,26.66,18.2,1.81
(주)광명전기,017040,2002/11,52.46,0,223.11,11.61,24.66,17.49,1.69
(주)광명전기,017040,2003/11,53.54,0,236.89,13,21.82,20.64,1.51
(주)광명전기,017040,2004/11,24.14,0,228.95,26.17,13.18,17.67,1.49
(주)광명전기,017040,2005/12,21.26,0,255.74,37.77,12.98,15.24,1.51
(주)광명전기,017040,2006/12,32.24,0,271.67,29.74,16.4,20.18,1.38
(주)광명전기,017040,2007/12,14.26,0,279.73,42.37,13.35,6.54,1.04
(주)광명전기,017040,2008/12,12.41,0,281.38,62.79,8.93,4.68,1.33
(주)광명전기,017040,2009/12,12.81,0,279.61,53.36,9.3,6.37,1.34
(주)광명전기,017040,2010/12,10.47,0,280.84,62.75,16.38,6.11,1.69
(주)광명전기,017040,2011/12,11.17,0,262.99,69.04,7.37,4.8,1.25
(주)광명전기,017040,2012/12,14.46,0,254.45,81.01,7.64,3.67,1.44
(주)광명전기,017040,2013/12,22.36,0,280.56,66.61,11.95,11.82,1.46
(주)광명전기,017040,2014/12,24.9,0,311.69,69.61,11.65,12.67,1.64
(주)광명전기,017040,2015/12,29.02,0,328.93,44.59,7.17,8.53,1.33
(주)광명전기,017040,2016/12,23.38,0,398.43,38.02,9.59,19.57,1.55
(주)광명전기,017040,2017/12,21.24,0,394.26,43.67,10.11,2.57,1.66
(주)광명전기,017040,2018/12,23.68,0,406.07,34.75,9.12,8.22,1.56
(주)광명전기,017040,2019/12,25.74,0.69,434.66,43.51,12.59,9.02,1.82
(주)광명전기,017040,2020/12,32.04,0.66,456.4,45.77,11.68,7.85,1.32
(주)광주신세계,037710,2000/12,-27.69,5.95,336.12,396.6,4.64,35.78,6.14
(주)광주신세계,037710,2001/12,-21.77,2.36,635.32,243.14,5.51,35.68,5.5
(주)광주신세계,037710,2002/12,-7.41,2.22,899.92,111.5,5.31,31.52,4.74
(주)광주신세계,037710,2003/12,0.55,1.87,1066.99,56.92,2.08,29.96,1.81
(주)광주신세계,037710,2004/12,11.41,1.67,1200.33,48.62,2.82,24.35,1.75
(주)광주신세계,037710,2005/12,2.4,1.76,1417.05,34.86,3.53,27.93,1.78
(주)광주신세계,037710,2006/12,-7.12,1.51,1657.31,38.19,5.48,27.06,3.61
(주)광주신세계,037710,2007/12,8.36,1.27,1974.62,34.73,5.74,29.03,3.35
(주)광주신세계,037710,2008/12,22.02,1.07,2338.29,26.63,9.88,28.07,2.16
(주)광주신세계,037710,2009/12,33.9,0.9,2769.78,24.89,27.97,25.85,1.51
(주)광주신세계,037710,2010/12,43.48,0.76,3296.31,23.68,32,25.35,1.19
(주)광주신세계,037710,2011/12,51.13,0.64,3877.68,21.33,33.49,24.2,0.94
(주)광주신세계,037710,2012/12,51.5,0.55,4520.2,18.24,37.52,20.93,0.78
(주)광주신세계,037710,2013/12,-18.15,0.49,5108.64,35.49,41.48,13.63,1.32
(주)광주신세계,037710,2014/12,-11.65,0.45,5607.81,22.42,42.71,13.58,8.12
(주)광주신세계,037710,2015/12,-20.27,0.41,6142.26,34.03,42.24,13.98,7.07
(주)광주신세계,037710,2016/12,-13.44,0.37,6678.63,22.56,43.7,14.13,6.38
(주)광주신세계,037710,2017/12,-6.37,0.35,7242.05,12.94,44.54,14.18,6.38
(주)광주신세계,037710,2018/12,0.39,0.77,7758.21,12.05,29.14,12.65,2.44
(주)광주신세계,037710,2019/12,3.65,0.84,8264.87,11.44,51.17,11.64,1.71
(주)광주신세계,037710,2020/12,9.13,0.8,8728.35,10.14,113.86,10.67,1.2
(주)국동,005320,2000/12,32.3,2.1,464.06,56.39,10.68,18.33,2.29
(주)국동,005320,2001/12,27.62,2,487.24,76.45,12.81,12.89,2.35
(주)국동,005320,2002/12,14.12,0,480.55,93.58,11.9,9.04,2.44
(주)국동,005320,2003/12,7.06,1.99,462.33,137.94,14.51,15.67,2.39
(주)국동,005320,2004/12,5.72,1.01,432.88,166.4,27.62,13.06,2.02
(주)국동,005320,2005/12,10.36,0,349.98,199.28,24.95,13.59,1.92
(주)국동,005320,2006/12,7.59,0,300.6,200.62,17.02,8.03,1.92
(주)국동,005320,2007/12,18.75,0,270.92,138.98,14.93,4.93,1.59
(주)국동,005320,2008/12,9.5,0,161.01,212.94,15.27,-4.85,1.75
(주)국동,005320,2009/12,0.2,0,58.79,343.72,12.26,-7.49,1.7
(주)국동,005320,2010/12,-23.41,0,59.78,337.89,16.92,10.24,3.26
(주)국동,005320,2011/12,-39.41,0,134.41,1461.71,13.88,-5.01,3.93
(주)국동,005320,2012/12,-41.31,0,138.44,1181.36,18.8,13.57,4.5
(주)국동,005320,2013/12,-23.76,0,260.51,571.03,21.71,20.43,4.51
(주)국동,005320,2014/12,9.61,0,610.57,216.05,32.2,20.44,3.89
(주)국동,005320,2015/12,-2.57,0,953.78,161.81,34.89,21.35,2.9
(주)국동,005320,2016/12,24.68,0,1355.08,75.07,35.12,16.88,2.96
(주)국동,005320,2017/12,9.32,0,592.95,84.33,68.86,-1.74,2.86
(주)국동,005320,2018/12,9.93,0,607.88,93.3,0,11.88,3.16
(주)국동,005320,2019/12,29.86,0,393.89,47.69,0,-0.88,2.28
(주)국동,005320,2020/12,19.99,2.79,356.19,89.03,0,11.38,2.33
(주)국보,001140,2000/12,-16.98,0.26,403.85,128.18,5.51,85.11,3.05
(주)국보,001140,2001/12,-19.58,0,401.64,144.13,5.72,96.21,3.75
(주)국보,001140,2002/12,-18.38,0,412.82,155.86,5.51,101.2,3.84
(주)국보,001140,2003/12,-19.95,0.9,421.89,164.09,5.42,32.01,3.6
(주)국보,001140,2004/12,-16.09,0,431.45,166.05,5.64,11.63,3.59
(주)국보,001140,2005/12,-18.09,0,427.71,180.2,5.15,11.17,3.43
(주)국보,001140,2006/12,-22,0,416.23,193.59,4.64,9.55,3.24
(주)국보,001140,2007/12,-23.52,0.7,422.32,203.76,5.08,9.94,3.45
(주)국보,001140,2008/12,-22.07,0,410.21,210.22,5.91,10.48,3.79
(주)국보,001140,2009/12,-19.25,0.7,419.73,201.67,5.18,11.69,3.34
(주)국보,001140,2010/12,-21.52,0.68,434.46,203.72,5.3,11.74,3.63
(주)국보,001140,2011/12,-13.9,0.15,659.48,157.75,4.97,7.9,3.38
(주)국보,001140,2012/12,-16.08,0.16,616.28,163.04,4.77,8.48,2.86
(주)국보,001140,2013/12,-19.76,0.18,538.86,196.71,5.64,1.68,3.02
(주)국보,001140,2014/12,-27.1,0.24,408.54,257.5,5.31,-1.48,2.72
(주)국보,001140,2015/12,-31.9,0.29,333.17,299.94,6.28,2.76,3.04
(주)국보,001140,2016/12,-37.5,0,257,406.56,5.43,0.55,3.09
(주)국보,001140,2017/12,-38.51,0,190.68,278.59,4.8,0.05,3.52
(주)국보,001140,2018/12,-35.74,0,137.65,240.88,5.47,9.15,4.56
(주)국보,001140,2019/12,-33.75,0,102.47,298.84,6.28,-5.85,4.04
(주)국보,001140,2020/12,-13.7,0,126.39,116.09,5.5,-1.14,2.46
(주)금비,008870,2000/09,4.62,1.99,535.26,53.18,23.02,44.28,3.8
(주)금비,008870,2001/09,2.84,1.88,679.91,50.26,24.09,46.86,4.59
(주)금비,008870,2002/09,5.27,2.01,846.2,42.2,20.53,50.31,4.5
(주)금비,008870,2003/09,30.14,1.4,1009.9,25.66,23.99,47.99,3.43
(주)금비,008870,2004/09,33.15,1.08,1189.53,18.47,26.68,38.15,2.57
(주)금비,008870,2005/09,39.52,1.16,1382.79,28.22,20.82,25.53,1.95
(주)금비,008870,2006/09,40.73,1.08,1480.64,19.34,15.22,18.47,1.37
(주)금비,008870,2007/09,35.15,1.01,1584.7,16.45,16.12,17.27,1.53
(주)금비,008870,2008/09,28.86,0.77,1548.98,14.1,17.24,10.61,1.87
(주)금비,008870,2009/09,31.43,0.81,1576.75,13.33,16.39,13.87,1.99
(주)금비,008870,2010/09,32.78,0.76,1571.32,14.04,13.84,12.06,1.77
(주)금비,008870,2011/09,4.66,0.78,1646.52,29.92,12.38,11.96,2.48
(주)금비,008870,2012/09,4.38,0.65,1525.73,29.02,11.27,7.77,2.82
(주)금비,008870,2013/09,-1.29,0.85,1519.22,36.04,17.19,6.96,3.06
(주)금비,008870,2014/09,-3.83,0.77,1479.03,38.73,17.31,5.03,3.29
(주)금비,008870,2015/09,-9.75,1.07,1509.95,59.33,17.27,8.45,3.45
(주)금비,008870,2016/09,-4.79,1.21,1605.69,54.47,19.67,10.74,2.99
(주)금비,008870,2017/09,0.36,1,1618.75,36.69,15.98,7.67,2.42
(주)금비,008870,2018/09,0.95,1.16,1670.72,36.86,16.27,8.58,2.91
(주)금비,008870,2019/09,-3.31,1.15,1692.05,46.47,16.38,7.95,2.75
(주)금비,008870,2020/09,-4.03,0.89,1639.48,52.5,15.99,4.03,2.23
(주)금양,001570,2000/12,-3.73,0,283.04,142.87,12.73,7.67,1.29
(주)금양,001570,2001/12,-11.65,0,190.92,168.19,16.1,13.36,1.47
(주)금양,001570,2002/12,-38.37,0,17.06,1433.56,24.65,-31.74,1.7
(주)금양,001570,2003/12,0.56,0,73.16,205.64,36.12,9.19,1.8
(주)금양,001570,2004/12,-6.56,0,64.5,278.17,43.39,14.28,1.87
(주)금양,001570,2005/12,-2.02,0,106.66,156.41,34.3,23.01,2.19
(주)금양,001570,2006/12,-14.09,0,102.68,185.91,28.79,12.19,1.97
(주)금양,001570,2007/12,0.22,4.59,108.9,126.85,36.24,7.84,1.92
(주)금양,001570,2008/12,2.73,2.43,231.1,65.79,23.6,9.42,1.86
(주)금양,001570,2009/12,0.68,2.09,216.72,89.75,17.59,6.28,1.89
(주)금양,001570,2010/12,-9.09,1.67,211.02,110.84,16.52,6.23,2.4
(주)금양,001570,2011/12,-16.63,1.95,218.66,164.56,11.23,7.48,2.32
(주)금양,001570,2012/12,-13.94,2.6,230.03,142.67,11.4,8.69,2.23
(주)금양,001570,2013/12,-13.69,3.33,230.85,177.11,19.32,6.28,2.45
(주)금양,001570,2014/12,-12.79,4.34,236.23,163.9,11.99,7.2,2.33
(주)금양,001570,2015/12,-24.89,4.32,237.35,220.76,7.46,6.57,2.51
(주)금양,001570,2016/12,-46.02,0,113.02,639.1,7.36,-12.52,2.57
(주)금양,001570,2017/12,-42.53,0,146.34,414.93,7.14,7.57,2.51
(주)금양,001570,2018/12,-35.61,6.22,227.58,210.56,9.45,20.22,2.84
(주)금양,001570,2019/12,-37.14,0,158.94,359.55,19.47,-3.34,2.47
(주)금양,001570,2020/12,-8.21,0,210.55,134.41,41.87,6.52,2.18
(주)금호에이치티,214330,2000/12,-0.05,10.43,287.58,140.69,7.91,54.31,2.03
(주)금호에이치티,214330,2001/12,5.14,8.55,350.85,92.85,11.76,55.6,2.07
(주)금호에이치티,214330,2002/12,27.09,6.52,460.39,46.89,25.18,35.55,2.24
(주)금호에이치티,214330,2003/12,34.13,7.17,557.76,35.61,21.33,35.75,2.28
(주)금호에이치티,214330,2004/12,39.07,5.47,639.74,24.29,19.33,33.58,2.54
(주)금호에이치티,214330,2005/12,44.09,4.46,784.93,27.19,25.02,34.73,2.62
(주)금호에이치티,214330,2006/12,47.02,3.88,902.73,21.19,29.64,29.17,2.08
(주)금호에이치티,214330,2007/12,54.49,3.88,1030.92,21.03,28.6,26.37,1.73
(주)금호에이치티,214330,2008/12,53.08,2.61,1148.35,24.01,28.01,22.4,1.54
(주)금호에이치티,214330,2009/12,46.27,2.36,1268.75,31.08,24.21,17.13,1.76
(주)금호에이치티,214330,2010/12,43.24,2.36,1480.73,39.22,27.31,26.19,2.27
(주)금호에이치티,214330,2011/12,35.48,2.06,1700.99,59.14,21.97,18.56,2.15
(주)금호에이치티,214330,2012/12,27.7,1.61,1861.91,78.11,16.52,13.4,2.13
(주)금호에이치티,214330,2013/12,27.84,1.42,2115.58,79.07,11.82,17.97,2.11
(주)금호에이치티,214330,2014/12,39.37,3.71,2695.91,55.81,17.36,24.26,2.55
(주)금호에이치티,214330,2015/12,51.04,1.49,1681.87,30.29,35.47,28.81,2.34
(주)금호에이치티,214330,2016/12,35.85,1.05,1898.91,41.35,25.81,18.97,2.19
(주)금호에이치티,214330,2017/12,36.56,0.75,1998.17,37.11,15.57,12.22,1.81
(주)금호에이치티,214330,2018/12,28.86,0,1655.8,55.25,11.87,8.69,1.66
(주)금호에이치티,214330,2019/12,21.04,0,1531.39,65.06,10.12,7.31,1.37
(주)금호에이치티,214330,2020/12,23.53,0,384.73,46.78,8.62,2.59,0.98
(주)까뮤이앤씨,013700,2000/12,28.6,0.18,384.25,58.45,7.84,12.04,1.03
(주)까뮤이앤씨,013700,2001/12,24.2,0.27,388.69,64.31,10.83,9.54,0.82
(주)까뮤이앤씨,013700,2002/12,26.16,0.28,390.84,50.84,18.98,8.03,0.88
(주)까뮤이앤씨,013700,2003/12,27.06,0.27,401.1,45.77,19.14,8.78,1.09
(주)까뮤이앤씨,013700,2004/12,25.21,0.36,411.29,51.09,23.8,8.91,1.15
(주)까뮤이앤씨,013700,2005/12,26.89,0.34,448.95,43.02,21.68,9.46,1.15
(주)까뮤이앤씨,013700,2006/12,24.47,0.33,466.47,34.88,16.62,8.59,1.18
(주)까뮤이앤씨,013700,2007/12,20.27,0.32,478.15,36.92,12.75,4.65,1.16
(주)까뮤이앤씨,013700,2008/12,16,0.23,702.1,53.61,6.26,3.88,1.57
(주)까뮤이앤씨,013700,2009/12,19.04,0.22,718.74,87.42,6.28,3.12,1.71
(주)까뮤이앤씨,013700,2010/12,9.52,0.11,726.55,85.71,5.3,4.08,1.14
(주)까뮤이앤씨,013700,2011/12,-42.66,0,204.12,397.4,2.89,-52.02,0.72
(주)까뮤이앤씨,013700,2012/12,-3.71,0,180.56,311.87,4.26,3.63,0.93
(주)까뮤이앤씨,013700,2013/12,-4.65,0,149.34,347.09,7.13,0.43,0.73
(주)까뮤이앤씨,013700,2014/12,-36.94,0.94,158.12,230.96,6.83,9.69,1.72
(주)까뮤이앤씨,013700,2015/12,0.24,1.23,202.81,136.88,5.68,10.8,2.71
(주)까뮤이앤씨,013700,2016/12,-2.64,0.75,226.4,157.72,5.79,8.39,2
(주)까뮤이앤씨,013700,2017/12,1.94,1.12,261.81,117.91,6.58,12.51,2.31
(주)까뮤이앤씨,013700,2018/12,-13.73,1.12,263.83,104.73,4.49,9.35,2.77
(주)까뮤이앤씨,013700,2019/12,12.94,1.25,314.19,74.41,12.23,14.2,4.82
(주)까뮤이앤씨,013700,2020/12,1.74,0.8,366.61,60.01,10.66,11.77,2.54
(주)나이스홀딩스,034310,2000/12,-5.25,2.95,169.77,55.33,96427.5,55.44,3.16
(주)나이스홀딩스,034310,2001/12,3.28,3.03,197.97,31.81,236935,18.69,4.07
(주)나이스홀딩스,034310,2002/12,-17.39,3.09,226.33,44.08,0,11.48,3.81
(주)나이스홀딩스,034310,2003/12,-17.34,2.59,231.65,46.22,0,47.34,6.13
(주)나이스홀딩스,034310,2004/12,14.08,4.01,249.08,12.82,0,59.39,4.67
(주)나이스홀딩스,034310,2005/12,12.24,4.36,260.54,18.19,0,56.91,3.27
(주)나이스홀딩스,034310,2006/12,16.67,3.81,298.44,16.32,0,56.96,3.1
(주)나이스홀딩스,034310,2007/12,11.96,4.07,325.55,11.05,0,57.36,3.2
(주)나이스홀딩스,034310,2008/12,1.25,3.22,352.38,11.55,0,32.76,3.82
(주)나이스홀딩스,034310,2009/12,4.01,2.43,468.38,12.72,0,28.63,4.72
(주)나이스홀딩스,034310,2010/12,-2.21,0,1480.37,26.88,0,5.33,0.31
(주)나이스홀딩스,034310,2011/12,-1.83,0.76,1490.53,15.53,0,5.09,0.59
(주)나이스홀딩스,034310,2012/12,4.79,1.51,1669.89,1.17,0,6.65,1.22
(주)나이스홀딩스,034310,2013/12,3.61,1.26,1690.04,2.18,37507.18,5.08,1.27
(주)나이스홀딩스,034310,2014/12,-5.32,1.2,1714.43,8.41,37917.82,5.25,1.87
(주)나이스홀딩스,034310,2015/12,-14.62,1.37,1641.83,20.21,0,5.29,4.14
(주)나이스홀딩스,034310,2016/12,-13.02,1.42,1716.26,18.84,0,6.82,3.75
(주)나이스홀딩스,034310,2017/12,-11.99,1.42,1719.06,17.81,0,4.35,3.32
(주)나이스홀딩스,034310,2018/12,-13.13,2.03,1775.76,17.8,0,-1.81,5
(주)나이스홀딩스,034310,2019/12,-17.94,2.6,1767.21,25.94,0,3.16,7.14
(주)나이스홀딩스,034310,2020/12,-24.47,3.27,1649.16,42.22,0,-1.11,3.21
(주)남선알미늄,008350,2000/12,7.73,0,341.8,112.12,15.51,38.26,2.92
(주)남선알미늄,008350,2001/12,14.58,0,41.99,111.47,18.85,23,3.25
(주)남선알미늄,008350,2002/12,21.18,0,36.9,76.36,18.69,42.69,3.1
(주)남선알미늄,008350,2003/12,18.77,0,39.9,83.45,17.84,30.31,2.7
(주)남선알미늄,008350,2004/12,26.97,0,94.11,56.8,19.07,17.61,2.38
(주)남선알미늄,008350,2005/12,30.18,0,75.58,77.32,19.86,10.77,2.22
(주)남선알미늄,008350,2006/12,23,0,60.69,115.84,19.36,6.71,2.67
(주)남선알미늄,008350,2007/12,12.3,0,56.1,200.93,10.58,10.76,2.71
(주)남선알미늄,008350,2008/12,-8.8,0,77.65,220.22,7.98,-0.6,3.1
(주)남선알미늄,008350,2009/12,-14,0,82.53,234.92,8.46,11.76,3.68
(주)남선알미늄,008350,2010/12,-11.72,0,97.86,218.99,7.76,12.08,3.67
(주)남선알미늄,008350,2011/12,-7.45,0,79.12,338.03,7.47,8,2.87
(주)남선알미늄,008350,2012/12,-10.52,0,111.02,228.24,8.56,1.06,2.51
(주)남선알미늄,008350,2013/12,-6.02,0,128.21,184.62,10.81,12.63,3.05
(주)남선알미늄,008350,2014/12,-1.77,0,158.33,139.55,11.31,12.36,2.91
(주)남선알미늄,008350,2015/12,3.92,0,186.57,143.63,13.93,12.54,2.53
(주)남선알미늄,008350,2016/12,3.04,0,221.87,105.88,14.54,15.53,2.69
(주)남선알미늄,008350,2017/12,11.37,0,267.56,72.04,13.68,16.07,2.89
(주)남선알미늄,008350,2018/12,15.58,0,305.69,48.95,12.48,16.69,2.6
(주)남선알미늄,008350,2019/12,18.97,0,319.24,41.4,12.55,9.64,2.53
(주)남선알미늄,008350,2020/12,20.75,0,315.08,36.57,12.07,4.73,2.15
(주)남성,004270,2000/12,19.9,1.03,322.99,18.74,85.42,8.68,5.41
(주)남성,004270,2001/12,-5.5,1.42,363.56,55.11,15.89,5.31,2.1
(주)남성,004270,2002/12,-8.08,1.48,349.22,43.58,16.54,4.88,2.75
(주)남성,004270,2003/12,-5.94,1.43,337.43,43.06,31.54,4.61,3.75
(주)남성,004270,2004/12,-4.79,1.54,300.53,44.11,41.76,5.74,5.07
(주)남성,004270,2005/12,-5.67,1.26,369.04,41.59,23.51,8.58,3.94
(주)남성,004270,2006/12,-7.25,1.72,337.65,42.63,30.3,10.86,4.66
(주)남성,004270,2007/12,0.13,1.3,356.48,36.71,27.77,8.06,3.31
(주)남성,004270,2008/12,1.95,0.89,519.14,23.29,15.47,4.92,2.39
(주)남성,004270,2009/12,-3.91,0.89,518.35,30.73,18.87,5.67,3.31
(주)남성,004270,2010/12,-5.22,0.95,488.39,36.17,13.78,5.92,2.74
(주)남성,004270,2011/12,-4.3,1.04,444.32,104.15,10.31,4.97,1.1
(주)남성,004270,2012/12,-8.87,0.64,449.25,112.42,7.95,4.6,0.74
(주)남성,004270,2013/12,-1.21,0.46,450.2,89.72,4.23,4.83,0.78
(주)남성,004270,2014/12,-2.12,0.47,442.88,96.94,4.11,3.18,0.82
(주)남성,004270,2015/12,2.14,0.19,454.03,88.29,6.43,4.49,0.83
(주)남성,004270,2016/12,-21.48,0.27,409,113.29,5.51,4.58,1.14
(주)남성,004270,2017/12,-11.96,0.37,483.76,80.24,4.56,5.41,1.61
(주)남성,004270,2018/12,-8.92,0.38,458.98,87.94,3.67,1.46,1.18
(주)남성,004270,2019/12,-4.69,0.48,475.9,79.29,3.83,1.41,0.98
(주)남성,004270,2020/12,-5.74,0.83,418.99,84.86,4.51,-8.08,1.16
(주)넥센,005720,2000/12,-6.89,0.85,686.52,70.97,7.67,15.69,1.95
(주)넥센,005720,2001/12,2.05,0.86,756.56,44.97,11.52,26.56,2.48
(주)넥센,005720,2002/12,-0.4,0.77,853.15,39.6,16.04,24.35,2.67
(주)넥센,005720,2003/12,3.89,0.69,951.09,32.18,21.74,22.62,2.74
(주)넥센,005720,2004/12,5.1,0.62,1060.83,27.72,21.2,13.64,2.81
(주)넥센,005720,2005/12,7.15,0.58,1130.72,23.68,17.93,9.39,2.5
(주)넥센,005720,2006/12,11.16,0.54,1119.19,16.11,17.79,4.58,2.39
(주)넥센,005720,2007/12,6.53,0.59,1200.85,23.27,18.48,10.8,2.46
(주)넥센,005720,2008/12,7.93,0.52,1371.35,34.34,34.27,7.7,2.8
(주)넥센,005720,2009/12,0.85,0.43,1653.07,43.45,27.29,17.71,1.82
(주)넥센,005720,2010/12,-1.53,0.38,1884.07,42.27,24.71,12.72,2.19
(주)넥센,005720,2011/12,5.71,0.42,1699.56,40.4,21.57,5.21,1.97
(주)넥센,005720,2012/12,0.61,0.54,1492.42,24.74,18.88,5.24,1.88
(주)넥센,005720,2013/12,0.19,0.65,1546.54,22.71,17.85,6.59,2.23
(주)넥센,005720,2014/12,-1.59,0.68,1623.43,21.1,18.57,8.62,2.37
(주)넥센,005720,2015/12,3.12,0.65,1689.23,14.62,21.53,7.19,2.29
(주)넥센,005720,2016/12,3.2,0.85,1771.04,14.04,24.18,7.68,2.25
(주)넥센,005720,2017/12,7.57,0.8,1881.7,14.6,14.62,9.57,1.98
(주)넥센,005720,2018/12,4.2,0.76,1954.85,14.16,16.23,6.04,2.91
(주)넥센,005720,2019/12,6.55,0.79,2001.2,9.94,17.67,6.37,3.42
(주)넥센,005720,2020/12,7.53,0.81,2053.11,13.51,16.56,6.15,3.07
(주)넥스트사이언스,003580,2000/12,19.33,0,651.44,15.66,75.41,15.02,0.84
(주)넥스트사이언스,003580,2001/12,8.1,0,687.8,41,63.96,13.06,0.66
(주)넥스트사이언스,003580,2002/12,7.97,0,611.79,27.04,119.83,11.43,0.65
(주)넥스트사이언스,003580,2003/12,-10.29,0,615.27,42.71,274.17,22.87,1.11
(주)넥스트사이언스,003580,2004/12,3.72,0,634.29,50.4,123.01,22.51,0.99
(주)넥스트사이언스,003580,2005/12,8.5,0,248.62,70.57,17.88,-75.41,0.68
(주)넥스트사이언스,003580,2006/12,-0.71,0,180.84,74.09,6.59,-6.2,0.55
(주)넥스트사이언스,003580,2007/12,-5.84,0,162.08,76.66,11,5,0.63
(주)넥스트사이언스,003580,2008/12,-0.99,0,168.93,45.37,14.17,4.33,0.68
(주)넥스트사이언스,003580,2009/12,-2.01,0,154.29,45.19,17.45,6.78,0.95
(주)넥스트사이언스,003580,2010/12,-9.55,0,116.83,60.83,24,-4.84,0.81
(주)넥스트사이언스,003580,2011/12,25.69,0,153.97,41.52,24.4,-11.99,0.49
(주)넥스트사이언스,003580,2012/12,23.23,0,143.47,43.38,22.95,0.06,0.39
(주)넥스트사이언스,003580,2013/12,23.66,0,112.71,65.8,44.45,-10.41,0.36
(주)넥스트사이언스,003580,2014/12,25.52,0,114.05,64.74,376.89,6.04,0.42
(주)넥스트사이언스,003580,2015/12,19.06,0,159.19,49.54,482.04,21.79,0.52
(주)넥스트사이언스,003580,2016/12,27.12,0,693.13,25.19,728.69,0.38,0.65
(주)넥스트사이언스,003580,2017/12,34.8,0,655.29,15.43,1090.99,2.13,0.5
(주)넥스트사이언스,003580,2018/12,16.72,0,642.38,79.7,2087.25,-2.94,0.17
(주)넥스트사이언스,003580,2019/12,15.48,0,502.3,40.99,137.39,-18.62,0.17
(주)넥스트사이언스,003580,2020/12,9.79,0,377.78,30.29,55.22,-22.37,0.39
(주)노루페인트,090350,2006/12,,,,,,,
(주)노루페인트,090350,2007/12,7.32,1.33,1501.07,70.84,8.79,9.91,1.94
(주)노루페인트,090350,2008/12,6.43,1.31,1530.4,79.6,11.85,10.77,1.96
(주)노루페인트,090350,2009/12,4.96,1.3,1538.43,70.4,11,10.82,1.88
(주)노루페인트,090350,2010/12,5.99,1.89,1584.73,66.36,9.05,11.65,2.38
(주)노루페인트,090350,2011/12,3.53,1.4,2139.44,73.75,6.66,7.76,2.37
(주)노루페인트,090350,2012/12,9.66,1.87,2137.54,63.44,5.77,8.38,2.12
(주)노루페인트,090350,2013/12,-3.56,1.82,2198.72,85.67,5.93,9.27,2.19
(주)노루페인트,090350,2014/12,1.72,1.76,2270.1,75.05,5.9,10.98,2.32
(주)노루페인트,090350,2015/12,6.78,1.68,2387.85,63.91,5.77,12.12,2.24
(주)노루페인트,090350,2016/12,5.81,1.54,2601.34,62.41,5.56,10.63,2.22
(주)노루페인트,090350,2017/12,5.96,1.81,2757.94,56.21,5.69,11.78,2.47
(주)노루페인트,090350,2018/12,6.04,1.76,2847.54,57.69,5.96,11.25,2.74
(주)노루페인트,090350,2019/12,10.79,1.87,2950.23,54.35,6.07,12.5,2.64
(주)노루페인트,090350,2020/12,5.85,1.83,3009.18,70.97,5.43,11.45,2.32
(주)노루홀딩스,000320,2000/12,2.17,1.14,1481.3,43.55,16.88,17.86,2.35
(주)노루홀딩스,000320,2001/12,0.62,1.19,1400.14,42.54,16.62,18.18,2.51
(주)노루홀딩스,000320,2002/12,2.15,1.26,1560.66,49.4,13.88,23.07,2.27
