회사명,거래소코드,회계년도,외국인_주식분포비율,종가
(주)나무가,190510,2013/12,,
(주)나무가,190510,2014/12,,
(주)나무가,190510,2015/12,0.4,58000
(주)나무가,190510,2016/12,1.12,58400
(주)나무가,190510,2017/12,1.44,19000
(주)나무가,190510,2018/12,1.36,19050
(주)나무가,190510,2019/12,4.47,47800
(주)나무가,190510,2020/12,1.3,21500
(주)나스미디어,089600,2004/12,,
(주)나스미디어,089600,2005/12,,
(주)나스미디어,089600,2006/12,,
(주)나스미디어,089600,2007/12,,
(주)나스미디어,089600,2008/12,,
(주)나스미디어,089600,2009/12,,
(주)나스미디어,089600,2010/12,,
(주)나스미디어,089600,2011/12,,
(주)나스미디어,089600,2012/12,,
(주)나스미디어,089600,2013/12,0.42,11300
(주)나스미디어,089600,2014/12,4.17,23850
(주)나스미디어,089600,2015/12,1.36,50000
(주)나스미디어,089600,2016/12,2.12,39500
(주)나스미디어,089600,2017/12,10.87,74500
(주)나스미디어,089600,2018/12,15.08,28400
(주)나스미디어,089600,2019/12,10.4,33350
(주)나스미디어,089600,2020/12,10.68,30600
(주)나이벡,138610,2008/12,0,
(주)나이벡,138610,2009/12,0,
(주)나이벡,138610,2010/12,0,
(주)나이벡,138610,2011/12,0.33,6770
(주)나이벡,138610,2012/12,0.37,4000
(주)나이벡,138610,2013/12,0.01,3360
(주)나이벡,138610,2014/12,0.12,7250
(주)나이벡,138610,2015/12,0.49,10600
(주)나이벡,138610,2016/12,0.54,7690
(주)나이벡,138610,2017/12,0.75,10350
(주)나이벡,138610,2018/12,0.93,10850
(주)나이벡,138610,2019/12,1.33,11100
(주)나이벡,138610,2020/12,0.75,43300
(주)나이스디앤비,130580,2007/12,0,
(주)나이스디앤비,130580,2008/12,0,
(주)나이스디앤비,130580,2009/12,0,
(주)나이스디앤비,130580,2010/12,0,
(주)나이스디앤비,130580,2011/12,39.22,2630
(주)나이스디앤비,130580,2012/12,39.43,2715
(주)나이스디앤비,130580,2013/12,39.29,2470
(주)나이스디앤비,130580,2014/12,40.96,3140
(주)나이스디앤비,130580,2015/12,41.63,5620
(주)나이스디앤비,130580,2016/12,41.01,5400
(주)나이스디앤비,130580,2017/12,51.16,7970
(주)나이스디앤비,130580,2018/12,51.06,7110
(주)나이스디앤비,130580,2019/12,42.77,8260
(주)나이스디앤비,130580,2020/12,44.26,9780
(주)나이코,192240,2012/12,,
(주)나이코,192240,2013/12,,
(주)나이코,192240,2014/12,,
(주)나이코,192240,2015/12,,
(주)나인테크,267320,2017/12,0.01,1995
(주)나인테크,267320,2018/12,0,2055
(주)나인테크,267320,2019/12,0,2040
(주)나인테크,267320,2020/12,0.29,4285
(주)남성알미늄,033220,2000/12,0,39400
(주)남성알미늄,033220,2001/12,0,38100
(주)남성알미늄,033220,2002/12,0,31350
(주)남성알미늄,033220,2003/12,0,29000
(주)남성알미늄,033220,2004/12,0,13600
(주)내츄럴엔도텍,168330,2012/12,,
(주)내츄럴엔도텍,168330,2013/12,0,98200
(주)내츄럴엔도텍,168330,2014/12,20.74,45550
(주)내츄럴엔도텍,168330,2015/12,6.46,20800
(주)내츄럴엔도텍,168330,2016/12,3.08,17550
(주)내츄럴엔도텍,168330,2017/12,3.68,23300
(주)내츄럴엔도텍,168330,2018/12,5.03,13600
(주)내츄럴엔도텍,168330,2019/12,3.63,3595
(주)내츄럴엔도텍,168330,2020/12,3.28,2525
(주)네오리소스,058550,2001/12,,
(주)네오리소스,058550,2002/12,0,1540
(주)네오리소스,058550,2003/12,0,1550
(주)네오리소스,058550,2004/12,0,140
(주)네오리소스,058550,2005/12,0,3120
(주)네오리소스,058550,2006/12,0,820
(주)네오리소스,058550,2007/12,0,1465
(주)네오리소스,058550,2008/12,3.18,95
(주)네오리진,094860,2007/12,0,4080
(주)네오리진,094860,2008/12,0.14,3280
(주)네오리진,094860,2009/12,0.16,5100
(주)네오리진,094860,2010/12,0.28,4170
(주)네오리진,094860,2011/12,0.23,2940
(주)네오리진,094860,2012/12,0.01,2950
(주)네오리진,094860,2013/12,0.16,883
(주)네오리진,094860,2014/12,0.13,482
(주)네오리진,094860,2015/12,0.08,1115
(주)네오리진,094860,2016/12,0.21,819
(주)네오리진,094860,2017/12,0.6,631
(주)네오리진,094860,2018/12,1.14,450
(주)네오리진,094860,2019/12,2.29,1330
(주)네오리진,094860,2020/12,1.88,2610
(주)네오셈,253590,2016/12,,
(주)네오셈,253590,2017/12,,
(주)네오셈,253590,2018/12,0.04,1770
(주)네오셈,253590,2019/12,0,1360
(주)네오셈,253590,2020/12,0,3615
(주)네오오토,212560,2010/12,,
(주)네오오토,212560,2011/12,,
(주)네오오토,212560,2012/12,,
(주)네오오토,212560,2013/12,,
(주)네오오토,212560,2014/12,,
(주)네오오토,212560,2015/12,0.13,9460
(주)네오오토,212560,2016/12,2.21,6980
(주)네오오토,212560,2017/12,1.95,5550
(주)네오오토,212560,2018/12,0.23,4235
(주)네오오토,212560,2019/12,3.91,4535
(주)네오오토,212560,2020/12,3.38,5030
(주)네오위즈,095660,2007/12,33.33,37200
(주)네오위즈,095660,2008/12,23.89,19850
(주)네오위즈,095660,2009/12,26.08,40550
(주)네오위즈,095660,2010/12,29.98,45950
(주)네오위즈,095660,2011/12,29.58,43200
(주)네오위즈,095660,2012/12,15.64,25000
(주)네오위즈,095660,2013/12,7.15,17700
(주)네오위즈,095660,2014/12,8.51,22750
(주)네오위즈,095660,2015/12,5.84,16150
(주)네오위즈,095660,2016/12,6.01,11350
(주)네오위즈,095660,2017/12,6.57,12250
(주)네오위즈,095660,2018/12,8.84,12250
(주)네오위즈,095660,2019/12,11.95,16950
(주)네오위즈,095660,2020/12,15.91,22450
(주)네오위즈홀딩스,042420,2000/12,0,23250
(주)네오위즈홀딩스,042420,2001/12,1.42,36300
(주)네오위즈홀딩스,042420,2002/12,0.21,36000
(주)네오위즈홀딩스,042420,2003/12,8.76,49750
(주)네오위즈홀딩스,042420,2004/12,12.86,22800
(주)네오위즈홀딩스,042420,2005/12,16.3,48750
(주)네오위즈홀딩스,042420,2006/12,14.77,69800
(주)네오위즈홀딩스,042420,2007/12,14.55,11650
(주)네오위즈홀딩스,042420,2008/12,10.14,3700
(주)네오위즈홀딩스,042420,2009/12,11.72,16600
(주)네오위즈홀딩스,042420,2010/12,11.71,13600
(주)네오위즈홀딩스,042420,2011/12,19.63,22250
(주)네오위즈홀딩스,042420,2012/12,16.15,14550
(주)네오위즈홀딩스,042420,2013/12,13.23,11450
(주)네오위즈홀딩스,042420,2014/12,19.49,14300
(주)네오위즈홀딩스,042420,2015/12,15.78,14950
(주)네오위즈홀딩스,042420,2016/12,12,16500
(주)네오위즈홀딩스,042420,2017/12,7.37,13300
(주)네오위즈홀딩스,042420,2018/12,7.45,11350
(주)네오위즈홀딩스,042420,2019/12,9.9,14100
(주)네오위즈홀딩스,042420,2020/12,7.95,16400
(주)네오이뮨텍,950220,2019/12,,
(주)네오이뮨텍,950220,2020/12,,
(주)네오크레마,311390,2016/12,,
(주)네오크레마,311390,2017/12,,
(주)네오크레마,311390,2018/12,,
(주)네오크레마,311390,2019/12,0.7,9840
(주)네오크레마,311390,2020/12,1.23,8550
(주)네오티스,085910,2002/12,,
(주)네오티스,085910,2003/12,,
(주)네오티스,085910,2004/12,,
(주)네오티스,085910,2005/12,0,
(주)네오티스,085910,2006/12,0,
(주)네오티스,085910,2007/12,10.31,6670
(주)네오티스,085910,2008/12,13.3,2965
(주)네오티스,085910,2009/12,13.35,4245
(주)네오티스,085910,2010/12,13.35,4300
(주)네오티스,085910,2011/12,13.35,3620
(주)네오티스,085910,2012/12,13.37,4935
(주)네오티스,085910,2013/12,13.97,4500
(주)네오티스,085910,2014/12,12.83,4810
(주)네오티스,085910,2015/12,9.78,5160
(주)네오티스,085910,2016/12,9.8,5150
(주)네오티스,085910,2017/12,9.5,4950
(주)네오티스,085910,2018/12,8.97,4250
(주)네오티스,085910,2019/12,9.43,3800
(주)네오티스,085910,2020/12,8.96,3940
(주)네오팜,092730,2004/06,,
(주)네오팜,092730,2005/06,0,
(주)네오팜,092730,2006/06,0,
(주)네오팜,092730,2007/06,14.98,15550
(주)네오팜,092730,2008/12,18.91,3400
(주)네오팜,092730,2009/12,16.26,7300
(주)네오팜,092730,2010/12,17.45,5150
(주)네오팜,092730,2011/12,18.86,7470
(주)네오팜,092730,2012/12,18.83,6060
(주)네오팜,092730,2013/12,16.19,4995
(주)네오팜,092730,2014/12,11.58,14350
(주)네오팜,092730,2015/12,5.26,34700
(주)네오팜,092730,2016/12,7.05,26100
(주)네오팜,092730,2017/12,11.71,47150
(주)네오팜,092730,2018/12,16.44,45000
(주)네오팜,092730,2019/12,17.35,48350
(주)네오팜,092730,2020/12,11.73,28550
(주)네오퍼플,028090,2000/12,0.71,15050
(주)네오퍼플,028090,2001/12,0,14700
(주)네오퍼플,028090,2002/12,0.82,7960
(주)네오퍼플,028090,2003/12,0.82,6380
(주)네오퍼플,028090,2004/12,0,7370
(주)네오퍼플,028090,2005/12,2.3,23300
(주)네오퍼플,028090,2006/12,0,14500
(주)네오퍼플,028090,2007/12,0,22600
(주)네오퍼플,028090,2008/12,0,9250
(주)네오퍼플,028090,2009/12,16.86,1320
(주)네오퍼플,028090,2010/12,7.24,400
(주)네오퍼플,028090,2011/12,0.21,1235
(주)네오퍼플,028090,2012/12,,617
(주)네오펙트,290660,2017/12,,
(주)네오펙트,290660,2018/12,1.52,7440
(주)네오펙트,290660,2019/12,0.56,5270
(주)네오펙트,290660,2020/12,0.53,3455
(주)네온테크,306620,2018/12,0.08,2025
(주)네온테크,306620,2019/12,0,2025
(주)네온테크,306620,2020/12,0.17,2890
(주)네이블커뮤니케이션즈,153460,2009/12,0,
(주)네이블커뮤니케이션즈,153460,2010/12,0,
(주)네이블커뮤니케이션즈,153460,2011/12,0,
(주)네이블커뮤니케이션즈,153460,2012/12,1.46,14500
(주)네이블커뮤니케이션즈,153460,2013/12,4.83,6960
(주)네이블커뮤니케이션즈,153460,2014/12,7.68,6410
(주)네이블커뮤니케이션즈,153460,2015/12,5.03,6090
(주)네이블커뮤니케이션즈,153460,2016/12,3.48,6110
(주)네이블커뮤니케이션즈,153460,2017/12,0,4990
(주)네이블커뮤니케이션즈,153460,2018/12,0.59,4160
(주)네이블커뮤니케이션즈,153460,2019/12,0.34,4245
(주)네이블커뮤니케이션즈,153460,2020/12,0,5490
(주)네이처셀,007390,2000/12,0,1010
(주)네이처셀,007390,2001/12,0,1500
(주)네이처셀,007390,2002/12,0.19,570
(주)네이처셀,007390,2003/12,0.09,460
(주)네이처셀,007390,2004/12,0.09,365
(주)네이처셀,007390,2005/12,0.49,1035
(주)네이처셀,007390,2006/12,0.51,1060
(주)네이처셀,007390,2007/12,0.02,1030
(주)네이처셀,007390,2008/12,0.61,1195
(주)네이처셀,007390,2009/12,0.01,860
(주)네이처셀,007390,2010/12,0,552
(주)네이처셀,007390,2011/12,0.03,730
(주)네이처셀,007390,2012/12,0.33,438
(주)네이처셀,007390,2013/12,0,600
(주)네이처셀,007390,2014/12,0.42,1050
(주)네이처셀,007390,2015/12,0.89,4820
(주)네이처셀,007390,2016/12,0.56,4655
(주)네이처셀,007390,2017/12,1.13,23050
(주)네이처셀,007390,2018/12,4.65,11900
(주)네이처셀,007390,2019/12,3.07,6590
(주)네이처셀,007390,2020/12,5.73,10250
(주)네이쳐글로벌,088020,2003/12,,
(주)네이쳐글로벌,088020,2004/12,,
(주)네이쳐글로벌,088020,2005/12,0,
(주)네이쳐글로벌,088020,2006/12,19.37,9200
(주)네이쳐글로벌,088020,2007/12,9.03,5750
(주)네이쳐글로벌,088020,2008/12,7.28,1235
(주)네이쳐글로벌,088020,2009/12,0,615
(주)네패스,033640,2000/12,16.42,2820
(주)네패스,033640,2001/12,13.72,1580
(주)네패스,033640,2002/12,13.09,1250
(주)네패스,033640,2003/12,19.34,9500
(주)네패스,033640,2004/12,14.02,9700
(주)네패스,033640,2005/12,13.68,18450
(주)네패스,033640,2006/12,16.38,8920
(주)네패스,033640,2007/12,14.97,7590
(주)네패스,033640,2008/12,5.24,2530
(주)네패스,033640,2009/12,6.69,14800
(주)네패스,033640,2010/12,4.99,16450
(주)네패스,033640,2011/12,5.61,16500
(주)네패스,033640,2012/12,7.6,13950
(주)네패스,033640,2013/12,4.52,6720
(주)네패스,033640,2014/12,5.47,8580
(주)네패스,033640,2015/12,6.3,5980
(주)네패스,033640,2016/12,11.08,8280
(주)네패스,033640,2017/12,12.9,9450
(주)네패스,033640,2018/12,7.66,9810
(주)네패스,033640,2019/12,9.4,24050
(주)네패스,033640,2020/12,8.29,42500
(주)네패스아크,330860,2019/12,,
(주)네패스아크,330860,2020/12,0.22,50800
(주)네프로아이티,950030,2009/03,0,
(주)네프로아이티,950030,2010/03,0,5010
(주)네프로아이티,950030,2011/03,0,1475
(주)넥스지,081970,2004/12,,
(주)넥스지,081970,2005/12,0,
(주)넥스지,081970,2006/12,0,
(주)넥스지,081970,2007/12,0,3740
(주)넥스지,081970,2008/12,0,2170
(주)넥스지,081970,2009/12,0,4350
(주)넥스지,081970,2010/12,0,3800
(주)넥스지,081970,2011/12,0.11,6700
(주)넥스지,081970,2012/12,0.31,3340
(주)넥스지,081970,2013/12,0.42,3965
(주)넥스지,081970,2014/12,0.16,3770
(주)넥스지,081970,2015/12,0.32,4500
(주)넥스지,081970,2016/12,3.34,5430
(주)넥스지,081970,2017/12,0.11,12150
(주)넥스턴바이오사이언스,089140,2002/12,,
(주)넥스턴바이오사이언스,089140,2003/12,,
(주)넥스턴바이오사이언스,089140,2004/12,,
(주)넥스턴바이오사이언스,089140,2005/12,0,
(주)넥스턴바이오사이언스,089140,2006/12,2.59,7800
(주)넥스턴바이오사이언스,089140,2007/12,22.54,11000
(주)넥스턴바이오사이언스,089140,2008/12,3.3,1705
(주)넥스턴바이오사이언스,089140,2009/12,1.54,4070
(주)넥스턴바이오사이언스,089140,2010/12,1.54,5030
(주)넥스턴바이오사이언스,089140,2011/12,2.53,3770
(주)넥스턴바이오사이언스,089140,2012/12,2.92,3265
(주)넥스턴바이오사이언스,089140,2013/12,1.77,6140
(주)넥스턴바이오사이언스,089140,2014/12,2.31,4680
(주)넥스턴바이오사이언스,089140,2015/12,2.37,12750
(주)넥스턴바이오사이언스,089140,2016/12,2.74,26250
(주)넥스턴바이오사이언스,089140,2017/12,1.54,13450
(주)넥스턴바이오사이언스,089140,2018/12,2.08,11100
(주)넥스턴바이오사이언스,089140,2019/12,1.76,10400
(주)넥스턴바이오사이언스,089140,2020/12,1.88,11900
(주)넥스텔,037220,2000/12,4.29,4100
(주)넥스텔,037220,2001/12,0.02,2860
(주)넥스텔,037220,2002/12,0.11,580
(주)넥스텔,037220,2003/12,0.14,550
(주)넥스트비티,065170,2000/12,,
(주)넥스트비티,065170,2001/12,,
(주)넥스트비티,065170,2002/12,1.96,5500
(주)넥스트비티,065170,2003/12,23.21,5900
(주)넥스트비티,065170,2004/12,23.19,4705
(주)넥스트비티,065170,2005/12,0.01,7400
(주)넥스트비티,065170,2006/12,0,5800
(주)넥스트비티,065170,2007/12,0.05,5960
(주)넥스트비티,065170,2008/12,0,2305
(주)넥스트비티,065170,2009/12,0.01,1045
(주)넥스트비티,065170,2010/12,1.53,1720
(주)넥스트비티,065170,2011/12,0.44,1865
(주)넥스트비티,065170,2012/12,0.13,1510
(주)넥스트비티,065170,2013/12,1.02,1235
(주)넥스트비티,065170,2014/12,0.32,1140
(주)넥스트비티,065170,2015/12,0.19,4155
(주)넥스트비티,065170,2016/12,0.29,1875
(주)넥스트비티,065170,2017/12,0.87,1620
(주)넥스트비티,065170,2018/12,1.93,1545
(주)넥스트비티,065170,2019/12,1.58,1420
(주)넥스트비티,065170,2020/12,5.38,1675
(주)넥스트아이,137940,2007/12,0,
(주)넥스트아이,137940,2010/12,0,
(주)넥스트아이,137940,2011/12,0,6400
(주)넥스트아이,137940,2012/12,0,7120
(주)넥스트아이,137940,2013/12,0,7140
(주)넥스트아이,137940,2014/12,0,4175
(주)넥스트아이,137940,2015/12,0,9260
(주)넥스트아이,137940,2016/12,17.1,18950
(주)넥스트아이,137940,2017/12,26.8,3320
(주)넥스트아이,137940,2018/12,56.37,2250
(주)넥스트아이,137940,2019/12,56.61,1595
(주)넥스트아이,137940,2020/12,49.81,1660
(주)넥스트엔터테인먼트월드,160550,2013/12,,
(주)넥스트엔터테인먼트월드,160550,2014/12,13.94,18050
(주)넥스트엔터테인먼트월드,160550,2015/12,14.96,10500
(주)넥스트엔터테인먼트월드,160550,2016/12,14.07,11150
(주)넥스트엔터테인먼트월드,160550,2017/12,15.22,9150
(주)넥스트엔터테인먼트월드,160550,2018/12,14.38,4385
(주)넥스트엔터테인먼트월드,160550,2019/12,14.9,3970
(주)넥스트엔터테인먼트월드,160550,2020/12,16.83,7520
(주)넥스틴,348210,2014/12,,
(주)넥스틴,348210,2015/12,,
(주)넥스틴,348210,2016/12,,
(주)넥스틴,348210,2017/12,,
(주)넥스틴,348210,2018/12,,
(주)넥스틴,348210,2019/12,,
(주)넥스틴,348210,2020/12,6.9,169200
(주)넵튠,217270,2015/12,0.16,2010
(주)넵튠,217270,2016/12,0,1635
(주)넵튠,217270,2017/12,0.06,14750
(주)넵튠,217270,2018/12,0.22,10100
(주)넵튠,217270,2019/12,1.56,6720
(주)넵튠,217270,2020/12,0.42,26700
(주)넷게임즈,225570,2015/12,0.28,1995
(주)넷게임즈,225570,2016/12,0.14,1980
(주)넷게임즈,225570,2017/12,0.15,2385
(주)넷게임즈,225570,2018/12,0.27,7300
(주)넷게임즈,225570,2019/12,0.56,7520
(주)넷게임즈,225570,2020/12,1.51,9770
(주)넷웨이브,047730,2000/12,,
(주)넷웨이브,047730,2001/12,0.87,8700
(주)넷웨이브,047730,2002/12,0.9,3190
(주)넷웨이브,047730,2003/12,0.57,920
(주)넷웨이브,047730,2004/12,0,810
(주)넷웨이브,047730,2005/12,0.81,2995
(주)넷웨이브,047730,2006/12,0.2,5420
(주)넷웨이브,047730,2007/12,0,3960
(주)넷웨이브,047730,2008/12,0,1275
(주)넷웨이브,047730,2009/12,0,1350
(주)넷웨이브,047730,2010/12,2.25,7390
(주)넷웨이브,047730,2011/12,4.44,578
(주)넷컴스토리지,037010,2000/12,0.19,2200
(주)넷컴스토리지,037010,2001/12,0.19,1680
(주)넷컴스토리지,037010,2002/12,0.1,380
(주)넷컴스토리지,037010,2003/12,,195
(주)노랑풍선,104620,2007/12,,
(주)노랑풍선,104620,2008/12,,
(주)노랑풍선,104620,2011/12,,
(주)노랑풍선,104620,2012/12,,
(주)노랑풍선,104620,2013/12,,
(주)노랑풍선,104620,2014/12,,
(주)노랑풍선,104620,2015/12,,
(주)노랑풍선,104620,2016/12,,
(주)노랑풍선,104620,2017/12,,
(주)노랑풍선,104620,2018/12,,
(주)노랑풍선,104620,2019/12,0.22,15450
(주)노랑풍선,104620,2020/12,1.64,23850
(주)노바렉스,194700,2009/12,,
(주)노바렉스,194700,2010/12,,
(주)노바렉스,194700,2011/12,,
(주)노바렉스,194700,2012/12,,
(주)노바렉스,194700,2013/12,,
(주)노바렉스,194700,2014/12,,
(주)노바렉스,194700,2015/12,,
(주)노바렉스,194700,2016/12,,
(주)노바렉스,194700,2017/12,,
(주)노바렉스,194700,2018/12,0.13,15850
(주)노바렉스,194700,2019/12,1.02,20100
(주)노바렉스,194700,2020/12,1.25,38950
(주)노바텍,285490,2017/12,,
(주)노바텍,285490,2018/12,0.49,26150
(주)노바텍,285490,2019/12,0.57,19350
(주)노바텍,285490,2020/12,3.25,42200
(주)노터스,278650,2016/12,,
(주)노터스,278650,2017/12,,
(주)노터스,278650,2018/12,,
(주)노터스,278650,2019/12,0.31,20550
(주)노터스,278650,2020/12,2.07,25100
(주)녹십자셀,031390,2000/12,0.04,530
(주)녹십자셀,031390,2001/12,0.86,720
(주)녹십자셀,031390,2002/12,0.5,260
(주)녹십자셀,031390,2003/12,0.08,315
(주)녹십자셀,031390,2004/12,1.04,4510
(주)녹십자셀,031390,2005/12,1.36,6570
(주)녹십자셀,031390,2006/12,12.04,2080
(주)녹십자셀,031390,2007/12,5.8,2810
(주)녹십자셀,031390,2008/12,1.01,710
(주)녹십자셀,031390,2009/12,0.78,1025
(주)녹십자셀,031390,2010/12,0.86,738
(주)녹십자셀,031390,2011/12,0.48,1615
(주)녹십자셀,031390,2012/12,1.47,4000
(주)녹십자셀,031390,2013/12,2.21,23750
(주)녹십자셀,031390,2014/12,3.19,26700
(주)녹십자셀,031390,2015/12,5.13,45550
(주)녹십자셀,031390,2016/12,2.78,27200
(주)녹십자셀,031390,2017/12,8.29,48700
