회사명,거래소코드,회계년도,종가
삼륭물산(주),014970,2006/12,26150
삼륭물산(주),014970,2007/12,23400
삼륭물산(주),014970,2008/12,10800
삼륭물산(주),014970,2009/12,17300
삼륭물산(주),014970,2010/12,1730
삼륭물산(주),014970,2001/12,14300
삼륭물산(주),014970,2012/12,2555
삼륭물산(주),014970,2013/12,2440
삼륭물산(주),014970,2014/12,3045
삼륭물산(주),014970,2015/12,5280
삼륭물산(주),014970,2016/12,7220
삼륭물산(주),014970,2017/12,5070
삼륭물산(주),014970,2018/12,4775
삼륭물산(주),014970,2019/12,9300
삼륭물산(주),014970,2020/12,9990
삼륭물산(주),014970,1999/12,10400
삼륭물산(주),014970,2011/12,1830
삼륭물산(주),014970,2005/12,14350
삼목강업(주),158380,2002/12,
삼목강업(주),158380,2003/12,
삼목강업(주),158380,2004/12,
삼목강업(주),158380,2005/12,
삼목강업(주),158380,2006/12,
삼목강업(주),158380,2007/12,
삼목강업(주),158380,2008/12,
삼목강업(주),158380,2009/12,
삼목강업(주),158380,2010/12,
삼목강업(주),158380,2011/12,
삼목강업(주),158380,2012/12,
삼목강업(주),158380,2013/12,4980
삼목강업(주),158380,2014/12,2910
삼목강업(주),158380,2015/12,3335
삼목강업(주),158380,2000/12,
삼목강업(주),158380,2001/12,
삼목강업(주),158380,1999/12,
삼목에스폼(주),018310,2001/12,11500
삼목에스폼(주),018310,2002/12,930
삼목에스폼(주),018310,2004/12,990
삼목에스폼(주),018310,1999/12,6990
삼목에스폼(주),018310,2006/12,2610
삼목에스폼(주),018310,2007/12,5180
삼목에스폼(주),018310,2000/12,11000
삼목에스폼(주),018310,2009/12,8410
삼목에스폼(주),018310,2005/12,2960
삼목에스폼(주),018310,2008/12,4680
삼목에스폼(주),018310,2012/12,5920
삼목에스폼(주),018310,2013/12,10400
삼목에스폼(주),018310,2014/12,31150
삼목에스폼(주),018310,2015/12,20550
삼목에스폼(주),018310,2016/12,14000
삼목에스폼(주),018310,2017/12,12050
삼목에스폼(주),018310,2010/12,4015
삼목에스폼(주),018310,2019/12,8360
삼목에스폼(주),018310,2020/12,8620
삼목에스폼(주),018310,2011/12,3280
삼목에스폼(주),018310,2003/12,1125
삼목에스폼(주),018310,2018/12,11500
삼보모터스(주),053700,2003/12,965
삼보모터스(주),053700,2004/12,1225
삼보모터스(주),053700,2005/12,5150
삼보모터스(주),053700,2006/12,3160
삼보모터스(주),053700,2007/12,1935
삼보모터스(주),053700,2008/12,530
삼보모터스(주),053700,2009/12,550
삼보모터스(주),053700,2010/12,5620
삼보모터스(주),053700,2011/12,4315
삼보모터스(주),053700,2012/12,5170
삼보모터스(주),053700,2013/12,6380
삼보모터스(주),053700,2014/12,7550
삼보모터스(주),053700,2015/12,7600
삼보모터스(주),053700,2016/12,7110
삼보모터스(주),053700,2017/12,6050
삼보모터스(주),053700,2018/12,7300
삼보모터스(주),053700,2019/12,5180
삼보모터스(주),053700,2020/12,6430
삼보모터스(주),053700,2001/12,6520
삼보모터스(주),053700,2002/12,1960
삼보모터스(주),053700,2000/12,
삼보산업(주),009620,1999/12,123000
삼보산업(주),009620,2002/12,95000
삼보산업(주),009620,2004/12,80000
삼보산업(주),009620,2003/12,89000
삼보산업(주),009620,2006/12,21300
삼보산업(주),009620,2000/12,230000
삼보산업(주),009620,2008/12,5380
삼보산업(주),009620,2009/12,9840
삼보산업(주),009620,2005/12,127500
삼보산업(주),009620,2007/12,16850
삼보산업(주),009620,2012/12,16200
삼보산업(주),009620,2013/12,17600
삼보산업(주),009620,2014/12,16300
삼보산업(주),009620,2010/12,20400
삼보산업(주),009620,2016/12,25250
삼보산업(주),009620,2017/12,8160
삼보산업(주),009620,2018/12,5670
삼보산업(주),009620,2019/12,636
삼보산업(주),009620,2020/12,1975
삼보산업(주),009620,2011/12,15650
삼보산업(주),009620,2001/12,177000
삼보산업(주),009620,2015/12,20400
삼보지질(주),011870,1999/12,1560
삼아제약(주),009300,2002/09,4900
삼아제약(주),009300,2003/12,4470
삼아제약(주),009300,2004/12,3805
삼아제약(주),009300,2005/12,8050
삼아제약(주),009300,2006/12,7320
삼아제약(주),009300,2007/12,6600
삼아제약(주),009300,2008/12,4025
삼아제약(주),009300,2009/12,5070
삼아제약(주),009300,2010/12,5660
삼아제약(주),009300,2001/09,5050
삼아제약(주),009300,2012/12,9990
삼아제약(주),009300,2013/12,10500
삼아제약(주),009300,2014/12,11100
삼아제약(주),009300,2015/12,15050
삼아제약(주),009300,2016/12,21700
삼아제약(주),009300,2017/12,16150
삼아제약(주),009300,2018/12,15800
삼아제약(주),009300,2019/12,15950
삼아제약(주),009300,2020/12,16550
삼아제약(주),009300,2000/09,7250
삼아제약(주),009300,2011/12,6210
삼아제약(주),009300,1999/09,
삼영엠텍(주),054540,2003/12,380
삼영엠텍(주),054540,2004/12,655
삼영엠텍(주),054540,2005/12,3850
삼영엠텍(주),054540,2006/12,8600
삼영엠텍(주),054540,2007/12,6950
삼영엠텍(주),054540,2008/12,2255
삼영엠텍(주),054540,2009/12,8100
삼영엠텍(주),054540,2010/12,5140
삼영엠텍(주),054540,2002/12,550
삼영엠텍(주),054540,2001/12,10550
삼영엠텍(주),054540,2013/12,6670
삼영엠텍(주),054540,2014/12,3165
삼영엠텍(주),054540,2015/12,3055
삼영엠텍(주),054540,2016/12,7150
삼영엠텍(주),054540,2017/12,3960
삼영엠텍(주),054540,2018/12,3385
삼영엠텍(주),054540,2019/12,3690
삼영엠텍(주),054540,2020/12,5500
삼영엠텍(주),054540,2011/12,3985
삼영엠텍(주),054540,2012/12,4400
삼영엠텍(주),054540,2000/12,
삼영이엔씨(주),065570,2002/12,
삼영이엔씨(주),065570,2003/12,2675
삼영이엔씨(주),065570,2004/12,2780
삼영이엔씨(주),065570,2000/12,
삼영이엔씨(주),065570,2006/12,4370
삼영이엔씨(주),065570,2007/12,4690
삼영이엔씨(주),065570,2008/12,4215
삼영이엔씨(주),065570,2009/12,7070
삼영이엔씨(주),065570,2005/12,5400
삼영이엔씨(주),065570,1999/12,
삼영이엔씨(주),065570,2012/12,7170
삼영이엔씨(주),065570,2013/12,8560
삼영이엔씨(주),065570,2014/12,9120
삼영이엔씨(주),065570,2015/12,8270
삼영이엔씨(주),065570,2016/12,8880
삼영이엔씨(주),065570,2017/12,8860
삼영이엔씨(주),065570,2018/12,5360
삼영이엔씨(주),065570,2019/12,5940
삼영이엔씨(주),065570,2020/12,7530
삼영이엔씨(주),065570,2011/12,5900
삼영이엔씨(주),065570,2001/12,
삼영이엔씨(주),065570,2010/12,6290
삼주건설(주),025150,2020,
삼지전자(주),037460,2003/12,2000
삼지전자(주),037460,2004/12,1295
삼지전자(주),037460,2005/12,5630
삼지전자(주),037460,2006/12,4550
삼지전자(주),037460,2007/12,3775
삼지전자(주),037460,2008/12,1685
삼지전자(주),037460,2009/12,3040
삼지전자(주),037460,2010/12,4195
삼지전자(주),037460,2002/12,1970
삼지전자(주),037460,2012/12,3390
삼지전자(주),037460,2013/12,3120
삼지전자(주),037460,2014/12,2750
삼지전자(주),037460,2015/12,5610
삼지전자(주),037460,2016/12,11200
삼지전자(주),037460,2017/12,8170
삼지전자(주),037460,2018/12,9880
삼지전자(주),037460,2019/12,9840
삼지전자(주),037460,2020/12,12350
삼지전자(주),037460,2011/12,3425
삼지전자(주),037460,2000/12,2700
삼지전자(주),037460,2001/12,2960
삼지전자(주),037460,1999/12,46800
삼천당제약(주),000250,2003/12,1730
삼천당제약(주),000250,2004/12,1810
삼천당제약(주),000250,2002/12,1400
삼천당제약(주),000250,2006/12,2845
삼천당제약(주),000250,2007/12,2830
삼천당제약(주),000250,2008/12,1850
삼천당제약(주),000250,2009/12,2390
삼천당제약(주),000250,2005/12,3500
삼천당제약(주),000250,2010/12,2140
삼천당제약(주),000250,2012/12,2770
삼천당제약(주),000250,2013/12,4610
삼천당제약(주),000250,2014/12,9800
삼천당제약(주),000250,2015/12,9180
삼천당제약(주),000250,2016/12,11700
삼천당제약(주),000250,2017/12,15450
삼천당제약(주),000250,2018/12,38000
삼천당제약(주),000250,2019/12,35600
삼천당제약(주),000250,2020/12,82100
삼천당제약(주),000250,2001/12,16650
삼천당제약(주),000250,2011/12,2360
삼천당제약(주),000250,1999/12,
삼천당제약(주),000250,2000/12,13500
삼천리자전거(주),024950,2003/12,975
삼천리자전거(주),024950,2004/12,730
삼천리자전거(주),024950,2005/12,2525
삼천리자전거(주),024950,2006/12,2600
삼천리자전거(주),024950,2007/12,3600
삼천리자전거(주),024950,2008/12,6190
삼천리자전거(주),024950,2009/12,14550
삼천리자전거(주),024950,2010/12,10350
삼천리자전거(주),024950,2011/12,8090
삼천리자전거(주),024950,2012/12,9980
삼천리자전거(주),024950,2013/12,19350
삼천리자전거(주),024950,2014/12,19100
삼천리자전거(주),024950,2015/12,17250
삼천리자전거(주),024950,2016/12,12750
삼천리자전거(주),024950,2017/12,9080
삼천리자전거(주),024950,2018/12,6420
삼천리자전거(주),024950,2019/12,5380
삼천리자전거(주),024950,2020/12,8990
삼천리자전거(주),024950,2002/12,1060
삼천리자전거(주),024950,1999/12,1590
삼천리자전거(주),024950,2001/12,1100
삼천리자전거(주),024950,2000/12,1020
삼한콘트롤스(주),033070,2001/12,3080
삼한콘트롤스(주),033070,2000/12,2790
삼한콘트롤스(주),033070,1999/12,2990
삼현철강(주),017480,2003/12,680
삼현철강(주),017480,2004/12,960
삼현철강(주),017480,2005/12,1655
삼현철강(주),017480,2006/12,1800
삼현철강(주),017480,2007/12,4055
삼현철강(주),017480,2008/12,3305
삼현철강(주),017480,2009/12,4055
삼현철강(주),017480,2010/12,3995
삼현철강(주),017480,2002/12,1300
삼현철강(주),017480,2012/12,3730
삼현철강(주),017480,2013/12,3775
삼현철강(주),017480,2014/12,3825
삼현철강(주),017480,2015/12,3925
삼현철강(주),017480,2016/12,4375
삼현철강(주),017480,2017/12,4225
삼현철강(주),017480,2018/12,4610
삼현철강(주),017480,2019/12,3960
삼현철강(주),017480,2020/12,4150
삼현철강(주),017480,2011/12,3460
삼현철강(주),017480,2000/12,
삼현철강(주),017480,2001/12,1770
삼현철강(주),017480,1999/12,
삼호개발(주),010960,2002/12,730
삼호개발(주),010960,2004/12,620
삼호개발(주),010960,2001/12,
삼호개발(주),010960,2003/12,410
삼호개발(주),010960,1999/12,
삼호개발(주),010960,2000/12,
삼화기연(주),033210,2002/12,1450
삼화기연(주),033210,2003/12,285
삼화기연(주),033210,2000/12,3210
삼화기연(주),033210,2001/12,3220
삼화기연(주),033210,1999/12,1350
상신브레이크(주),041650,2002/12,1250
상신브레이크(주),041650,2003/12,1315
상신브레이크(주),041650,2000/12,
상신브레이크(주),041650,2001/12,18450
상신이디피(주),091580,2007/12,7120
상신이디피(주),091580,2009/12,6050
상신이디피(주),091580,2008/12,2400
상신이디피(주),091580,2010/12,4740
상신이디피(주),091580,2006/12,
상신이디피(주),091580,2013/12,4665
상신이디피(주),091580,2011/12,3625
상신이디피(주),091580,2015/12,4520
상신이디피(주),091580,2014/12,3995
상신이디피(주),091580,2017/12,7830
상신이디피(주),091580,2005/12,
상신이디피(주),091580,2019/12,8250
상신이디피(주),091580,2020/12,14000
상신이디피(주),091580,2004/12,
상신이디피(주),091580,2012/12,3690
상신이디피(주),091580,2018/12,12550
상신이디피(주),091580,2016/12,3960
상신전자(주),263810,2013/12,
상신전자(주),263810,2014/12,
상신전자(주),263810,2010/12,
상신전자(주),263810,2016/12,
상신전자(주),263810,2012/12,
상신전자(주),263810,2018/12,5800
상신전자(주),263810,2019/12,3670
상신전자(주),263810,2020/12,4885
상신전자(주),263810,2009/12,
상신전자(주),263810,2017/12,21050
상신전자(주),263810,2015/12,
상신전자(주),263810,2011/12,
서암기계공업(주),100660,2003/12,
서암기계공업(주),100660,2004/12,
서암기계공업(주),100660,2005/12,
서암기계공업(주),100660,2006/12,
서암기계공업(주),100660,2007/12,
서암기계공업(주),100660,2008/12,
서암기계공업(주),100660,2001/12,
서암기계공업(주),100660,2010/12,
서암기계공업(주),100660,2011/12,3065
서암기계공업(주),100660,2002/12,
서암기계공업(주),100660,2013/12,3080
서암기계공업(주),100660,2014/12,3060
서암기계공업(주),100660,2015/12,3460
서암기계공업(주),100660,2016/12,4660
서암기계공업(주),100660,2017/12,3190
서암기계공업(주),100660,2018/12,7000
서암기계공업(주),100660,2019/12,5650
서암기계공업(주),100660,2000/12,
서암기계공업(주),100660,1999/12,
서암기계공업(주),100660,2012/12,3455
서암기계공업(주),100660,2020/12,5600
서암기계공업(주),100660,2009/12,
서울바이오시스(주),092190,2008/12,
서울바이오시스(주),092190,2009/12,
서울바이오시스(주),092190,2010/12,
서울바이오시스(주),092190,2011/12,
서울바이오시스(주),092190,2012/12,
서울바이오시스(주),092190,2013/12,
서울바이오시스(주),092190,2014/12,
서울바이오시스(주),092190,2015/12,
서울바이오시스(주),092190,2016/12,
서울바이오시스(주),092190,2017/12,
서울바이오시스(주),092190,2018/12,
서울바이오시스(주),092190,2019/12,
서울바이오시스(주),092190,2020/12,19250
서울바이오시스(주),092190,2007/12,
서울바이오시스(주),092190,2006/12,
서울바이오시스(주),092190,2005/12,
서울바이오시스(주),092190,2004/12,
서울반도체(주),046890,2003/12,21550
서울반도체(주),046890,2004/12,16700
서울반도체(주),046890,2005/12,39500
서울반도체(주),046890,2002/12,13500
서울반도체(주),046890,2007/12,24800
서울반도체(주),046890,2008/12,8880
서울반도체(주),046890,2009/12,46400
서울반도체(주),046890,2010/12,40650
서울반도체(주),046890,2006/12,19800
서울반도체(주),046890,2001/12,
서울반도체(주),046890,2013/12,40400
서울반도체(주),046890,1999/12,
서울반도체(주),046890,2015/12,15700
서울반도체(주),046890,2016/12,15550
서울반도체(주),046890,2017/12,27850
서울반도체(주),046890,2018/12,19350
서울반도체(주),046890,2019/12,16250
서울반도체(주),046890,2020/12,20550
서울반도체(주),046890,2012/12,24200
서울반도체(주),046890,2011/12,21000
서울반도체(주),046890,2000/12,
서울반도체(주),046890,2014/12,20200
서울전자통신(주),027040,2001/12,6160
서울전자통신(주),027040,2004/12,885
서울전자통신(주),027040,2005/12,1205
서울전자통신(주),027040,2006/12,500
서울전자통신(주),027040,2007/12,790
서울전자통신(주),027040,2008/12,435
서울전자통신(주),027040,2009/12,1495
서울전자통신(주),027040,2010/12,843
서울전자통신(주),027040,2011/12,507
서울전자통신(주),027040,2002/12,210
서울전자통신(주),027040,2013/12,947
서울전자통신(주),027040,2014/12,470
서울전자통신(주),027040,2015/12,987
서울전자통신(주),027040,2016/12,1260
서울전자통신(주),027040,2017/12,1190
서울전자통신(주),027040,2018/12,1165
서울전자통신(주),027040,2019/12,1010
서울전자통신(주),027040,2020/12,860
서울전자통신(주),027040,1999/12,4225
서울전자통신(주),027040,2012/12,511
서울전자통신(주),027040,2003/12,2020
서울전자통신(주),027040,2000/12,2550
서호전기(주),065710,2003/12,1585
서호전기(주),065710,2004/12,1705
서호전기(주),065710,2005/12,4385
서호전기(주),065710,2006/12,4960
서호전기(주),065710,2007/12,5680
서호전기(주),065710,2008/12,7390
서호전기(주),065710,2009/12,7480
서호전기(주),065710,2010/12,6510
서호전기(주),065710,2011/12,6690
서호전기(주),065710,2012/12,7400
서호전기(주),065710,2013/12,5510
서호전기(주),065710,2014/12,7970
서호전기(주),065710,2015/12,10250
서호전기(주),065710,2016/12,11550
서호전기(주),065710,2017/12,14250
서호전기(주),065710,2018/12,11750
서호전기(주),065710,2019/12,23400
서호전기(주),065710,2020/12,21700
서호전기(주),065710,2002/12,2400
서호전기(주),065710,2001/12,
서호전기(주),065710,2000/12,
서호전기(주),065710,1999/12,
선진뷰티사이언스(주),086710,2003/12,
선진뷰티사이언스(주),086710,2004/12,
선진뷰티사이언스(주),086710,2005/12,
선진뷰티사이언스(주),086710,2002/12,
선진뷰티사이언스(주),086710,2007/12,
선진뷰티사이언스(주),086710,2008/12,
선진뷰티사이언스(주),086710,2009/12,
선진뷰티사이언스(주),086710,2010/12,
선진뷰티사이언스(주),086710,2006/12,
선진뷰티사이언스(주),086710,2001/12,
선진뷰티사이언스(주),086710,2013/12,
선진뷰티사이언스(주),086710,2014/12,
선진뷰티사이언스(주),086710,2015/12,
선진뷰티사이언스(주),086710,2016/12,
선진뷰티사이언스(주),086710,2017/12,
선진뷰티사이언스(주),086710,2018/12,
선진뷰티사이언스(주),086710,2019/12,
선진뷰티사이언스(주),086710,2020/12,
선진뷰티사이언스(주),086710,2012/12,
선진뷰티사이언스(주),086710,2011/12,
선진뷰티사이언스(주),086710,2000/12,
선진뷰티사이언스(주),086710,1999/12,
성우전자(주),081580,2005/12,
성우전자(주),081580,2006/12,
성우전자(주),081580,2007/12,7200
성우전자(주),081580,2008/12,4230
성우전자(주),081580,2009/12,6530
성우전자(주),081580,2010/12,4730
성우전자(주),081580,2011/12,3715
성우전자(주),081580,2012/12,4840
성우전자(주),081580,2004/12,
성우전자(주),081580,2014/12,3510
성우전자(주),081580,2015/12,6670
성우전자(주),081580,2016/12,4970
성우전자(주),081580,2017/12,4325
성우전자(주),081580,2018/12,2855
성우전자(주),081580,2019/12,2730
성우전자(주),081580,2020/12,2800
성우전자(주),081580,2003/12,
성우전자(주),081580,2002/12,
성우전자(주),081580,2001/12,
성우전자(주),081580,2013/12,5450
성우테크론(주),045300,2004/12,1225
성우테크론(주),045300,2005/12,3600
성우테크론(주),045300,2006/12,2240
성우테크론(주),045300,2007/12,2000
성우테크론(주),045300,2008/12,935
성우테크론(주),045300,2009/12,1980
성우테크론(주),045300,2010/12,1635
성우테크론(주),045300,2011/12,1550
성우테크론(주),045300,2012/12,1825
성우테크론(주),045300,2013/12,2700
성우테크론(주),045300,2014/12,1810
성우테크론(주),045300,2015/12,3030
성우테크론(주),045300,2016/12,3790
성우테크론(주),045300,2017/12,4160
성우테크론(주),045300,2018/12,4050
성우테크론(주),045300,2019/12,4225
성우테크론(주),045300,2020/12,4740
성우테크론(주),045300,2002/12,1700
성우테크론(주),045300,2001/12,2640
성우테크론(주),045300,2003/12,1580
성우테크론(주),045300,2000/12,
성융광전투자유한공사,900150,2010/12,8540
성융광전투자유한공사,900150,2011/12,1660
성호전자(주),043260,2003/12,930
성호전자(주),043260,2004/12,650
성호전자(주),043260,2005/12,1490
성호전자(주),043260,2006/12,1725
성호전자(주),043260,2007/12,1580
성호전자(주),043260,2008/12,985
성호전자(주),043260,2002/12,840
성호전자(주),043260,2000/12,
성호전자(주),043260,2011/12,1355
성호전자(주),043260,2012/12,1070
성호전자(주),043260,2013/12,1265
성호전자(주),043260,2014/12,982
성호전자(주),043260,2015/12,999
성호전자(주),043260,2016/12,1200
성호전자(주),043260,2017/12,956
성호전자(주),043260,2018/12,890
성호전자(주),043260,2019/12,823
성호전자(주),043260,2020/12,1525
성호전자(주),043260,2010/12,1870
성호전자(주),043260,2001/12,1530
성호전자(주),043260,2009/12,1370
성호전자(주),043260,1999/12,
세림아이텍(주),033040,2001/12,1120
세림아이텍(주),033040,1999/12,1550
세림아이텍(주),033040,2000/12,1550
세명전기공업(주),017510,2003/12,825
세명전기공업(주),017510,2004/12,590
세명전기공업(주),017510,2005/12,1310
세명전기공업(주),017510,2002/12,820
세명전기공업(주),017510,2007/12,1970
세명전기공업(주),017510,2008/12,2125
세명전기공업(주),017510,2009/12,4450
세명전기공업(주),017510,2010/12,5950
세명전기공업(주),017510,2006/12,960
세명전기공업(주),017510,2001/12,1080
세명전기공업(주),017510,2013/12,4055
세명전기공업(주),017510,2014/12,3740
세명전기공업(주),017510,2015/12,3495
세명전기공업(주),017510,2016/12,5670
세명전기공업(주),017510,2017/12,5700
세명전기공업(주),017510,2018/12,7030
세명전기공업(주),017510,2019/12,4855
세명전기공업(주),017510,2020/12,4010
세명전기공업(주),017510,2000/12,1170
세명전기공업(주),017510,2012/12,4980
세명전기공업(주),017510,2011/12,5450
세명전기공업(주),017510,1999/12,3350
세미텍(주),081220,2008/12,830
세미텍(주),081220,2009/12,2745
세미텍(주),081220,2010/12,3150
세미텍(주),081220,2011/12,2950
세미텍(주),081220,2012/12,2235
세미텍(주),081220,2013/12,1935
세미텍(주),081220,2006/12,
세미텍(주),081220,2004/12,
세미텍(주),081220,2007/12,
세미텍(주),081220,2005/12,
세신버팔로(주),110660,2009/12,
세신버팔로(주),110660,2008/12,
세신버팔로(주),110660,2011/12,
세신버팔로(주),110660,2010/12,
세신버팔로(주),110660,2007/12,
세신버팔로(주),110660,2014/12,
세신버팔로(주),110660,2015/12,
세신버팔로(주),110660,2016/12,
세신버팔로(주),110660,2017/12,
세신버팔로(주),110660,2013/12,
세신버팔로(주),110660,2012/12,
세신버팔로(주),110660,2006/12,
세신버팔로(주),110660,2005/12,
세원텔레콤(주),036910,2003/12,720
세원텔레콤(주),036910,2002/12,1240
세원텔레콤(주),036910,1999/12,19800
세원텔레콤(주),036910,2000/12,3150
세원텔레콤(주),036910,2001/12,3720
세종공업(주),033530,2001/12,2630
세종공업(주),033530,2000/12,2000
세종공업(주),033530,1999/12,3580
세종머티리얼즈(주),135270,2010/12,
세종머티리얼즈(주),135270,2009/12,
세종머티리얼즈(주),135270,2008/12,
세종머티리얼즈(주),135270,2007/12,
세종머티리얼즈(주),135270,2015/12,
세종머티리얼즈(주),135270,2016/12,
세종머티리얼즈(주),135270,2017/12,
세종머티리얼즈(주),135270,2018/12,
세종머티리얼즈(주),135270,2012/12,
세종머티리얼즈(주),135270,2013/12,
세종머티리얼즈(주),135270,2011/12,
세종머티리얼즈(주),135270,2014/12,
세종텔레콤(주),036630,2003/12,165
세종텔레콤(주),036630,2004/12,1550
세종텔레콤(주),036630,2005/12,3930
세종텔레콤(주),036630,2001/12,2030
세종텔레콤(주),036630,2007/12,835
세종텔레콤(주),036630,2008/12,335
세종텔레콤(주),036630,2009/12,535
세종텔레콤(주),036630,2000/12,13000
세종텔레콤(주),036630,2011/12,502
세종텔레콤(주),036630,2012/12,396
세종텔레콤(주),036630,2013/12,319
세종텔레콤(주),036630,2014/12,341
세종텔레콤(주),036630,2015/12,1660
세종텔레콤(주),036630,2016/12,904
세종텔레콤(주),036630,2017/12,618
세종텔레콤(주),036630,2018/12,472
세종텔레콤(주),036630,2019/12,381
세종텔레콤(주),036630,2020/12,500
세종텔레콤(주),036630,1999/12,
세종텔레콤(주),036630,2002/12,380
세종텔레콤(주),036630,2010/12,425
세종텔레콤(주),036630,2006/12,2925
세틀뱅크(주),234340,2012/12,
세틀뱅크(주),234340,2013/12,
세틀뱅크(주),234340,2014/12,
세틀뱅크(주),234340,2015/12,
세틀뱅크(주),234340,2016/12,
세틀뱅크(주),234340,2017/12,
세틀뱅크(주),234340,2018/12,
세틀뱅크(주),234340,2019/12,28900
세틀뱅크(주),234340,2020/12,33150
세틀뱅크(주),234340,2011/12,
세틀뱅크(주),234340,2009/12,
세틀뱅크(주),234340,2010/12,
세틀뱅크(주),234340,2008/12,
소프트캠프(주),210610,2010/12,
소프트캠프(주),210610,2007/12,
소프트캠프(주),210610,2009/12,
소프트캠프(주),210610,2014/12,
소프트캠프(주),210610,2013/12,
소프트캠프(주),210610,2012/12,
소프트캠프(주),210610,2015/12,
소프트캠프(주),258790,2017/12,1975
소프트캠프(주),210610,2017/12,
소프트캠프(주),258790,2018/12,2050
소프트캠프(주),210610,2018/12,
소프트캠프(주),258790,2019/12,1700
소프트캠프(주),210610,2008/12,
소프트캠프(주),258790,2016/12,
소프트캠프(주),210610,2016/12,
소프트캠프(주),210610,2011/12,
소프트캠프(주),258790,2020/12,3505
솔브레인(주),357780,2020/12,272300
솔브레인홀딩스(주),036830,2003/12,10650
솔브레인홀딩스(주),036830,2004/12,5200
솔브레인홀딩스(주),036830,2005/12,13000
솔브레인홀딩스(주),036830,2006/12,20000
솔브레인홀딩스(주),036830,2007/12,24800
솔브레인홀딩스(주),036830,2008/12,9700
솔브레인홀딩스(주),036830,2009/12,21750
솔브레인홀딩스(주),036830,2001/12,7810
솔브레인홀딩스(주),036830,2002/12,9700
솔브레인홀딩스(주),036830,2012/12,46750
솔브레인홀딩스(주),036830,2013/12,44600
솔브레인홀딩스(주),036830,2014/12,32150
솔브레인홀딩스(주),036830,2015/12,40650
솔브레인홀딩스(주),036830,2016/12,60400
솔브레인홀딩스(주),036830,2017/12,67500
솔브레인홀딩스(주),036830,2018/12,47550
솔브레인홀딩스(주),036830,2019/12,84300
솔브레인홀딩스(주),036830,2020/12,45100
솔브레인홀딩스(주),036830,2011/12,38600
솔브레인홀딩스(주),036830,2010/12,30600
솔브레인홀딩스(주),036830,1999/12,
솔브레인홀딩스(주),036830,2000/12,3520
스탠다드펌(주),179280,2014/12,
스탠다드펌(주),179280,2013/12,
스탠다드펌(주),179280,2011/12,
스탠다드펌(주),179280,2012/12,
스튜디오드래곤(주),253450,2020/12,92600
스튜디오드래곤(주),253450,2019/12,80900
스튜디오드래곤(주),253450,2018/12,92400
스튜디오드래곤(주),253450,2017/12,65000
스튜디오드래곤(주),253450,2016/12,
시그네틱스(주),033170,2002/12,
시그네틱스(주),033170,2004/12,
시그네틱스(주),033170,2003/12,
시그네틱스(주),033170,2006/12,
시그네틱스(주),033170,2005/12,
시그네틱스(주),033170,2008/12,
시그네틱스(주),033170,2009/12,
시그네틱스(주),033170,2010/12,2325
시그네틱스(주),033170,2007/12,
시그네틱스(주),033170,2000/12,
시그네틱스(주),033170,2013/12,2110
시그네틱스(주),033170,2001/12,
시그네틱스(주),033170,2015/12,1765
시그네틱스(주),033170,2016/12,1560
시그네틱스(주),033170,2017/12,1315
시그네틱스(주),033170,2018/12,867
시그네틱스(주),033170,2019/12,1140
시그네틱스(주),033170,2020/12,853
시그네틱스(주),033170,2011/12,4025
시그네틱스(주),033170,2014/12,1480
시그네틱스(주),033170,2012/12,3090
시그네틱스(주),033170,1999/12,
시큐리티코리아(주),066330,2005/12,2255
시큐리티코리아(주),066330,2007/12,190
시큐리티코리아(주),066330,2003/12,450
시큐리티코리아(주),066330,2006/12,1170
시큐리티코리아(주),066330,2004/12,390
시큐리티코리아(주),066330,2002/12,760
신라섬유(주),001000,2003/12,1810
신라섬유(주),001000,2004/12,1440
신라섬유(주),001000,2005/12,7440
신라섬유(주),001000,2006/12,5600
신라섬유(주),001000,2007/12,7300
신라섬유(주),001000,2008/12,5040
신라섬유(주),001000,2001/12,6990
신라섬유(주),001000,2010/12,4300
신라섬유(주),001000,2011/12,4750
신라섬유(주),001000,2002/12,3810
신라섬유(주),001000,2013/12,4625
신라섬유(주),001000,2014/12,3525
신라섬유(주),001000,2015/12,12850
신라섬유(주),001000,2016/12,2515
신라섬유(주),001000,2017/12,2580
신라섬유(주),001000,2018/12,2160
신라섬유(주),001000,2019/12,2000
신라섬유(주),001000,2020/12,2100
신라섬유(주),001000,2000/12,11500
신라섬유(주),001000,2012/12,4995
신라섬유(주),001000,2009/12,7900
신라섬유(주),001000,1999/12,940
신라에스지(주),025870,2003/12,1805
신라에스지(주),025870,2004/12,3005
신라에스지(주),025870,2005/12,3955
신라에스지(주),025870,2006/12,3945
신라에스지(주),025870,2007/12,3725
신라에스지(주),025870,2008/12,2600
신라에스지(주),025870,2009/12,3025
신라에스지(주),025870,2010/12,2800
신라에스지(주),025870,2011/12,3905
신라에스지(주),025870,2012/12,3855
신라에스지(주),025870,2013/12,3345
신라에스지(주),025870,2014/12,3675
신라에스지(주),025870,2015/12,6480
신라에스지(주),025870,2016/12,8300
신라에스지(주),025870,2002/12,1870
신라에스지(주),025870,2018/12,4745
신라에스지(주),025870,2019/12,7910
신라에스지(주),025870,2020/12,8510
신라에스지(주),025870,2017/12,5630
신라에스지(주),025870,2001/12,3430
신라에스지(주),025870,2000/12,1850
신라에스지(주),025870,1999/12,3000
신라젠(주),215600,2015/12,
