회사명,거래소코드,회계년도,부가가치,법인세비용차감전(계속사업)손익,인건비,금융비용,임차료,조세공과,감가상각비,종업원1인당 부가가치,총자본투자효율,기계투자효율,부가가치율,종업원수
(주)골프존뉴딘홀딩스,121440,2015/12,6495.08,-7470.61,11012.46,-5783.73,743.8,1320.81,6672.34,45.74,1.11,273.31,22.1,142
(주)골프존뉴딘홀딩스,121440,2016/12,-4419.31,-21388.61,13110.58,-3326.11,396.69,1446.17,5341.96,-26.95,-0.79,-200.81,-15.98,164
(주)골프존뉴딘홀딩스,121440,2017/12,-5102.31,-21171.14,11397.33,-2140.39,257.49,968.81,5585.6,-44.76,-0.95,-287.07,-21.71,114
(주)골프존뉴딘홀딩스,121440,2018/12,20638.69,7901.61,8276.05,-1225.8,135.42,863.59,4687.83,362.08,3.66,3219.59,128.19,57
(주)골프존뉴딘홀딩스,121440,2019/12,-17313.43,-26643.96,4942.02,-21.51,12.38,745.6,3652.03,-412.22,-3.22,-2723.93,-64.37,42
(주)골프존뉴딘홀딩스,121440,2020/12,41070.57,32908.97,4920.41,-222.17,15.77,761.26,2686.33,1173.44,7.31,7390.41,71.45,35
(주)광림,014200,2000/12,8851.56,646.32,6112.22,42.33,71.62,119.17,1859.9,37.67,16.45,315.37,16.48,235
(주)광림,014200,2001/12,5691.77,-1556.6,5540.55,73.81,58.23,119.65,1456.14,31.98,10.84,269.4,11.23,178
(주)광림,014200,2002/12,5002.25,-745.23,4507.87,-31.85,68.19,88.82,1114.45,29.08,9.54,299.14,8.4,172
(주)광림,014200,2003/12,8375.87,2010.57,5123.2,65.85,48.08,123.73,1004.43,47.06,14.83,567.12,12.96,178
(주)광림,014200,2004/12,5503.91,1675.79,2665.2,147.45,55.63,95.99,863.87,30.92,9.91,518.53,8.01,178
(주)광림,014200,2005/12,3215.44,-771.35,2838.3,167.57,57.5,100.58,822.84,17.86,5.43,359.45,5.05,180
(주)광림,014200,2006/12,6451.43,1811.54,3253.71,315.21,74.29,101.71,894.98,33.95,9.56,630.18,8.89,190
(주)광림,014200,2007/12,11261.68,6333.8,3386.19,316.22,72.71,137.83,1014.93,52.14,15.73,1306.73,13.97,216
(주)광림,014200,2008/12,6445.89,1235.11,2804.62,935.64,84.38,99.59,1286.56,36.21,7.99,1116.27,8.59,178
(주)광림,014200,2009/12,4516.39,-839.01,2672.37,962.46,80.54,91.95,1548.07,25.52,5.69,1484.64,6.17,177
(주)광림,014200,2010/12,8253.56,2006.51,3181.38,1262.7,68.05,108.89,1626.04,43.44,7.32,2867.84,8.83,190
(주)광림,014200,2011/12,10445.28,3893.76,3580.88,1073.62,69.06,172.86,1655.11,52.49,12.1,3386.05,9.81,199
(주)광림,014200,2012/12,6709.95,623.19,4282.81,606.52,80.81,143.24,973.38,34.59,7.47,2119.63,7.86,194
(주)광림,014200,2013/12,7942.36,1829.52,5052.7,-74.47,121.41,143.07,870.12,36.6,7.82,2711.29,7.68,217
(주)광림,014200,2014/12,8781.89,1287.02,5506.15,962.53,120.35,130.7,775.14,40.47,7.3,3891.61,9.49,217
(주)광림,014200,2015/12,47347.58,13397.25,23765.2,2377.39,3401.74,668.31,3737.69,199.78,32.35,5471.55,19.96,237
(주)광림,014200,2016/12,9283.17,1230.88,6388.98,548.95,150.98,152.77,810.61,39.5,6.1,1208.53,10.63,235
(주)광림,014200,2017/12,117686.22,110367.76,5810.86,220.38,212.18,175.81,899.23,523.05,31.84,8851.99,118.37,225
(주)광림,014200,2018/12,-67518.47,-74860.82,5669.55,286.56,245.84,180.24,960.16,-346.25,-28.56,-5735.21,-89.44,195
(주)광림,014200,2019/12,-68682.38,-76127.05,4924.35,1069.9,53.57,166.3,1230.56,-367.29,-35.48,-6534.82,-73.66,187
(주)광림,014200,2020/12,1274.35,-10209.3,4537.72,5553.81,49.22,151.65,1191.25,7.24,0.54,60.99,1.22,176
(주)광진윈텍,090150,2001/12,,,,,,,,,,,,
(주)광진윈텍,090150,2002/12,3373.42,1412.25,1303.9,140.54,2.18,110.86,403.71,0,25.36,623.07,14.48,0
(주)광진윈텍,090150,2003/12,4027.57,2110.55,1306.18,122.93,0.75,126.4,360.75,0,23.63,977.82,15.7,0
(주)광진윈텍,090150,2004/12,4908.39,2856.82,1564.1,118.53,0,96.62,272.32,0,25.2,1935.64,16.14,0
(주)광진윈텍,090150,2005/12,6115.77,4044.38,1658.03,123.26,0,38.47,251.64,0,23.71,2818.99,17.81,0
(주)광진윈텍,090150,2006/12,5714.08,3419.31,1741.36,151.59,0,87.24,314.58,37.59,19.47,2528.29,15.5,152
(주)광진윈텍,090150,2007/12,6640,3379.17,2748.89,-23.85,20.13,121.32,394.35,42.29,18.24,1759.32,16.88,157
(주)광진윈텍,090150,2008/12,5291.69,2152.39,2732.17,-167.38,22.75,120.16,431.59,32.07,12.93,1075.94,15.19,165
(주)광진윈텍,090150,2009/12,5941.27,1905.25,2930.27,437,15.6,124.78,528.36,34.54,11.26,864,17.11,172
(주)광진윈텍,090150,2010/12,8743.71,2855.78,3207.62,1081.2,15.6,161.85,1421.67,45.07,12.99,289.03,17.38,194
(주)광진윈텍,090150,2011/12,8182.37,1749.4,3814.2,1285.75,0,127.33,1205.68,41.12,10.12,0,11.66,199
(주)광진윈텍,090150,2012/12,10666.74,3578.93,4213.6,1359.51,0,245.44,1269.27,48.93,10.51,0,13.43,218
(주)광진윈텍,090150,2013/12,10150.2,1805.93,5030.83,1511.78,0,239.57,1562.1,42.65,9.96,0,12.99,238
(주)광진윈텍,090150,2014/12,7663.66,211.31,4242.46,1427.79,0,275.14,1506.96,34.83,7.83,0,9.4,220
(주)광진윈텍,090150,2015/12,7091.25,349.44,4221.86,1074.08,0,87.37,1358.51,35.81,7.42,0,8.78,198
(주)광진윈텍,090150,2016/12,7795.06,1217.12,4087.36,818.59,0,338.34,1333.66,41.24,8.36,0,8.89,189
(주)광진윈텍,090150,2017/12,3748.54,-2713.59,4036.3,791.68,0,323.37,1310.79,20.83,3.99,0,4.24,180
(주)광진윈텍,090150,2018/12,5580.76,-1757.39,4856.2,1001.74,0,345.97,1134.24,39.03,6.02,0,6.3,143
(주)광진윈텍,090150,2019/12,9237.07,3110.11,4003.78,784.33,0,313.53,1025.32,144.33,10.86,0,10.46,64
(주)광진윈텍,090150,2020/12,7868,1992.19,3949.61,529.19,0,295.09,1101.91,121.05,9.39,0,9.64,65
(주)구영테크,053270,2000/12,7471.18,1576.35,3031.76,298.67,0,48.6,2515.8,50.48,36.98,173.54,29.17,148
(주)구영테크,053270,2001/12,7351.05,1009.1,3408.47,423.11,3.92,62.38,2444.09,46.53,30.68,125.99,27.92,158
(주)구영테크,053270,2002/12,7670.21,1451.95,4136.52,117.02,0,36.68,1928.04,44.86,34.13,139.58,26.57,171
(주)구영테크,053270,2003/12,9421.92,2520.31,4820.82,42.46,0,40.86,1997.49,52.93,34.46,153.66,28.33,178
(주)구영테크,053270,2004/12,6687.86,1806.55,1844.78,305.77,0,68.09,2662.66,28.83,17.73,83.48,24.45,232
(주)구영테크,053270,2005/12,6785.57,203.22,2388.55,751.18,0,116.34,3326.29,27.25,13.88,57.37,12.58,249
(주)구영테크,053270,2006/12,6816.98,-1956.19,2836.92,1573.43,0,113.34,4249.48,25.25,9.96,46.86,12.11,270
(주)구영테크,053270,2007/12,12345.72,2111.59,3644.78,1924.31,0,112.55,4552.5,52.76,17.27,92.94,19.12,234
(주)구영테크,053270,2008/12,-1443.62,-11542.55,3802.24,2289.25,0,217.57,3789.87,-6.53,-1.66,-12.33,-2.93,221
(주)구영테크,053270,2009/12,10190.43,1111.9,2709.11,2908.23,0,227.24,3233.95,50.2,12.86,101.5,20.23,203
(주)구영테크,053270,2010/12,11144.54,1949.23,3571.19,2479.02,0,107.17,3037.92,54.9,13.97,108.2,18.34,203
(주)구영테크,053270,2011/12,12119.74,2136.33,3901.28,2993.5,0,93.45,2995.19,63.45,12.77,79.6,19.38,191
(주)구영테크,053270,2012/12,11564,1737.85,3558.08,3234.18,0,96.42,2937.48,53.54,10.57,61.82,17.67,216
(주)구영테크,053270,2013/12,12114.64,2191.93,3642.31,2894.32,0,113.96,3272.13,45.54,12.42,64.31,15.88,266
(주)구영테크,053270,2014/12,11568.22,1893.77,4240.23,2122.25,0,119.81,3192.17,39.75,11.39,62.89,14.87,291
(주)구영테크,053270,2015/12,12710.05,3655.58,4423.16,1419.87,0,113.53,3097.91,44.44,12.37,76.61,14.59,286
(주)구영테크,053270,2016/12,13520.37,5216.51,4620.44,650.89,0,128.63,2903.9,47.61,12.42,84.46,17.95,284
(주)구영테크,053270,2017/12,9420.36,1329.34,4268.11,791.2,0,128.07,2903.64,31.09,6.75,61.14,12.68,303
(주)구영테크,053270,2018/12,14315.87,3628.51,4525.05,1876.31,0,159.79,4126.21,50.59,9.77,48.12,17.47,283
(주)구영테크,053270,2019/12,13123.7,1220.95,4411.68,1979.36,0,188.26,5323.46,52.92,9.31,38.68,14.09,248
(주)구영테크,053270,2020/12,13694.94,1039.92,4466.92,1607.73,0,179.21,6401.16,53.29,9.06,39.48,16.14,257
(주)국보디자인,066620,2000/12,10621.15,1088.77,9244.47,-128.74,165.56,119.67,131.42,0,114.14,19669.53,28.23,0
(주)국보디자인,066620,2001/12,11307.43,3509.64,7719.45,-283.45,119.06,124.82,117.91,0,77.19,28260.11,22.03,0
(주)국보디자인,066620,2002/12,13552.1,6351.64,7184.33,-427.7,202.66,126.57,114.6,104.25,51.03,45708.45,23.35,130
(주)국보디자인,066620,2003/12,15539.88,6128.76,9128.48,-419.94,414.98,149.17,138.43,100.91,49.91,37868.9,23.82,154
(주)국보디자인,066620,2004/12,2593.72,484.48,2276.7,-527.13,146.52,93.3,119.85,16.01,8.82,9697.24,4.71,162
(주)국보디자인,066620,2005/12,6492.36,4087.08,2535.11,-440.63,117.16,92.87,100.78,37.31,17.95,36453.45,9.69,174
(주)국보디자인,066620,2006/12,8605.19,4906.71,4132.68,-683.15,37.37,103.45,108.13,39.11,18.77,96981.72,11.7,220
(주)국보디자인,066620,2007/12,10069.87,6386.57,4539.95,-1093.44,41.41,116.58,78.81,44.75,17.25,206688.69,10.37,225
(주)국보디자인,066620,2008/12,10653.48,6715.4,4584.73,-948.55,51.55,157.1,93.25,46.12,17.74,133168462.5,8.62,231
(주)국보디자인,066620,2009/12,10643.23,6818.99,4706.18,-1122.89,41.64,128.87,70.44,43.27,18.41,133040412.5,10.9,246
(주)국보디자인,066620,2010/12,12120.85,6831.61,6284.29,-1326.56,61.46,146.07,123.98,50.09,18.86,72793.53,11.75,242
(주)국보디자인,066620,2011/12,15042.63,8709.95,7716.34,-1769.25,64.8,190.12,130.68,56.55,18.99,108972.97,12.21,266
(주)국보디자인,066620,2012/12,15689.76,11428.49,5736.8,-1907.49,124.98,195.58,111.4,59.21,16.89,153760.88,13.24,265
(주)국보디자인,066620,2013/12,16652.37,12225.93,5587.93,-1720.01,186.41,246.23,125.89,58.43,13.65,252155.84,10.87,285
(주)국보디자인,066620,2014/12,17290.6,10790.45,7337.48,-1510.75,190.46,326.08,156.88,60.67,13.76,575585.79,10.92,285
(주)국보디자인,066620,2015/12,15311.31,8787.71,7150.79,-1315.87,214.2,300.48,174,50.7,11.87,398213.52,9.71,302
(주)국보디자인,066620,2016/12,23296.57,15043.09,8723.73,-1187.85,241.84,314.62,161.14,66.18,15.45,807506.59,12.16,352
(주)국보디자인,066620,2017/12,33434.66,23523.5,9432.15,-1151.23,278.67,1099.71,251.86,86.39,21.12,1736865.4,12.74,387
(주)국보디자인,066620,2018/12,28458.84,18415.03,10827.15,-1738.35,184.85,469.67,300.5,83.46,17.59,2949102.69,12.31,341
(주)국보디자인,066620,2019/12,23485.58,13646.81,10484.26,-1967.62,41.11,763.58,517.45,70.95,11.88,391426357.5,9.91,331
(주)국보디자인,066620,2020/12,33964.02,23029.06,10876.38,-1072.13,88.28,557.53,484.9,99.89,13.66,566066929.5,13.38,340
(주)국순당,043650,2000/12,22421.18,16847.5,4752.24,-854.85,23.59,64.08,1588.61,146.54,37.33,1177.89,34.19,153
(주)국순당,043650,2001/12,39857.18,32490.33,6784.51,-1845.74,14.47,103.33,2310.29,207.59,40.21,1557.23,40.5,192
(주)국순당,043650,2002/12,46549.68,37868.4,9161,-2968.12,129.93,130.79,2227.67,201.51,37.42,2098.44,39.88,231
(주)국순당,043650,2003/12,50658.1,40594.03,10653.73,-3459.33,96.8,582.05,2190.82,197.88,34.12,2813.05,38.62,256
(주)국순당,043650,2004/12,35217.4,25096.23,7724.12,-3234.91,176.89,2020.3,3434.78,139.2,22.34,327.46,31.92,253
(주)국순당,043650,2005/12,38783.45,26108.01,8550.6,-2842.82,294.88,1164.78,5507.99,161.6,22.81,488.69,39.32,240
(주)국순당,043650,2006/12,22126.39,9206.45,9039.93,-3056.58,345.79,1672.34,4918.47,86.77,14.09,368.52,29.53,255
(주)국순당,043650,2007/12,19183.65,7324.29,8159.51,-3319.91,319.5,351.96,6348.3,84.14,12.11,282.02,30.99,228
(주)국순당,043650,2008/12,14913.46,5312.81,6261.3,-3251.61,117.49,289.26,6184.22,70.68,10.04,319.94,27.57,211
(주)국순당,043650,2009/12,20264.33,10184.2,6335.56,-2127.36,88.51,281.15,5502.26,79.78,13.17,527.8,36.96,254
(주)국순당,043650,2010/12,31122.25,18322.32,7263.74,-1947.93,76.24,316.76,7091.12,84.57,17.77,230.65,30,368
(주)국순당,043650,2011/12,21674.1,7611.65,9437.52,-1721.77,211.74,381.11,5753.84,52.86,11.18,88.45,17.44,410
(주)국순당,043650,2012/12,20275.7,6428.33,9647.13,-1252.48,0,0,5452.73,53.78,9.96,88.07,17.61,377
(주)국순당,043650,2013/12,16099.97,3001.72,9651.06,-1027.59,0,0,4474.77,44.11,7.92,75.89,16.75,365
(주)국순당,043650,2014/12,15804.62,3565.34,9181.32,-888.28,0,0,3946.24,45.16,7.68,88.6,17.72,350
(주)국순당,043650,2015/12,5622.21,-6136.62,9901.13,-1893.96,0,463.74,3287.92,16.73,2.76,34.63,7.5,336
(주)국순당,043650,2016/12,7615.93,-2910.99,9595.17,-2427.66,0,466.85,2892.56,24.65,3.81,54.25,11.13,309
(주)국순당,043650,2017/12,4844.98,12202.74,8848.36,-19462.53,0,440.25,2816.16,18.93,2.32,50.73,8.06,256
(주)국순당,043650,2018/12,9824.94,19860.23,7745.06,-20833.01,0,516.53,2536.12,37.79,4.44,119.63,18.65,260
(주)국순당,043650,2019/12,9270.63,653.84,7750.18,-2462.88,0,642.92,2686.57,37.38,4.41,131.28,19.3,248
(주)국순당,043650,2020/12,23384.8,19724.84,5875.33,-4744.57,0,0,2529.2,99.94,10.35,401.17,46.45,234
(주)국영지앤엠,006050,2000/12,6214.03,1591.55,3536.69,198.93,50.73,110.09,726.04,41.99,22.77,459.69,19.85,148
(주)국영지앤엠,006050,2001/12,3203.46,-883.5,3112.23,137.92,49.54,127.48,659.79,25.22,12.66,334.65,10.83,127
(주)국영지앤엠,006050,2002/12,1736.79,-2746.79,3802.52,39.22,51.95,127.98,461.91,13.78,7.19,253.67,6.07,126
(주)국영지앤엠,006050,2003/12,6043.84,2305.35,3563.58,-355.11,47.17,132.6,350.25,56.48,24.39,1176.76,22.86,107
(주)국영지앤엠,006050,2004/12,3693.2,2431.55,1046.14,-148.32,0.67,24.18,338.98,32.68,12.85,800.85,10.1,113
(주)국영지앤엠,006050,2005/12,3561.84,2358.31,910.06,-61.98,0.03,19.69,335.74,32.09,13.72,309.83,11.91,111
(주)국영지앤엠,006050,2006/12,3349.28,1644.78,979.07,133.69,0.06,42.78,548.9,31.01,10.92,334.34,10.3,108
(주)국영지앤엠,006050,2007/12,2673.22,986.06,1200.72,-84.01,0.45,60.28,509.72,24.75,7.48,368.33,6.97,108
(주)국영지앤엠,006050,2008/12,270.9,-1431.17,1117.03,-127.93,0.4,76.3,636.27,2.2,0.72,0,0.78,123
(주)국영지앤엠,006050,2009/12,2042.09,257.73,972.93,210.53,0.64,56.2,544.06,16.88,5.47,0,4.48,121
(주)국영지앤엠,006050,2010/12,11375.16,10018.47,788.34,34.35,0.96,53.31,479.73,113.75,24.56,1659.33,27.12,100
(주)국영지앤엠,006050,2011/12,-1000.54,-2623.28,1280.35,-56.59,0,0,398.99,-9.53,-1.64,-98.28,-2.35,105
(주)국영지앤엠,006050,2012/12,8251.41,5824.69,925.47,204.72,0,0,1296.53,84.2,13.71,148.3,18.85,98
(주)국영지앤엠,006050,2013/12,3666.69,1147.25,896.97,332.93,0,0,1289.54,35.95,5.81,74.7,6.57,102
(주)국영지앤엠,006050,2014/12,2933.71,516.15,923.96,119.69,0,0,1373.9,24.45,4.97,63.68,5.7,120
(주)국영지앤엠,006050,2015/12,1442.47,-795.65,916.38,-96.7,0,0,1418.44,13.74,2.26,33.91,3.6,105
(주)국영지앤엠,006050,2016/12,2527.66,412.68,851.71,-80.71,0,0,1343.98,22.37,3.85,51.27,4.91,113
(주)국영지앤엠,006050,2017/12,4035.78,1646.08,1011.54,-36.74,0,0,1414.91,36.36,6.11,77.94,6.42,111
(주)국영지앤엠,006050,2018/12,1920.36,-541.97,1047.08,-46.46,0,0,1461.71,17.95,3.18,44.34,3.41,107
(주)국영지앤엠,006050,2019/12,3897.58,1295.8,1163.26,-51.19,0,0,1489.71,33.89,5.68,124.16,5.34,115
(주)국영지앤엠,006050,2020/12,916.28,-1926.84,1184.54,35.49,0,0,1623.1,7.57,1.31,26.38,1.42,121
(주)국전약품,307750,2018/12,,,,,,,,,,,,
(주)국전약품,307750,2019/12,,,,,,,,,,,,
(주)국전약품,307750,2020/12,4008.69,-2315.22,4809.82,537.27,0,0,976.82,36.78,6.94,119.05,4.97,109
(주)굿이엠지,051530,2000/12,,,,,,,,,,,,
(주)굿이엠지,051530,2001/12,8781.31,5321.17,3161.56,-446.08,104.58,115.92,524.17,65.05,26.74,549.24,25.18,135
(주)굿이엠지,051530,2002/12,10664.1,6159.4,3760.36,-358.07,90.63,139.36,872.42,78.41,27.89,446.08,24.7,136
(주)굿이엠지,051530,2003/12,5547.81,1269.65,3321.26,-217.29,31.8,135.57,1006.84,48.67,18.77,292.1,22.64,114
(주)굿이엠지,051530,2004/12,-2098.73,-6200.92,2810.67,-69.28,67.08,150.57,1143.16,-19.43,-10.58,-86.39,-15.74,108
(주)굿이엠지,051530,2005/12,-4823.24,-8946.04,2474.12,76.39,6,267.26,1299.03,-69.9,-31.87,-136.8,-93.56,69
(주)굿이엠지,051530,2006/12,-13513.13,-19930.18,2447.57,399.07,254.81,84.54,3231.05,-254.96,-108.54,-6393.03,-163.75,53
(주)굿이엠지,051530,2007/12,-2733.62,-7731.16,1692.7,836.29,226.98,583.82,1657.76,-248.51,-9.76,0,-69.82,11
(주)굿이엠지,051530,2008/12,-47996.83,-50596.54,726.98,1.56,119.38,21.81,1729.97,-5332.98,-588.76,0,-3751.36,9
(주)그로웰텔레콤,035780,2000/12,4196.07,1056.13,1625.8,197.54,0,23.6,1293.01,45.12,9.86,823.57,21.75,93
(주)그로웰텔레콤,035780,2001/12,-5311.13,-9876.82,2099.5,972.12,44.23,37.93,1411.91,-88.52,-14.71,-1515.78,-15.43,60
(주)그로웰텔레콤,035780,2002/12,-8060.84,-15369.86,2872.7,1120.89,202.08,47.17,3066.18,-79.03,-18.72,-1584.53,-20.55,102
(주)그로웰텔레콤,035780,2003/12,-3987.74,-10540.29,2773.18,946.08,170.92,24.72,2637.64,-35.6,-12.26,-1015.08,-9.68,112
(주)그리티,204020,2007/12,,,,,,,,,,,,
(주)그리티,204020,2008/12,4430.48,712.88,2261.34,627.44,407.34,55.37,366.12,0,32.86,2062.19,14.31,0
(주)그리티,204020,2009/12,5370.07,2072.93,2226.84,370,414.94,62.09,223.28,0,37.76,3720.07,14.25,0
(주)그리티,204020,2010/12,8404.98,4186.63,3211.3,312.7,446.02,79.53,168.79,0,45.74,11351.17,17.1,0
(주)그리티,204020,2011/12,15968.08,10858.59,4097.96,193.2,594.9,9.74,213.69,0,59.74,3373.21,23.93,0
(주)그리티,204020,2012/12,12068.86,7380.49,3682.44,-127.22,678.29,30.58,424.28,0,45.46,4842.73,17.93,0
(주)그리티,204020,2013/12,17009,12242.12,3666.93,-296.69,907.09,31.73,457.82,0,47.76,5075.57,18.14,0
(주)그리티,204020,2014/12,14039.54,8806.46,3610.37,-378.54,1434.18,23.24,543.82,0,30.73,3040.81,14.14,0
(주)그리티,204020,2015/12,13051.05,6806.82,3953.66,-400.4,2117.42,0,573.56,0,26.42,1789.61,12.82,0
(주)그리티,204020,2016/12,13309.75,6228.33,4540.01,-334.09,2274.97,0,600.52,0,23.88,1473.35,12.68,0
(주)그리티,204020,2017/12,18197.89,9770.15,5172.9,-316.24,3011.01,0,560.06,0,29.12,2244.07,14.64,0
(주)그리티,204020,2018/12,17472.73,8987.83,5704.75,-430.7,2781.15,0,429.7,185.88,20.19,3421.6,14.93,94
(주)그리티,204020,2019/12,11211.09,3694.15,5442.74,-437.29,352.55,0,2158.93,116.78,12.92,2723.06,9.27,96
(주)그리티,204020,2020/12,9873.18,1957.87,5544.03,-247.28,177.92,0,2440.64,92.27,11.95,1172.07,8.24,107
(주)그린플러스,186230,2006/12,,,,,,,,,,,,
(주)그린플러스,186230,2007/12,1541.77,-946.44,564.73,877.71,62.64,39.53,943.62,0,6.55,74.49,8.71,0
(주)그린플러스,186230,2008/12,4810.28,1511.01,900.94,1181.37,43.06,2.78,1171.12,0,23.54,337.75,17.18,0
(주)그린플러스,186230,2009/12,3270.03,389.56,800.03,833.56,27.68,17.56,1201.63,0,14.34,269.03,11.88,0
(주)그린플러스,186230,2010/12,4459.31,1036.67,1187.92,810.51,44.78,29.45,1349.99,0,17.28,295.44,11.63,0
(주)그린플러스,186230,2011/12,2789.23,-330.89,1214.76,895.95,90.86,36.02,882.52,0,9.74,175.8,7.71,0
(주)그린플러스,186230,2012/12,3669.41,831.71,926.96,792.18,88.53,39.3,990.74,0,12.56,200.21,9.59,0
(주)그린플러스,186230,2013/12,3376.34,421.95,934.19,848.77,88.81,37.13,1045.49,45.63,10.45,184.78,10.97,74
(주)그린플러스,186230,2014/12,3731.1,530.35,1043.93,899.99,74.75,44.28,1137.8,44.95,12.15,201.72,9.88,83
(주)그린플러스,186230,2015/12,5887.77,2606.99,1184.68,747.47,93.47,50.49,1204.67,70.94,19.99,332.77,11.9,83
(주)그린플러스,186230,2016/12,4903.2,1581.94,1228.47,533.18,139.87,59.99,1359.75,55.09,12.75,330.93,12.79,89
(주)그린플러스,186230,2017/12,5292.23,2054.92,1187.44,471.06,141.88,59.02,1377.92,59.46,12.6,356.31,11.43,89
(주)그린플러스,186230,2018/12,6606.84,2936.39,1220.56,840.4,135.5,52.24,1421.75,72.6,13.57,262.27,15.67,91
(주)그린플러스,186230,2019/12,6905.75,3003.61,1483.35,658.33,74.83,59.54,1626.09,72.69,12.2,272.94,17.48,95
(주)그린플러스,186230,2020/12,1650.98,-2481.21,1627.64,700.53,88.2,54.15,1661.68,15.72,2.27,71.48,2.97,105
(주)극동자동화,272420,2014/12,,,,,,,,,,,,
(주)극동자동화,272420,2015/12,1899.72,283.64,1362.54,102.73,2.4,54.6,93.81,0,25.82,4511.01,17.72,0
(주)극동자동화,272420,2016/12,1766.79,168.78,1428.29,66.66,2.4,20.85,79.81,0,14.34,4867.19,17.67,0
(주)극동자동화,272420,2017/12,1402.66,-166.06,1247.42,228.66,7.58,18.8,66.26,25.05,15.11,5214.54,8.44,56
(주)글로벌스탠다드테크놀로지,083450,2003/12,,,,,,,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2004/12,2305.13,1496.58,657.74,15.39,10.88,33.62,90.93,0,35.93,6657.23,15.99,0
(주)글로벌스탠다드테크놀로지,083450,2005/12,3371,1966.69,1085.65,6.88,50.5,36.9,224.39,38.31,36.2,1098.67,20.61,88
(주)글로벌스탠다드테크놀로지,083450,2006/12,8685.35,5057,3181.67,-199.16,58.23,149.76,437.86,72.38,41.12,5382.93,28.18,120
(주)글로벌스탠다드테크놀로지,083450,2007/12,7526.59,3906.44,3367.62,-315.48,31.22,60.55,476.24,54.94,29.56,2878.96,20.29,137
(주)글로벌스탠다드테크놀로지,083450,2008/12,3210.89,-351.74,3158.61,-159.89,27.21,56.78,479.91,21.7,15.41,1510.57,15.37,148
(주)글로벌스탠다드테크놀로지,083450,2009/12,4297.5,1756.37,2294.89,-252.4,6.35,50.14,442.15,29.04,16.3,2331.32,19.17,148
(주)글로벌스탠다드테크놀로지,083450,2010/12,11347.65,6870.29,4179.04,-352.81,23.58,60.18,567.37,63.39,32.04,4088.27,24.56,179
(주)글로벌스탠다드테크놀로지,083450,2011/12,7859.7,2636.8,4708.23,-128.75,115.84,77.51,450.07,36.73,15.81,8031.82,19.33,214
(주)글로벌스탠다드테크놀로지,083450,2012/12,13499.58,6357.63,6193.6,-78.57,131.02,146.11,749.8,50.56,27.52,6625.66,21.5,267
(주)글로벌스탠다드테크놀로지,083450,2013/12,12191.48,5565.19,5627.82,-214.18,201.59,125.5,885.57,39.84,21.37,5893.02,15.45,306
(주)글로벌스탠다드테크놀로지,083450,2014/12,13231.42,6124.92,5916.34,-177.13,293.03,133.1,941.16,36.65,20.9,7386.57,15.39,361
(주)글로벌스탠다드테크놀로지,083450,2015/12,12042.04,4137.32,6376.55,-227.51,296.97,163.51,1295.21,30.72,19.82,7934.61,15.03,392
(주)글로벌스탠다드테크놀로지,083450,2016/12,13129.49,3777.67,7717.1,-234.66,231.5,200.39,1437.5,30.18,16.74,10522.62,16.04,435
(주)글로벌스탠다드테크놀로지,083450,2017/12,27884.25,15531.67,10507.67,-36.78,152.86,306.71,1422.12,47.75,31.34,54975.75,18.02,584
(주)글로벌스탠다드테크놀로지,083450,2018/12,15907.55,7970.17,5738.54,-405.25,65.71,343.86,2194.52,26.26,18.18,40898.69,13.76,605
(주)글로벌스탠다드테크놀로지,083450,2019/12,31912.07,22372.17,7054.98,-716.82,0,458.8,2742.95,53.72,26.38,117887.22,21.17,594
