회사명,거래소코드,회계년도,보통주식비율
(주)내츄럴엔도텍,168330,2016/12,19.39
(주)내츄럴엔도텍,168330,2017/12,18.47
(주)내츄럴엔도텍,168330,2018/12,18.09
(주)내츄럴엔도텍,168330,2019/12,17.97
(주)내츄럴엔도텍,168330,2020/12,17.66
(주)네오리소스,058550,2001/12,26.42
(주)네오리소스,058550,2002/12,41.9
(주)네오리소스,058550,2003/12,18.89
(주)네오리소스,058550,2004/12,27.66
(주)네오리소스,058550,2005/12,14.49
(주)네오리소스,058550,2006/12,3
(주)네오리소스,058550,2007/12,5.56
(주)네오리소스,058550,2008/12,9.24
(주)네오리진,094860,2007/12,27.13
(주)네오리진,094860,2008/12,29.43
(주)네오리진,094860,2009/12,38.77
(주)네오리진,094860,2010/12,27.3
(주)네오리진,094860,2011/12,27.22
(주)네오리진,094860,2012/12,21.04
(주)네오리진,094860,2013/12,16.57
(주)네오리진,094860,2014/12,16.48
(주)네오리진,094860,2015/12,13.61
(주)네오리진,094860,2016/12,11.93
(주)네오리진,094860,2017/12,11.93
(주)네오리진,094860,2018/12,11.93
(주)네오리진,094860,2019/12,11.23
(주)네오리진,094860,2020/12,10.58
(주)네오셈,253590,2016/12,
(주)네오셈,253590,2017/12,
(주)네오셈,253590,2018/12,9.8
(주)네오셈,253590,2019/12,63.39
(주)네오셈,253590,2020/12,64.78
(주)네오오토,212560,2010/12,
(주)네오오토,212560,2011/12,
(주)네오오토,212560,2012/12,
(주)네오오토,212560,2013/12,
(주)네오오토,212560,2014/12,
(주)네오오토,212560,2015/12,68.16
(주)네오오토,212560,2016/12,57.49
(주)네오오토,212560,2017/12,57.6
(주)네오오토,212560,2018/12,57.88
(주)네오오토,212560,2019/12,54.5
(주)네오오토,212560,2020/12,52.28
(주)네오위즈,095660,2007/12,26.86
(주)네오위즈,095660,2008/12,34.27
(주)네오위즈,095660,2009/12,28.41
(주)네오위즈,095660,2010/12,27.91
(주)네오위즈,095660,2011/12,31.51
(주)네오위즈,095660,2012/12,36.29
(주)네오위즈,095660,2013/12,36.74
(주)네오위즈,095660,2014/12,36.32
(주)네오위즈,095660,2015/12,36.13
(주)네오위즈,095660,2016/12,35.93
(주)네오위즈,095660,2017/12,35.85
(주)네오위즈,095660,2018/12,35.86
(주)네오위즈,095660,2019/12,37.52
(주)네오위즈,095660,2020/12,37.12
(주)네오위즈홀딩스,042420,2000/12,37.86
(주)네오위즈홀딩스,042420,2001/12,18.21
(주)네오위즈홀딩스,042420,2002/12,21.64
(주)네오위즈홀딩스,042420,2003/12,20.43
(주)네오위즈홀딩스,042420,2004/12,32.69
(주)네오위즈홀딩스,042420,2005/12,36.05
(주)네오위즈홀딩스,042420,2006/12,20.25
(주)네오위즈홀딩스,042420,2007/12,43.77
(주)네오위즈홀딩스,042420,2008/12,44.02
(주)네오위즈홀딩스,042420,2009/12,42.41
(주)네오위즈홀딩스,042420,2010/12,44.26
(주)네오위즈홀딩스,042420,2011/12,41.63
(주)네오위즈홀딩스,042420,2012/12,42.27
(주)네오위즈홀딩스,042420,2013/12,42.29
(주)네오위즈홀딩스,042420,2014/12,41.63
(주)네오위즈홀딩스,042420,2015/12,41.62
(주)네오위즈홀딩스,042420,2016/12,43.03
(주)네오위즈홀딩스,042420,2017/12,43.03
(주)네오위즈홀딩스,042420,2018/12,42.44
(주)네오위즈홀딩스,042420,2019/12,42.44
(주)네오위즈홀딩스,042420,2020/12,42.44
(주)네오이뮨텍,950220,2019/12,
(주)네오이뮨텍,950220,2020/12,32.06
(주)네오크레마,311390,2016/12,
(주)네오크레마,311390,2017/12,
(주)네오크레마,311390,2018/12,
(주)네오크레마,311390,2019/12,49.87
(주)네오크레마,311390,2020/12,48.94
(주)네오티스,085910,2002/12,
(주)네오티스,085910,2003/12,
(주)네오티스,085910,2004/12,
(주)네오티스,085910,2005/12,
(주)네오티스,085910,2006/12,
(주)네오티스,085910,2007/12,28.82
(주)네오티스,085910,2008/12,37.78
(주)네오티스,085910,2009/12,32.45
(주)네오티스,085910,2010/12,40.71
(주)네오티스,085910,2011/12,41.26
(주)네오티스,085910,2012/12,44.76
(주)네오티스,085910,2013/12,42.89
(주)네오티스,085910,2014/12,42.7
(주)네오티스,085910,2015/12,46.75
(주)네오티스,085910,2016/12,42.7
(주)네오티스,085910,2017/12,42.5
(주)네오티스,085910,2018/12,48.4
(주)네오티스,085910,2019/12,49.45
(주)네오티스,085910,2020/12,50.89
(주)네오팜,092730,2004/06,
(주)네오팜,092730,2005/06,
(주)네오팜,092730,2006/06,
(주)네오팜,092730,2007/06,47.62
(주)네오팜,092730,2008/12,47.19
(주)네오팜,092730,2009/12,45.89
(주)네오팜,092730,2010/12,41.48
(주)네오팜,092730,2011/12,39.86
(주)네오팜,092730,2012/12,38.92
(주)네오팜,092730,2013/12,38.86
(주)네오팜,092730,2014/12,38.66
(주)네오팜,092730,2015/12,26.26
(주)네오팜,092730,2016/12,31.49
(주)네오팜,092730,2017/12,32.83
(주)네오팜,092730,2018/12,32.83
(주)네오팜,092730,2019/12,38.93
(주)네오팜,092730,2020/12,38.95
(주)네오퍼플,028090,2000/12,45.58
(주)네오퍼플,028090,2001/12,45.58
(주)네오퍼플,028090,2002/12,45.58
(주)네오퍼플,028090,2003/12,45.58
(주)네오퍼플,028090,2004/12,45.58
(주)네오퍼플,028090,2005/12,45.58
(주)네오퍼플,028090,2006/12,45.58
(주)네오퍼플,028090,2007/12,45.58
(주)네오퍼플,028090,2008/12,45.58
(주)네오퍼플,028090,2009/12,44.79
(주)네오퍼플,028090,2010/12,16.58
(주)네오퍼플,028090,2011/12,14.35
(주)네오퍼플,028090,2012/12,9.16
(주)네오펙트,290660,2017/12,
(주)네오펙트,290660,2018/12,29.7
(주)네오펙트,290660,2019/12,29.28
(주)네오펙트,290660,2020/12,23.34
(주)네온테크,306620,2018/12,16.53
(주)네온테크,306620,2019/12,16.53
(주)네온테크,306620,2020/12,69.87
(주)네이블커뮤니케이션즈,153460,2009/12,
(주)네이블커뮤니케이션즈,153460,2010/12,
(주)네이블커뮤니케이션즈,153460,2011/12,
(주)네이블커뮤니케이션즈,153460,2012/12,38.23
(주)네이블커뮤니케이션즈,153460,2013/12,35.55
(주)네이블커뮤니케이션즈,153460,2014/12,24.3
(주)네이블커뮤니케이션즈,153460,2015/12,24.1
(주)네이블커뮤니케이션즈,153460,2016/12,24.86
(주)네이블커뮤니케이션즈,153460,2017/12,24.86
(주)네이블커뮤니케이션즈,153460,2018/12,24.86
(주)네이블커뮤니케이션즈,153460,2019/12,24.86
(주)네이블커뮤니케이션즈,153460,2020/12,66.92
(주)네이처셀,007390,2000/12,36.97
(주)네이처셀,007390,2001/12,36.87
(주)네이처셀,007390,2002/12,36.87
(주)네이처셀,007390,2003/12,39.8
(주)네이처셀,007390,2004/12,46.62
(주)네이처셀,007390,2005/12,45.38
(주)네이처셀,007390,2006/12,45.39
(주)네이처셀,007390,2007/12,45.39
(주)네이처셀,007390,2008/12,59.07
(주)네이처셀,007390,2009/12,36.93
(주)네이처셀,007390,2010/12,30.8
(주)네이처셀,007390,2011/12,29.89
(주)네이처셀,007390,2012/12,26.51
(주)네이처셀,007390,2013/12,34.72
(주)네이처셀,007390,2014/12,32.11
(주)네이처셀,007390,2015/12,27.09
(주)네이처셀,007390,2016/12,26.04
(주)네이처셀,007390,2017/12,25.85
(주)네이처셀,007390,2018/12,24.52
(주)네이처셀,007390,2019/12,23.64
(주)네이처셀,007390,2020/12,23.64
(주)네이쳐글로벌,088020,2003/12,
(주)네이쳐글로벌,088020,2004/12,
(주)네이쳐글로벌,088020,2005/12,
(주)네이쳐글로벌,088020,2006/12,25.16
(주)네이쳐글로벌,088020,2007/12,24.74
(주)네이쳐글로벌,088020,2008/12,18.01
(주)네이쳐글로벌,088020,2009/12,7.29
(주)네패스,033640,2000/12,59.95
(주)네패스,033640,2001/12,48.72
(주)네패스,033640,2002/12,44.33
(주)네패스,033640,2003/12,39.07
(주)네패스,033640,2004/12,36.12
(주)네패스,033640,2005/12,29.25
(주)네패스,033640,2006/12,28.21
(주)네패스,033640,2007/12,28.46
(주)네패스,033640,2008/12,29.81
(주)네패스,033640,2009/12,29.92
(주)네패스,033640,2010/12,29.69
(주)네패스,033640,2011/12,27.26
(주)네패스,033640,2012/12,26.93
(주)네패스,033640,2013/12,27.24
(주)네패스,033640,2014/12,27.4
(주)네패스,033640,2015/12,27.4
(주)네패스,033640,2016/12,27.41
(주)네패스,033640,2017/12,27.22
(주)네패스,033640,2018/12,26.04
(주)네패스,033640,2019/12,25.9
(주)네패스,033640,2020/12,25.88
(주)네패스아크,330860,2019/12,
(주)네패스아크,330860,2020/12,59.91
(주)네프로아이티,950030,2009/03,
(주)네프로아이티,950030,2010/03,
(주)네프로아이티,950030,2011/03,
(주)넥스지,081970,2004/12,
(주)넥스지,081970,2005/12,
(주)넥스지,081970,2006/12,
(주)넥스지,081970,2007/12,66.3
(주)넥스지,081970,2008/12,66.3
(주)넥스지,081970,2009/12,66.3
(주)넥스지,081970,2010/12,44.3
(주)넥스지,081970,2011/12,44.3
(주)넥스지,081970,2012/12,43.4
(주)넥스지,081970,2013/12,36.84
(주)넥스지,081970,2014/12,36.84
(주)넥스지,081970,2015/12,36.84
(주)넥스지,081970,2016/12,38.65
(주)넥스지,081970,2017/12,18.75
(주)넥스턴바이오사이언스,089140,2002/12,
(주)넥스턴바이오사이언스,089140,2003/12,
(주)넥스턴바이오사이언스,089140,2004/12,
(주)넥스턴바이오사이언스,089140,2005/12,
(주)넥스턴바이오사이언스,089140,2006/12,27.76
(주)넥스턴바이오사이언스,089140,2007/12,25.8
(주)넥스턴바이오사이언스,089140,2008/12,25.54
(주)넥스턴바이오사이언스,089140,2009/12,25.54
(주)넥스턴바이오사이언스,089140,2010/12,27.2
(주)넥스턴바이오사이언스,089140,2011/12,27.54
(주)넥스턴바이오사이언스,089140,2012/12,27.54
(주)넥스턴바이오사이언스,089140,2013/12,27.54
(주)넥스턴바이오사이언스,089140,2014/12,27.54
(주)넥스턴바이오사이언스,089140,2015/12,27.08
(주)넥스턴바이오사이언스,089140,2016/12,40.5
(주)넥스턴바이오사이언스,089140,2017/12,41.49
(주)넥스턴바이오사이언스,089140,2018/12,33.61
(주)넥스턴바이오사이언스,089140,2019/12,33.61
(주)넥스턴바이오사이언스,089140,2020/12,33.61
(주)넥스텔,037220,2000/12,30.68
(주)넥스텔,037220,2001/12,29.22
(주)넥스텔,037220,2002/12,10.4
(주)넥스텔,037220,2003/12,15.82
(주)넥스트비티,065170,2000/12,
(주)넥스트비티,065170,2001/12,
(주)넥스트비티,065170,2002/12,26.13
(주)넥스트비티,065170,2003/12,24.72
(주)넥스트비티,065170,2004/12,25.38
(주)넥스트비티,065170,2005/12,18.35
(주)넥스트비티,065170,2006/12,17.52
(주)넥스트비티,065170,2007/12,17.52
(주)넥스트비티,065170,2008/12,11.25
(주)넥스트비티,065170,2009/12,9.18
(주)넥스트비티,065170,2010/12,10.73
(주)넥스트비티,065170,2011/12,13.03
(주)넥스트비티,065170,2012/12,12.39
(주)넥스트비티,065170,2013/12,14.46
(주)넥스트비티,065170,2014/12,17.47
(주)넥스트비티,065170,2015/12,18.17
(주)넥스트비티,065170,2016/12,21.79
(주)넥스트비티,065170,2017/12,21.79
(주)넥스트비티,065170,2018/12,39.78
(주)넥스트비티,065170,2019/12,39.57
(주)넥스트비티,065170,2020/12,28.16
(주)넥스트아이,137940,2007/12,
(주)넥스트아이,137940,2010/12,
(주)넥스트아이,137940,2011/12,40.24
(주)넥스트아이,137940,2012/12,41.11
(주)넥스트아이,137940,2013/12,40.5
(주)넥스트아이,137940,2014/12,41.4
(주)넥스트아이,137940,2015/12,41.54
(주)넥스트아이,137940,2016/12,46.58
(주)넥스트아이,137940,2017/12,20.35
(주)넥스트아이,137940,2018/12,29.27
(주)넥스트아이,137940,2019/12,29.27
(주)넥스트아이,137940,2020/12,29.27
(주)넥스트엔터테인먼트월드,160550,2013/12,
(주)넥스트엔터테인먼트월드,160550,2014/12,37.47
(주)넥스트엔터테인먼트월드,160550,2015/12,37.47
(주)넥스트엔터테인먼트월드,160550,2016/12,37.47
(주)넥스트엔터테인먼트월드,160550,2017/12,37.47
(주)넥스트엔터테인먼트월드,160550,2018/12,36.61
(주)넥스트엔터테인먼트월드,160550,2019/12,36.61
(주)넥스트엔터테인먼트월드,160550,2020/12,36.61
(주)넥스틴,348210,2014/12,
(주)넥스틴,348210,2015/12,
(주)넥스틴,348210,2016/12,
(주)넥스틴,348210,2017/12,
(주)넥스틴,348210,2018/12,
(주)넥스틴,348210,2019/12,
(주)넥스틴,348210,2020/12,34.87
(주)넵튠,217270,2015/12,5.98
(주)넵튠,217270,2016/12,53.48
(주)넵튠,217270,2017/12,49.55
(주)넵튠,217270,2018/12,43.91
(주)넵튠,217270,2019/12,30.72
(주)넵튠,217270,2020/12,29.91
(주)넷게임즈,225570,2015/12,13.8
(주)넷게임즈,225570,2016/12,13.8
(주)넷게임즈,225570,2017/12,51.87
(주)넷게임즈,225570,2018/12,56.86
(주)넷게임즈,225570,2019/12,63.98
(주)넷게임즈,225570,2020/12,63.99
(주)넷웨이브,047730,2000/12,50.61
(주)넷웨이브,047730,2001/12,35.33
(주)넷웨이브,047730,2002/12,37.57
(주)넷웨이브,047730,2003/12,33.4
(주)넷웨이브,047730,2004/12,38.11
(주)넷웨이브,047730,2005/12,38.5
(주)넷웨이브,047730,2006/12,38.5
(주)넷웨이브,047730,2007/12,35.02
(주)넷웨이브,047730,2008/12,36.46
(주)넷웨이브,047730,2009/12,36.46
(주)넷웨이브,047730,2010/12,36.32
(주)넷웨이브,047730,2011/12,9.04
(주)넷컴스토리지,037010,2000/12,40.73
(주)넷컴스토리지,037010,2001/12,26.79
(주)넷컴스토리지,037010,2002/12,23.36
(주)넷컴스토리지,037010,2003/12,
(주)노랑풍선,104620,2007/12,
(주)노랑풍선,104620,2008/12,
(주)노랑풍선,104620,2011/12,
(주)노랑풍선,104620,2012/12,
(주)노랑풍선,104620,2013/12,
(주)노랑풍선,104620,2014/12,
(주)노랑풍선,104620,2015/12,
(주)노랑풍선,104620,2016/12,
(주)노랑풍선,104620,2017/12,
(주)노랑풍선,104620,2018/12,78.55
(주)노랑풍선,104620,2019/12,67.7
(주)노랑풍선,104620,2020/12,60.58
(주)노바렉스,194700,2009/12,
(주)노바렉스,194700,2010/12,
(주)노바렉스,194700,2011/12,
(주)노바렉스,194700,2012/12,
(주)노바렉스,194700,2013/12,
(주)노바렉스,194700,2014/12,
(주)노바렉스,194700,2015/12,
(주)노바렉스,194700,2016/12,
(주)노바렉스,194700,2017/12,
(주)노바렉스,194700,2018/12,33.46
(주)노바렉스,194700,2019/12,39
(주)노바렉스,194700,2020/12,37.41
(주)노바텍,285490,2017/12,
(주)노바텍,285490,2018/12,70.24
(주)노바텍,285490,2019/12,72.56
(주)노바텍,285490,2020/12,57.25
(주)노터스,278650,2016/12,
(주)노터스,278650,2017/12,
(주)노터스,278650,2018/12,
(주)노터스,278650,2019/12,48.79
(주)노터스,278650,2020/12,48.53
(주)녹십자랩셀,144510,2014/12,
(주)녹십자랩셀,144510,2015/12,
(주)녹십자랩셀,144510,2016/12,56.47
(주)녹십자랩셀,144510,2017/12,50.74
(주)녹십자랩셀,144510,2018/12,50.04
(주)녹십자랩셀,144510,2019/12,50.23
(주)녹십자랩셀,144510,2020/12,49.55
(주)녹십자셀,031390,2000/12,21.69
(주)녹십자셀,031390,2001/12,10.53
(주)녹십자셀,031390,2002/12,5.82
(주)녹십자셀,031390,2003/12,16.08
(주)녹십자셀,031390,2004/12,60.9
(주)녹십자셀,031390,2005/12,26.94
(주)녹십자셀,031390,2006/12,13.61
(주)녹십자셀,031390,2007/12,18.05
(주)녹십자셀,031390,2008/12,8.35
(주)녹십자셀,031390,2009/12,7.36
(주)녹십자셀,031390,2010/12,5.94
(주)녹십자셀,031390,2011/12,5.54
(주)녹십자셀,031390,2012/12,22.38
(주)녹십자셀,031390,2013/12,22.15
(주)녹십자셀,031390,2014/12,25.5
(주)녹십자셀,031390,2015/12,27.48
(주)녹십자셀,031390,2016/12,30.51
(주)녹십자셀,031390,2017/12,30.07
(주)녹십자셀,031390,2018/12,29.67
(주)녹십자셀,031390,2019/12,29.09
(주)녹십자셀,031390,2020/12,28.17
(주)녹십자엠에스,142280,2007/12,
(주)녹십자엠에스,142280,2008/12,
(주)녹십자엠에스,142280,2009/12,
(주)녹십자엠에스,142280,2010/12,
(주)녹십자엠에스,142280,2011/12,
(주)녹십자엠에스,142280,2012/12,
(주)녹십자엠에스,142280,2013/12,
(주)녹십자엠에스,142280,2014/12,71.98
(주)녹십자엠에스,142280,2015/12,70.67
(주)녹십자엠에스,142280,2016/12,68.32
(주)녹십자엠에스,142280,2017/12,67.2
(주)녹십자엠에스,142280,2018/12,63.74
(주)녹십자엠에스,142280,2019/12,54.38
(주)녹십자엠에스,142280,2020/12,54.08
(주)녹십자웰빙,234690,2016/12,
(주)녹십자웰빙,234690,2017/12,
(주)녹십자웰빙,234690,2018/12,
(주)녹십자웰빙,234690,2019/12,45.77
(주)녹십자웰빙,234690,2020/12,43.76
(주)녹원씨엔아이,065560,2000/12,
(주)녹원씨엔아이,065560,2001/12,
(주)녹원씨엔아이,065560,2002/12,
(주)녹원씨엔아이,065560,2003/12,49.13
(주)녹원씨엔아이,065560,2004/12,49.13
(주)녹원씨엔아이,065560,2005/12,49.13
(주)녹원씨엔아이,065560,2006/12,48.99
(주)녹원씨엔아이,065560,2007/12,48.9
(주)녹원씨엔아이,065560,2008/12,47.42
(주)녹원씨엔아이,065560,2009/12,46.08
(주)녹원씨엔아이,065560,2010/12,46.07
(주)녹원씨엔아이,065560,2011/12,19.63
(주)녹원씨엔아이,065560,2012/12,14.65
(주)녹원씨엔아이,065560,2013/12,14.55
(주)녹원씨엔아이,065560,2014/12,21.47
(주)녹원씨엔아이,065560,2015/12,13.76
(주)녹원씨엔아이,065560,2016/12,6.74
(주)녹원씨엔아이,065560,2017/12,18.74
(주)녹원씨엔아이,065560,2018/12,20.48
(주)녹원씨엔아이,065560,2019/12,18.09
(주)녹원씨엔아이,065560,2020/12,18.57
(주)누리플랜,069140,2002/12,
(주)누리플랜,069140,2003/12,
(주)누리플랜,069140,2004/12,
(주)누리플랜,069140,2005/12,
(주)누리플랜,069140,2006/12,
(주)누리플랜,069140,2007/12,
(주)누리플랜,069140,2008/12,
(주)누리플랜,069140,2009/12,
(주)누리플랜,069140,2010/12,61.15
(주)누리플랜,069140,2011/12,56.5
(주)누리플랜,069140,2012/12,55.28
(주)누리플랜,069140,2013/12,50.32
(주)누리플랜,069140,2014/12,44.29
(주)누리플랜,069140,2015/12,45.24
(주)누리플랜,069140,2016/12,45.41
(주)누리플랜,069140,2017/12,42.97
(주)누리플랜,069140,2018/12,45.38
(주)누리플랜,069140,2019/12,40.25
(주)누리플랜,069140,2020/12,34.41
(주)누리플렉스,040160,2000/12,65.64
(주)누리플렉스,040160,2001/12,66.43
(주)누리플렉스,040160,2002/12,66.48
(주)누리플렉스,040160,2003/12,73.76
(주)누리플렉스,040160,2004/12,73.15
(주)누리플렉스,040160,2005/12,65.38
(주)누리플렉스,040160,2006/12,65.38
(주)누리플렉스,040160,2007/12,60.71
(주)누리플렉스,040160,2008/12,60.64
(주)누리플렉스,040160,2009/12,50.82
(주)누리플렉스,040160,2010/12,50.53
(주)누리플렉스,040160,2011/12,50.53
(주)누리플렉스,040160,2012/12,49.79
(주)누리플렉스,040160,2013/12,47.27
(주)누리플렉스,040160,2014/12,47.27
(주)누리플렉스,040160,2015/12,41.79
(주)누리플렉스,040160,2016/12,41.79
(주)누리플렉스,040160,2017/12,41.71
(주)누리플렉스,040160,2018/12,42.33
(주)누리플렉스,040160,2019/12,40.67
