회사명,거래소코드,회계년도,기업가치(EV),EBITDA,EBITDA/매출액,EBITDA/금융비용,EBITDA/평균발행주식수,EV/EBITDA
시그네틱스(주),033170,2010/12,235697.49,46692.56,19.56,14.72,588.12,5.05
시그네틱스(주),033170,2011/12,397362.16,51445.79,18.59,19.99,600.1,7.72
시그네틱스(주),033170,2012/12,310627.71,51758.39,16.7,22.89,603.75,6
시그네틱스(주),033170,2013/12,207489.7,46301.99,16.89,33.37,540.1,4.48
시그네틱스(주),033170,2014/12,152908.25,30642.92,13.06,34.66,357.44,4.99
시그네틱스(주),033170,2015/12,178173.97,35303.95,16.88,58.73,411.81,5.05
시그네틱스(주),033170,2016/12,167061.08,24068.11,11.16,40.36,280.75,6.94
시그네틱스(주),033170,2017/12,132982.86,31477.48,11.86,41.51,367.18,4.22
시그네틱스(주),033170,2018/12,87927.56,19206.05,7.68,23.51,224.03,4.58
시그네틱스(주),033170,2019/12,103342.03,4848.79,2.22,8.94,56.56,21.31
시그네틱스(주),033170,2020/12,87771.4,4881.41,2.42,9.81,56.94,17.98
시큐리티코리아(주),066330,2002/12,,,,,,
시큐리티코리아(주),066330,2003/12,,,,,,
시큐리티코리아(주),066330,2004/12,,,,,,
시큐리티코리아(주),066330,2005/12,,,,,,
시큐리티코리아(주),066330,2006/12,,,,,,
시큐리티코리아(주),066330,2007/12,22305.88,-3333.37,-8.34,-1.09,-115.29,0
신라섬유(주),001000,2000/12,,,,,,
신라섬유(주),001000,2001/12,,,,,,
신라섬유(주),001000,2002/12,,,,,,
신라섬유(주),001000,2003/12,,,,,,
신라섬유(주),001000,2004/12,,,,,,
신라섬유(주),001000,2005/12,,,,,,
신라섬유(주),001000,2006/12,,,,,,
신라섬유(주),001000,2007/12,46551.06,-555.11,-12.96,-0.42,-185.04,0
신라섬유(주),001000,2008/12,21591.04,-215.91,-5.99,-0.18,-64.31,
신라섬유(주),001000,2009/12,48462.24,-130.05,-2.5,-0.08,-38.74,
신라섬유(주),001000,2010/12,35362.18,362.49,6.2,0.34,80.52,97.55
신라섬유(주),001000,2011/12,39109.91,543.15,6.94,1.35,111.86,72.01
신라섬유(주),001000,2012/12,40428.78,774.1,12.55,2.75,159.43,52.23
신라섬유(주),001000,2013/12,38763.55,867.98,17.08,3.23,178.76,44.66
신라섬유(주),001000,2014/12,34217.41,697.61,23,2.43,143.67,49.05
신라섬유(주),001000,2015/12,80661.13,-2410.05,-69.79,-8.98,-496.35,0
신라섬유(주),001000,2016/12,77917.72,938.85,24.55,1.6,193.36,82.99
신라섬유(주),001000,2017/12,78424.88,709.49,17.75,1.23,29.22,110.54
신라섬유(주),001000,2018/12,68028.59,923.67,19.64,1.61,38.05,73.65
신라섬유(주),001000,2019/12,64220.27,962.51,23.02,1.64,39.65,66.72
신라섬유(주),001000,2020/12,65753.38,880.47,21.07,1.99,36.27,74.68
신라에스지(주),025870,2000/12,,,,,,
신라에스지(주),025870,2001/12,,,,,,
신라에스지(주),025870,2002/12,,,,,,
신라에스지(주),025870,2003/12,,,,,,
신라에스지(주),025870,2004/12,,,,,,
신라에스지(주),025870,2005/12,,,,,,
신라에스지(주),025870,2006/12,,,,,,
신라에스지(주),025870,2007/12,20531.47,539.07,2.35,2.29,134.77,38.09
신라에스지(주),025870,2008/12,12189.73,634.41,2.05,1.22,158.6,19.21
신라에스지(주),025870,2009/12,20059.75,1542.27,5.15,2.64,385.57,13.01
신라에스지(주),025870,2010/12,19675.95,1569.26,5.19,3.8,392.32,12.54
신라에스지(주),025870,2011/12,29550.92,2728.87,6.07,6.02,682.22,10.83
신라에스지(주),025870,2012/12,33760.83,1061.28,1.5,1.07,265.32,31.81
신라에스지(주),025870,2013/12,31473.83,2192.81,3.53,2.44,548.2,14.35
신라에스지(주),025870,2014/12,36818.37,2640.38,3.57,3.19,660.09,13.94
신라에스지(주),025870,2015/12,37434.38,544.38,0.94,0.78,136.1,68.76
신라에스지(주),025870,2016/12,51799.57,3625.87,4.98,6.25,906.47,14.29
신라에스지(주),025870,2017/12,44730.07,2522.95,3.6,4.13,630.74,17.73
신라에스지(주),025870,2018/12,40828.81,1968.4,3.35,2.37,492.1,20.74
신라에스지(주),025870,2019/12,51375.44,3748.12,4.88,3.83,937.03,13.71
신라에스지(주),025870,2020/12,52119.59,2913.29,4.96,4.1,728.32,17.89
신라젠(주),215600,2011/12,,,,,,
신라젠(주),215600,2012/12,-884.11,-253.88,-18.97,-84.01,-18.93,0
신라젠(주),215600,2013/12,-7289.61,-3366.58,-399.63,-347.79,-234.32,0
신라젠(주),215600,2014/12,36335.94,-5450.72,-837.14,-0.74,-265.61,0
신라젠(주),215600,2015/12,-41366.57,-10652.94,-297.62,-1.24,-402.39,0
신라젠(주),215600,2016/12,855906.78,-24328.59,-191.5,-4.22,-496.66,0
신라젠(주),215600,2017/12,6336542.67,-27881.04,-209.72,-6.91,-411.9,0
신라젠(주),215600,2018/12,5126607.55,-31715.66,-207.14,-54.43,-458.48,0
신라젠(주),215600,2019/12,1030591.04,-73088.28,-827.07,-13.49,-1036.62,0
신라젠(주),215600,2020/12,876040.46,-25280.46,-1514.06,-15.68,-353.11,0
신성델타테크(주),065350,2004/12,,,,,,
신성델타테크(주),065350,2005/12,,,,,,
신성델타테크(주),065350,2006/12,,,,,,
신성델타테크(주),065350,2007/12,105385.88,12176.93,8.56,13.43,1014.74,8.65
신성델타테크(주),065350,2008/12,26747.45,14184.3,11.07,10.59,1182.02,1.89
신성델타테크(주),065350,2009/12,115552.94,14815.54,10.9,11.12,1234.63,7.8
신성델타테크(주),065350,2010/12,142450.1,11386.72,6.74,7.15,948.89,12.51
신성델타테크(주),065350,2011/12,98143.48,9474.79,5.98,5.49,473.73,10.36
신성델타테크(주),065350,2012/12,114426.38,11573.7,8.4,4.22,578.68,9.89
신성델타테크(주),065350,2013/12,108964.35,10148.65,7.58,4.49,507.43,10.74
신성델타테크(주),065350,2014/12,106160.41,8189,6.17,3.45,409.45,12.96
신성델타테크(주),065350,2015/12,162719.11,10932.14,7.47,4.33,537.29,14.88
신성델타테크(주),065350,2016/12,145077.68,10051.99,6.7,4.48,494.04,14.43
신성델타테크(주),065350,2017/12,183073.09,15222.99,8.69,6.67,733.13,12.03
신성델타테크(주),065350,2018/12,144871.16,7672.11,5.13,3.24,347.33,18.88
신성델타테크(주),065350,2019/12,148673.48,5755.2,4.27,2.16,238.04,25.83
신성델타테크(주),065350,2020/12,344773.66,4148.65,3.18,2.19,166.93,83.1
신세계건설(주),034300,2000/12,,,,,,
신세계건설(주),034300,2001/12,,,,,,
신신제약(주),002800,2000/12,,,,,,
신신제약(주),002800,2001/12,,,,,,
신신제약(주),002800,2002/12,,,,,,
신신제약(주),002800,2003/12,,,,,,
신신제약(주),002800,2004/12,,,,,,
신신제약(주),002800,2005/12,,,,,,
신신제약(주),002800,2006/12,,,,,,
신신제약(주),002800,2007/12,4778.83,2622.12,8.96,5.67,10835.21,1.82
신신제약(주),002800,2008/12,5136.52,2649.82,7.67,4.98,10949.67,1.94
신신제약(주),002800,2009/12,8632.02,2751.76,6.72,5.8,11370.9,3.14
신신제약(주),002800,2010/12,9717.13,3172.62,7.65,5.57,13110.01,3.06
신신제약(주),002800,2011/12,13666.43,2990.23,7.16,4.13,12356.33,4.57
신신제약(주),002800,2012/12,13890.98,2593.34,6.19,3.2,10716.29,5.36
신신제약(주),002800,2013/12,13674.15,2763.5,6.13,3.94,11419.4,4.95
신신제약(주),002800,2014/12,17400.18,3323.34,7.12,4.6,13732.8,5.24
신신제약(주),002800,2015/12,15034.29,6424.64,12.45,11.8,26548.1,2.34
신신제약(주),002800,2016/12,16580.37,6568.66,11.31,16.4,27143.21,2.52
신신제약(주),002800,2017/12,115679.54,5798.96,9.39,20.07,394.9,19.95
신신제약(주),002800,2018/12,138375.29,4430.39,6.95,21.49,292.04,31.23
신신제약(주),002800,2019/12,156140.32,3730.7,5.51,15.66,245.92,41.85
신신제약(주),002800,2020/12,180966.65,-1262.45,-1.89,-1.44,-83.22,0
신원종합개발(주),017000,2000/12,,,,,,
신원종합개발(주),017000,2001/12,,,,,,
신원종합개발(주),017000,2002/12,,,,,,
신원종합개발(주),017000,2003/12,,,,,,
신원종합개발(주),017000,2004/12,,,,,,
신원종합개발(주),017000,2005/12,,,,,,
신원종합개발(주),017000,2006/12,,,,,,
신원종합개발(주),017000,2007/12,133415.67,8901.47,6.42,2.49,176.83,14.99
신원종합개발(주),017000,2008/12,75513.72,1680.94,0.99,0.42,33.39,44.92
신원종합개발(주),017000,2009/12,80627.71,-28425.87,-16.56,-6.96,-282.34,
신원종합개발(주),017000,2010/12,38820.53,-10364.85,-8.43,-2.65,-102.95,
신원종합개발(주),017000,2011/12,26445.02,1546.84,1.83,0.88,15.36,17.1
신원종합개발(주),017000,2012/12,38164.27,1280.59,2.21,1.47,12.72,29.8
신원종합개발(주),017000,2013/12,52708.58,1746.36,2.84,2,17.35,30.18
신원종합개발(주),017000,2014/12,37694.9,1207.03,1.41,1.12,11.99,31.23
신원종합개발(주),017000,2015/12,101343.63,-1781.83,-3.42,-1.63,-17.7,0
신원종합개발(주),017000,2016/12,85887.2,1675.06,1.45,1.54,166.37,51.27
신원종합개발(주),017000,2017/12,78724.13,13614.91,7.05,39.1,1352.29,5.78
신원종합개발(주),017000,2018/12,78620.42,14095.24,6.48,36.17,1400,5.58
신원종합개발(주),017000,2019/12,67581.92,9526.71,3.79,3.95,946.23,7.09
신원종합개발(주),017000,2020/12,70088.63,3829.38,3.09,1.1,380.35,18.3
신일제약(주),012790,2000/12,,,,,,
신일제약(주),012790,2001/12,,,,,,
신일제약(주),012790,2002/12,,,,,,
신일제약(주),012790,2003/12,,,,,,
신일제약(주),012790,2004/12,,,,,,
신일제약(주),012790,2005/12,,,,,,
신일제약(주),012790,2006/12,,,,,,
신일제약(주),012790,2007/12,26573.43,5351.9,15.83,43.29,677.46,4.97
신일제약(주),012790,2008/12,1845.5,6707.91,17.4,28.97,849.1,0.28
신일제약(주),012790,2009/12,28911.78,6928.72,15.9,32.3,877.05,4.17
신일제약(주),012790,2010/12,21488.55,5715.06,15.8,34.8,723.43,3.76
신일제약(주),012790,2011/12,21655.23,4845.14,14.36,13.58,613.31,4.47
신일제약(주),012790,2012/12,32119.71,7172.41,17.97,31.42,907.9,4.48
신일제약(주),012790,2013/12,49734.6,11583.18,26.14,72.73,1466.23,4.29
신일제약(주),012790,2014/12,107253.39,14352.02,29.8,88.6,1816.71,7.47
신일제약(주),012790,2015/12,113024.67,12975.7,29.03,72.5,1642.49,8.71
신일제약(주),012790,2016/12,107675.59,14367.05,28.61,88.08,1818.61,7.49
신일제약(주),012790,2017/12,94428.44,12567.14,24.67,68.98,1590.78,7.51
신일제약(주),012790,2018/12,74823.96,9699.76,18.21,43.8,1227.82,7.71
신일제약(주),012790,2019/12,54025.3,13696.57,22.58,63.17,1733.74,3.94
신일제약(주),012790,2020/12,249155.91,11253.31,18.32,850,1032.22,22.14
신화인터텍(주),056700,2000/12,,,,,,
신화인터텍(주),056700,2001/12,,,,,,
신화인터텍(주),056700,2002/12,,,,,,
신화인터텍(주),056700,2003/12,,,,,,
신화인터텍(주),056700,2004/12,,,,,,
신화인터텍(주),056700,2005/12,,,,,,
신화인터텍(주),056700,2006/12,,,,,,
신화인터텍(주),056700,2007/12,127492.72,9100.13,5.8,1.48,669.79,14.01
신화인터텍(주),056700,2008/12,74992.79,27581.26,11.39,3.74,1511.65,2.72
신화인터텍(주),056700,2009/12,366382.5,50161.81,12.88,7.38,2717.01,7.3
신화인터텍(주),056700,2010/12,372594.93,11083.96,2.14,1,593.64,33.62
신화인터텍(주),056700,2011/12,228628.99,14109.61,4.89,0.89,736.33,16.2
신화인터텍(주),056700,2012/12,244658.42,23319.48,9.34,1.75,1033.88,10.49
신화인터텍(주),056700,2013/12,147573.89,19541.64,9.1,2.6,809.99,7.55
신화인터텍(주),056700,2014/12,154445.78,15044.44,8.07,2.57,619,10.27
신화인터텍(주),056700,2015/12,121048.69,12444.52,7.5,4.28,427.13,9.73
신화인터텍(주),056700,2016/12,157708.52,15235.65,7.99,8.85,522.93,10.35
신화인터텍(주),056700,2017/12,121754.64,13040.19,8.14,7.61,447.58,9.34
신화인터텍(주),056700,2018/12,114522.98,4462.36,2.83,2.06,153.16,25.66
신화인터텍(주),056700,2019/12,161218.56,21995.15,9.97,10.67,754.94,7.33
신화인터텍(주),056700,2020/12,129654.38,18065.91,7.5,17.21,620.07,7.18
신흥에스이씨(주),243840,2009/12,,,,,,
신흥에스이씨(주),243840,2010/12,2241.62,6557.43,21.99,43.02,372,0.34
신흥에스이씨(주),243840,2011/12,3299.09,7878.38,20.79,28.53,446.94,0.42
신흥에스이씨(주),243840,2012/12,6756.95,6786.4,16.27,20.09,260.59,1
신흥에스이씨(주),243840,2013/12,2832.72,12161.35,18.37,40.74,466.98,0.23
신흥에스이씨(주),243840,2014/12,9797.04,10393.75,13.29,28.44,399.11,0.94
신흥에스이씨(주),243840,2015/12,14259.31,4275.07,6.41,11.09,164.16,3.34
신흥에스이씨(주),243840,2016/12,18097.01,11312.1,12.55,21.5,434.37,1.6
신흥에스이씨(주),243840,2017/12,161979.53,14039.33,12.96,17.65,2695.48,11.54
신흥에스이씨(주),243840,2018/12,295869.13,18161.32,11.6,14.14,2772.01,16.29
신흥에스이씨(주),243840,2019/12,328289.57,17142.06,11.76,6.1,2616.44,19.15
신흥에스이씨(주),243840,2020/12,408875.58,15235.07,10.53,6.54,2185.91,26.84
쌍용건설(주),012650,2000/12,,,,,,
쌍용건설(주),012650,2001/12,,,,,,
쌍용건설(주),012650,2002/12,,,,,,
쌍용건설(주),012650,2003/12,,,,,,
쌍용건설(주),012650,2004/12,,,,,,
쌍용건설(주),012650,2005/12,,,,,,
쌍용건설(주),012650,2006/12,,,,,,
쌍용건설(주),012650,2007/12,874965.8,57621.52,4.31,2.59,1935.56,15.18
쌍용건설(주),012650,2008/12,373487.72,89632.06,5.92,2.94,3010.83,4.17
쌍용건설(주),012650,2009/12,657844.92,76719.47,3.9,2.22,2577.08,8.57
쌍용건설(주),012650,2010/12,606649.65,117021.76,5.42,3.2,3930.87,5.18
쌍용건설(주),012650,2011/12,710043.94,-56294.84,-3.25,-1.48,-1891,0
쌍용건설(주),012650,2012/12,599441.53,-152228.04,-9.49,-2.63,-5113.49,0
쌍용건설(주),012650,2013/12,2550430.16,-162560.08,-10.48,-4.23,-8416.1,0
쌍용정보통신(주),010280,2000/12,,,,,,
쌍용정보통신(주),010280,2001/12,,,,,,
쌍용정보통신(주),010280,2002/12,,,,,,
쌍용정보통신(주),010280,2003/12,,,,,,
쌍용정보통신(주),010280,2004/12,,,,,,
쌍용정보통신(주),010280,2005/12,,,,,,
쌍용정보통신(주),010280,2006/12,,,,,,
쌍용정보통신(주),010280,2007/12,109365.05,5661.68,2.57,5.72,139.92,19.32
쌍용정보통신(주),010280,2008/12,5402.34,-3037.53,-1.51,-3.82,-75.07,
쌍용정보통신(주),010280,2009/12,55817.94,-4898.61,-2.58,-3.5,-121.06,
쌍용정보통신(주),010280,2010/12,27489.68,4504.75,1.9,4.25,111.33,6.1
쌍용정보통신(주),010280,2011/12,49766.45,5139.95,2.31,23.57,127.03,9.68
쌍용정보통신(주),010280,2012/12,25156.86,5501.91,2.84,32.07,135.97,4.57
쌍용정보통신(주),010280,2013/12,37944.61,1685.33,0.93,25.04,41.65,22.51
쌍용정보통신(주),010280,2014/12,14953.63,-9261.51,-5.29,-79.81,-228.88,0
쌍용정보통신(주),010280,2015/12,32805.98,-6462.19,-3.66,-48.28,-159.7,0
쌍용정보통신(주),010280,2016/12,66548.4,-933.77,-0.44,-3.29,-23.08,0
쌍용정보통신(주),010280,2017/12,31735.92,-5760.79,-4.01,-58.77,-142.37,0
쌍용정보통신(주),010280,2018/12,23049.73,3786.61,3.11,21.34,93.58,6.09
쌍용정보통신(주),010280,2019/12,32840.93,1998.57,1.88,29.32,49.39,16.43
쌍용정보통신(주),010280,2020/12,41969.8,-11860.57,-12.56,-265.25,-293.11,0
쓰리알(주),037730,2000/12,,,,,,
쓰리알(주),037730,2001/12,,,,,,
쓰리알(주),037730,2002/12,,,,,,
쓰리알(주),037730,2003/12,,,,,,
씨비아이(주),013720,2000/12,,,,,,
씨비아이(주),013720,2001/12,,,,,,
씨비아이(주),013720,2002/12,,,,,,
씨비아이(주),013720,2003/12,,,,,,
씨비아이(주),013720,2004/12,,,,,,
씨비아이(주),013720,2005/12,,,,,,
씨비아이(주),013720,2006/12,,,,,,
씨비아이(주),013720,2007/12,16739.67,1247.44,7.27,12.68,206.46,13.42
씨비아이(주),013720,2008/12,9595.02,1531.14,8.98,5.91,253.41,6.27
씨비아이(주),013720,2009/12,17466.39,1373.49,9.96,2.97,227.32,12.72
씨비아이(주),013720,2010/12,20440.67,3292.69,14.46,7.73,544.96,6.21
씨비아이(주),013720,2011/12,17753.69,3701,15.04,6.48,612.54,4.8
씨비아이(주),013720,2012/12,27388.55,2676.65,11.21,5.99,443,10.23
씨비아이(주),013720,2013/12,24473.32,2701.28,10.92,5.7,447.08,9.06
씨비아이(주),013720,2014/12,24144.73,3101.13,12.64,5.03,513.26,7.79
씨비아이(주),013720,2015/12,30809.4,2731.55,12.96,10.48,394.54,11.28
씨비아이(주),013720,2016/12,38296.53,2247.31,10.75,11.78,293.97,17.04
씨비아이(주),013720,2017/12,29260.66,2302.45,10.37,9.9,289.07,12.71
씨비아이(주),013720,2018/12,25502.56,2148.47,9.85,10.64,262.69,11.87
씨비아이(주),013720,2019/12,32061.43,2187.13,9.89,9.88,267.42,14.66
씨비아이(주),013720,2020/12,86454.11,-92.76,-0.56,-0.15,-11.34,0
씨아이에스(주),144630,2009/12,,,,,,
씨아이에스(주),144630,2010/12,,,,,,
씨아이에스(주),144630,2011/12,-3841.28,7683.21,21.82,436.25,2500.65,-0.5
씨아이에스(주),144630,2012/12,-2639.41,7138.54,16.65,142.5,2141.57,-0.37
씨아이에스(주),144630,2013/12,-756.57,857.29,3.94,18.01,257.19,-0.88
씨아이에스(주),144630,2014/12,-2945.53,-911.92,-7.87,-20.21,-257.69,0
씨아이에스(주),144630,2015/12,-11907.04,1662.5,11.56,24.61,498.75,-7.16
씨아이에스(주),222080,2015/12,,,,,,
씨아이에스(주),222080,2016/12,,,,,,
씨아이에스(주),222080,2017/12,76016.15,-4137.64,-16.28,-77.26,-77.16,0
씨아이에스(주),222080,2018/12,140784.63,-11694.06,-27.24,-20.39,-218.07,0
씨아이에스(주),222080,2019/12,138032.92,15978.99,15.89,12.92,297.98,8.64
씨아이에스(주),222080,2020/12,489741.56,14620.94,12.38,13.69,259.55,33.5
씨앤씨엔터프라이즈(주),038420,2000/12,,,,,,
씨앤씨엔터프라이즈(주),038420,2001/12,,,,,,
씨앤씨엔터프라이즈(주),038420,2002/12,,,,,,
씨앤씨엔터프라이즈(주),038420,2003/12,,,,,,
씨앤씨엔터프라이즈(주),038420,2004/12,,,,,,
씨앤씨엔터프라이즈(주),038420,2005/12,,,,,,
씨앤씨엔터프라이즈(주),038420,2006/12,,,,,,
씨앤지하이테크(주),264660,2007/12,,,,,,
씨앤지하이테크(주),264660,2008/12,4304.04,1321.23,7.65,4.18,7564.34,3.26
씨앤지하이테크(주),264660,2009/12,7771.9,-2519.72,-20.59,-4.53,-14425.91,0
씨앤지하이테크(주),264660,2010/12,5184.28,1759.64,7.89,3.35,10074.32,2.95
씨앤지하이테크(주),264660,2011/12,6407.47,1679.77,5.06,3.17,7476.72,3.81
씨앤지하이테크(주),264660,2012/12,5349.34,1264.94,5.62,3.68,5630.33,4.23
씨앤지하이테크(주),264660,2013/12,397.32,2340.08,8.8,9.09,10415.83,0.17
씨앤지하이테크(주),264660,2014/12,-965.72,3412.9,10.16,26.7,15190.97,-0.28
씨앤지하이테크(주),264660,2015/12,-4351.84,5151.63,10.88,93.22,22930.15,-0.84
씨앤지하이테크(주),264660,2016/12,-13096.78,6938.49,15.65,253.15,30883.59,-1.89
씨앤지하이테크(주),264660,2017/12,-11460.7,10673.71,14.2,941.83,38967.36,-1.07
씨앤지하이테크(주),264660,2018/12,40602.34,12611.88,14.29,8794.89,3053.69,3.22
씨앤지하이테크(주),264660,2019/12,35532.73,15137.31,11.75,2241.24,1800.89,2.35
씨앤지하이테크(주),264660,2020/12,87616.34,12599.04,10.57,711.29,1498.91,6.95
씨앤티85(주),056730,2000/12,,,,,,
씨앤티85(주),056730,2001/12,,,,,,
씨앤티85(주),056730,2002/12,,,,,,
씨앤티85(주),056730,2003/12,,,,,,
씨앤티85(주),056730,2004/12,,,,,,
씨앤티85(주),056730,2005/12,,,,,,
씨앤티85(주),056730,2006/12,,,,,,
씨앤티85(주),056730,2007/12,13929.92,727.72,2.55,1.76,95.5,19.14
씨앤티85(주),056730,2008/12,2152.36,449.3,1.44,1.03,43.42,4.79
씨앤티85(주),056730,2009/12,16949.94,709.72,2.23,1.21,65.44,23.88
씨앤티85(주),056730,2010/12,33777.78,12669.89,37.93,36.45,1123.75,2.67
씨앤티85(주),056730,2011/12,76127.82,6252.61,14.65,6.56,329.84,12.18
씨앤티85(주),056730,2012/12,48766.45,-1455.86,-7.82,-1.98,-76.54,0
씨앤티85(주),056730,2013/12,38177.24,-4422.94,-30.19,-4.44,-230.32,0
씨앤티85(주),056730,2014/12,62431.44,-1396.03,-22.76,-1.28,-54.07,0
씨앤티85(주),056730,2015/12,121825.8,1624.7,8.62,1.64,47.67,74.98
씨앤티85(주),056730,2016/12,47637.33,-4018.53,-48.2,-2.83,-86.69,0
씨앤티85(주),056730,2017/12,90853.37,702.88,4.6,0.18,64,129.26
씨앤티85(주),056730,2018/12,110719.34,-4979.44,-43.99,-2.15,-107.86,0
씨앤티85(주),056730,2019/12,94792.52,-4268.5,-58.67,-1.48,-92.46,0
씨앤티85(주),056730,2020/12,129069.66,-4465.74,-497.9,-3.2,-96.74,0
씨에스베어링(주),297090,2008/12,,,,,,
씨에스베어링(주),297090,2009/12,20755.93,-2193.97,-1183.65,-1.93,-296.48,0
씨에스베어링(주),297090,2010/12,26762.49,1764.94,256.2,1.17,151.5,15.16
씨에스베어링(주),297090,2011/12,27089.63,1524.81,20.92,0.85,327.92,17.77
씨에스베어링(주),297090,2012/12,27055.56,4228.8,19.57,2.53,618.25,6.4
씨에스베어링(주),297090,2013/12,24901.02,570.46,1.9,0.41,83.4,43.65
씨에스베어링(주),297090,2014/12,29671.24,673.71,2.55,0.55,98.5,44.04
씨에스베어링(주),297090,2015/12,23425.14,6757.95,14.81,5.33,988,3.47
씨에스베어링(주),297090,2016/12,23753.4,8328.07,18.39,7.97,1217.55,2.85
씨에스베어링(주),297090,2017/12,19092.78,7161.79,14.22,9.36,1175.99,2.67
씨에스베어링(주),297090,2018/12,15426.09,5232.63,8.08,7.74,765,2.95
씨에스베어링(주),297090,2019/12,103811.87,13669.17,13.22,16.8,1717.23,7.59
씨에스베어링(주),297090,2020/12,360216.05,9330.32,9.03,6.98,986.15,38.61
씨유테크(주),376290,2005/12,,,,,,
씨유테크(주),376290,2006/12,,,,,,
씨유테크(주),376290,2007/12,3354.8,1513.84,3.44,8.65,1081.31,2.22
씨유테크(주),376290,2008/12,3184.44,2566.45,4.83,12.96,1833.18,1.24
씨유테크(주),376290,2009/12,5440.55,628.15,1.27,3.62,448.68,8.66
씨유테크(주),376290,2010/12,10331,-993.23,-1.28,-2.49,-709.45,0
씨유테크(주),376290,2011/12,579.52,-2778.5,-6.98,-4.26,-1984.64,0
씨유테크(주),376290,2012/12,3928.86,1832.58,4.7,3.13,1308.98,2.14
씨유테크(주),376290,2013/12,3905.38,3081.55,5.05,12.63,2201.11,1.27
씨유테크(주),376290,2014/12,5310.98,3345.88,5.77,18.41,2389.91,1.59
씨유테크(주),376290,2015/12,5479.95,1508,3.34,13.41,1077.15,3.63
씨유테크(주),376290,2016/12,2938.85,595.12,2.02,4.69,425.09,4.94
씨유테크(주),376290,2017/12,3209.07,-39.63,-0.12,-0.34,-28.31,0
씨유테크(주),376290,2018/12,-2994.16,1330.15,6.49,34.86,950.11,-2.25
씨유테크(주),376290,2019/12,-6088.48,3009.98,18.39,856.67,2149.99,-2.02
씨유테크(주),376290,2020/12,-6728.71,1249.26,6.6,124.91,892.33,-5.39
씨제이엔터테인먼트(주),049370,2000/12,,,,,,
씨제이엔터테인먼트(주),049370,2001/12,,,,,,
씨제이엔터테인먼트(주),049370,2002/12,,,,,,
씨제이엔터테인먼트(주),049370,2003/12,,,,,,
씨제이엔터테인먼트(주),049370,2004/12,,,,,,
씨제이엔터테인먼트(주),049370,2005/12,,,,,,
씨제이이앤엠(주),130960,2010/12,,,,,,
씨제이이앤엠(주),130960,2011/12,1406276.11,240454.5,29.38,18.45,7438.02,5.85
씨제이이앤엠(주),130960,2012/12,1195124.55,284566.88,26.9,19.04,7502.31,4.2
씨제이이앤엠(주),130960,2013/12,1268151.57,255568.94,18.47,19.01,6725.54,4.96
씨제이이앤엠(주),130960,2014/12,1818732.55,290823.44,25.2,20.48,7508.59,6.25
씨제이이앤엠(주),130960,2015/12,3350529.25,380040.6,30.12,30.94,9812.03,8.82
씨제이이앤엠(주),130960,2016/12,3153846.86,407681.8,31.59,42.42,10525.69,7.74
씨제이이앤엠(주),130960,2017/12,4350853.94,375693.12,28.46,36.37,9699.79,11.58
씨제이인터넷(주),037150,2000/12,,,,,,
씨제이인터넷(주),037150,2001/12,,,,,,
씨제이인터넷(주),037150,2002/12,,,,,,
씨제이인터넷(주),037150,2003/12,,,,,,
씨제이인터넷(주),037150,2004/12,,,,,,
씨제이인터넷(주),037150,2005/12,,,,,,
씨제이인터넷(주),037150,2006/12,,,,,,
씨제이인터넷(주),037150,2007/12,306500.9,53394.63,33.42,0,2347.14,5.74
씨제이인터넷(주),037150,2008/12,-40819.17,64273.37,33.2,0,2819.75,-0.64
씨제이인터넷(주),037150,2009/12,293882.65,58619.67,26.58,0,2571.1,5.01
씨제이프레시웨이(주),051500,2000/12,,,,,,
씨제이프레시웨이(주),051500,2001/12,,,,,,
씨제이프레시웨이(주),051500,2002/12,,,,,,
씨제이프레시웨이(주),051500,2003/12,,,,,,
씨제이프레시웨이(주),051500,2004/12,,,,,,
씨제이프레시웨이(주),051500,2005/12,,,,,,
씨제이프레시웨이(주),051500,2006/12,,,,,,
씨제이프레시웨이(주),051500,2007/12,94491.98,12619.67,2.06,8.79,1175.69,7.49
씨제이프레시웨이(주),051500,2008/12,-9857.16,17392.38,2.65,21.27,1616,-0.57
씨제이프레시웨이(주),051500,2009/12,139170.39,17191.26,2.32,23.45,1596.65,8.1
씨제이프레시웨이(주),051500,2010/12,173159.64,14436.56,1.53,8.84,1339.65,11.99
씨제이프레시웨이(주),051500,2011/12,331406.07,30600.98,2.02,12.4,2839.27,10.83
씨제이프레시웨이(주),051500,2012/12,569567.67,30435.69,1.73,4.39,2815.88,18.71
씨제이프레시웨이(주),051500,2013/12,450723.22,20836.5,1.15,3.3,1923.3,21.63
씨제이프레시웨이(주),051500,2014/12,638231.81,41906.57,2.43,9.14,3861.63,15.23
씨제이프레시웨이(주),051500,2015/12,1191108.42,51615.26,3.24,9.98,4347.8,23.08
씨제이프레시웨이(주),051500,2016/12,775682.35,43417.23,2.49,7.64,3657.24,17.87
씨제이프레시웨이(주),051500,2017/12,798287.18,59716.3,3.32,8.89,5030.19,13.37
씨제이프레시웨이(주),051500,2018/12,648495.64,63586.96,3.02,8.25,5356.23,10.2
씨제이프레시웨이(주),051500,2019/12,741873.9,92190.06,3.97,5.98,7765.61,8.05
씨제이프레시웨이(주),051500,2020/12,585240.91,61247.16,3.18,2.93,5159.14,9.56
