회사명,거래소코드,회계년도,감사의견코드,장기차입금(*)(천원),단기차입금(*)(천원),사채(천원),미지급비용(*)(천원),미지급금(*)(천원)
(주)극동자동화,272420,2015/12,UQ,0,3511533,0,171811,0
(주)극동자동화,272420,2016/12,UQ,0,5700000,0,156566,0
(주)극동자동화,272420,2017/12,UQ,0,4756381,0,177444,0
(주)글로벌스탠다드테크놀로지,083450,2003/12,UQ,0,150000,0,0,8260
(주)글로벌스탠다드테크놀로지,083450,2004/12,UQ,25000,300000,0,111407,544646
(주)글로벌스탠다드테크놀로지,083450,2005/12,UQ,12500,1795282,0,148,914084
(주)글로벌스탠다드테크놀로지,083450,2006/12,UQ,0,0,0,371072,1101291
(주)글로벌스탠다드테크놀로지,083450,2007/12,UQ,0,0,0,516860,1697962
(주)글로벌스탠다드테크놀로지,083450,2008/12,UQ,0,944713,0,9457,579347
(주)글로벌스탠다드테크놀로지,083450,2009/12,UQ,0,0,0,9306,795217
(주)글로벌스탠다드테크놀로지,083450,2010/12,UQ,0,0,0,1191797,1405938
(주)글로벌스탠다드테크놀로지,083450,2011/12,UQ,0,2500000,3461627,158859,1042789
(주)글로벌스탠다드테크놀로지,083450,2012/12,UQ,0,2500000,0,941111,1336075
(주)글로벌스탠다드테크놀로지,083450,2013/12,UQ,0,2500000,0,529655,1237844
(주)글로벌스탠다드테크놀로지,083450,2014/12,UQ,0,2500000,0,608347,3148632
(주)글로벌스탠다드테크놀로지,083450,2015/12,UQ,0,2500000,0,363461,1392167
(주)글로벌스탠다드테크놀로지,083450,2016/12,UQ,0,2500000,0,351000,1214556
(주)글로벌스탠다드테크놀로지,083450,2017/12,UQ,0,2000000,0,2744013,2767003
(주)글로벌스탠다드테크놀로지,083450,2018/12,UQ,0,2000000,0,72707,1815725
(주)글로벌스탠다드테크놀로지,083450,2019/12,UQ,0,2000000,0,5212241,5101280
(주)글로벌스탠다드테크놀로지,083450,2020/12,UQ,0,1000000,0,1195457,4301893
(주)글로포스트,037830,2000/12,UQ,191000,0,0,62266,237078
(주)글로포스트,037830,2001/12,UQ,843360,1023106,0,243631,604595
(주)글로포스트,037830,2002/12,UQ,642240,1300000,0,72394,517731
(주)글로포스트,037830,2003/12,UQ,0,212158,0,53602,1175470
(주)글로포스트,037830,2004/12,UQ,0,0,0,3332,365311
(주)글로포스트,037830,2005/12,UQ,0,0,0,3332,83185
(주)글로포스트,037830,2006/12,UQ,0,5271200,0,84760,1814850
(주)글로포스트,037830,2007/12,UQ,0,0,12500000,87708,324295
(주)글로포스트,037830,2008/12,UQ,0,3386430,2800000,405501,3440189
(주)금빛,045890,2002/12,UQ,1383196,1350755,0,36264,103639
(주)금빛,045890,2003/12,UQ,1073286,1221037,0,149500,208668
(주)금빛,045890,2004/12,UQ,2981998,3050000,0,772526,238865
(주)금빛,045890,2005/12,UQ,2621632,4574462,0,384000,311208
(주)금빛,045890,2006/12,UQ,3400000,5675835,0,99184,406601
(주)금빛,045890,2007/12,UQ,4060000,3599997,0,574216,363565
(주)금빛,045890,2008/12,UQ,25073863,14904501,16100,4334832,2645763
(주)금빛,045890,2009/12,UQ,24363479,21350000,3016000,1129757,1892876
(주)금빛,045890,2010/12,UQ,19389874,28216547,3000000,301899,1698627
(주)금빛,045890,2011/12,UQ,9916935,37593821,1384122,453397,1532765
(주)금빛,045890,2012/12,UQ,6958279,20314935,0,385617,1791884
(주)금빛,045890,2013/12,UQ,627099,38948326,0,339015,2322167
(주)금빛,045890,2014/12,UQ,0,43300000,0,798214,3485124
(주)금빛,045890,2015/12,UQ,0,41703682,0,758931,3626272
(주)금빛,045890,2016/12,UQ,10000000,26841361,8160000,565689,2313198
(주)금빛,045890,2017/12,UQ,22000000,5965181,6822495,822539,3655090
(주)금빛,045890,2018/12,UQ,10000000,2100000,5090000,474810,5698612
(주)금빛,045890,2019/12,UQ,0,22300000,12000000,510751,2189533
(주)금빛,045890,2020/12,DU,0,20182452,13499910,1147753,4451839
(주)금오하이텍,165270,2007/12,NA,2954356,1735689,0,176497,60852
(주)금오하이텍,165270,2008/12,UQ,2059410,3668555,0,239019,183866
(주)금오하이텍,165270,2009/12,UQ,3207057,4138208,0,266872,120884
(주)금오하이텍,165270,2010/12,UQ,2337500,9404095,0,262974,148046
(주)금오하이텍,165270,2011/12,UQ,240000,9452137,0,347433,362456
(주)금오하이텍,165270,2012/12,UQ,580000,16177550,0,340333,87512
(주)금오하이텍,165270,2013/12,UQ,3770600,14196850,0,658933,461795
(주)금오하이텍,165270,2014/12,UQ,7248800,17442503,0,569952,197107
(주)금오하이텍,165270,2015/12,UQ,7632000,16002009,0,892498,43762
(주)금오하이텍,165270,2016/12,UQ,4804250,15503707,0,1799553,36531
(주)금화피에스시,036190,2000/12,UQ,0,0,0,1088999,600540
(주)금화피에스시,036190,2001/12,UQ,0,0,0,1449797,600000
(주)금화피에스시,036190,2002/12,UQ,0,0,0,2024890,583418
(주)금화피에스시,036190,2003/12,UQ,0,0,0,1153287,0
(주)금화피에스시,036190,2004/12,UQ,0,0,0,1238636,0
(주)금화피에스시,036190,2005/12,UQ,0,0,0,3431232,0
(주)금화피에스시,036190,2006/12,UQ,0,0,0,1814739,0
(주)금화피에스시,036190,2007/12,UQ,0,0,0,2929180,0
(주)금화피에스시,036190,2008/12,UQ,0,0,0,3642321,0
(주)금화피에스시,036190,2009/12,UQ,0,0,0,3664251,0
(주)금화피에스시,036190,2010/12,UQ,0,0,0,4600225,0
(주)금화피에스시,036190,2011/12,UQ,0,0,0,3907501,0
(주)금화피에스시,036190,2012/12,UQ,0,0,0,4649845,2348835
(주)금화피에스시,036190,2013/12,UQ,0,0,0,8880035,4886187
(주)금화피에스시,036190,2014/12,UQ,0,0,0,8923483,1342953
(주)금화피에스시,036190,2015/12,UQ,0,0,0,11850312,0
(주)금화피에스시,036190,2016/12,UQ,0,0,0,10006312,0
(주)금화피에스시,036190,2017/12,UQ,0,0,0,8171454,0
(주)금화피에스시,036190,2018/12,UQ,0,0,0,13001182,0
(주)금화피에스시,036190,2019/12,UQ,0,0,0,5806861,0
(주)금화피에스시,036190,2020/12,UQ,0,0,0,10465155,0
(주)기가레인,049080,2000/12,UQ,0,350000,0,39886,140967
(주)기가레인,049080,2006/12,UQ,1500000,3227190,0,21545,22587
(주)기가레인,049080,2007/12,UQ,1500000,3837755,0,57600,16060
(주)기가레인,049080,2008/12,UQ,0,4188779,0,61920,8672
(주)기가레인,049080,2009/12,NA,0,5706043,0,39258,185828
(주)기가레인,049080,2010/12,UQ,0,3507038,0,24144,304495
(주)기가레인,049080,2013/12,UQ,16074800,18724770,0,1479522,7139907
(주)기가레인,049080,2014/12,UQ,21333800,15700000,0,2113320,9360594
(주)기가레인,049080,2015/12,UQ,18853647,27904000,0,1843055,7424982
(주)기가레인,049080,2016/12,UQ,24443640,26549800,0,1917625,5731902
(주)기가레인,049080,2017/12,UQ,13015860,26649800,10080023,1528986,5939136
(주)기가레인,049080,2018/12,UQ,8621072,23292318,0,7204870,6651891
(주)기가레인,049080,2019/12,UQ,7391502,27370208,3000000,735782,8377573
(주)기가레인,049080,2020/12,UQ,2142780,8628000,0,601315,6139993
(주)기산텔레콤,035460,2000/12,UQ,1243430,0,0,404702,2933584
(주)기산텔레콤,035460,2001/12,UQ,812722,0,0,1839,848882
(주)기산텔레콤,035460,2002/12,UQ,403515,2000000,0,1226,551394
(주)기산텔레콤,035460,2003/12,UQ,56807,0,0,83106,759140
(주)기산텔레콤,035460,2004/12,UQ,104160,0,0,0,1138620
(주)기산텔레콤,035460,2005/12,UQ,3119040,2000000,0,187473,547787
(주)기산텔레콤,035460,2006/12,UQ,0,5000000,0,0,1183194
(주)기산텔레콤,035460,2007/12,UQ,2024000,2000000,0,37520,634203
(주)기산텔레콤,035460,2008/12,UQ,1707940,7000000,0,37362,490687
(주)기산텔레콤,035460,2009/12,UQ,1258300,11500000,0,45376,399618
(주)기산텔레콤,035460,2010/12,UQ,747660,11100000,0,23647,1773769
(주)기산텔레콤,035460,2011/12,UQ,591000,6000000,0,130502,338285
(주)기산텔레콤,035460,2012/12,UQ,591000,5000000,0,251747,446781
(주)기산텔레콤,035460,2013/12,UQ,20000,5000000,0,253368,1290123
(주)기산텔레콤,035460,2014/12,UQ,0,4200000,200000,285845,333601
(주)기산텔레콤,035460,2015/12,UQ,0,2000000,200000,265254,267328
(주)기산텔레콤,035460,2016/12,UQ,0,0,1600000,369441,311987
(주)기산텔레콤,035460,2017/12,UQ,0,0,0,340977,174890
(주)기산텔레콤,035460,2018/12,UQ,0,0,0,223692,188541
(주)기산텔레콤,035460,2019/12,UQ,0,3440000,0,282676,420587
(주)기산텔레콤,035460,2020/12,UQ,2690000,1500000,0,305431,731896
(주)까스텔바작,308100,2016/12,UQ,0,5895088,0,1080551,2157893
(주)까스텔바작,308100,2017/12,UQ,0,0,0,1929880,2460905
(주)까스텔바작,308100,2018/12,UQ,0,0,0,1884722,1864571
(주)까스텔바작,308100,2019/12,UQ,0,0,0,1068251,1418543
(주)까스텔바작,308100,2020/12,UQ,0,0,0,1170263,172686
(주)나노,187790,2014/12,UQ,,,,,
(주)나노,187790,2015/12,UQ,7050000,15515175,0,590607,607888
(주)나노,187790,2016/12,UQ,5694320,13994432,4500000,547274,630126
(주)나노,187790,2017/12,UQ,3888800,8863432,5000000,645069,382608
(주)나노,187790,2018/12,UQ,2333280,7224192,4410000,615214,317676
(주)나노,187790,2019/12,UQ,777760,6594235,8000000,679229,1286809
(주)나노,187790,2020/12,UQ,1557760,11089000,2000000,194683,1715713
(주)나노브릭,286750,2015/12,NA,5466620,2500000,0,330980,1008254
(주)나노브릭,286750,2016/12,UQ,8166647,2000000,0,365775,567383
(주)나노브릭,286750,2017/12,UQ,5437500,2513000,0,403084,546214
(주)나노브릭,286750,2018/12,UQ,3687500,2300000,0,1731,0
(주)나노브릭,286750,2019/12,UQ,300000,3000000,0,362430,1458475
(주)나노브릭,286750,2020/12,UQ,300000,1500000,0,317805,397018
(주)나노신소재,121600,2002/12,UQ,2657880,550000,0,50354,439389
(주)나노신소재,121600,2003/12,UQ,3953259,500000,0,19912,196625
(주)나노신소재,121600,2004/12,UQ,2945700,1656602,0,23683,352668
(주)나노신소재,121600,2005/12,UQ,2429680,1746310,0,71875,493937
(주)나노신소재,121600,2006/12,UQ,2774660,2900000,0,196077,428455
(주)나노신소재,121600,2007/12,UQ,1655000,2509830,0,112959,483014
(주)나노신소재,121600,2008/12,UQ,3653000,3217375,0,53477,758325
(주)나노신소재,121600,2009/12,UQ,7475973,7809189,0,894692,760853
(주)나노신소재,121600,2010/12,UQ,9152889,4994656,0,1683309,1472539
(주)나노신소재,121600,2011/12,UQ,1566616,6573810,0,882532,662406
(주)나노신소재,121600,2012/12,UQ,1200000,4230845,0,762225,553699
(주)나노신소재,121600,2013/12,UQ,3360000,2682299,0,695250,712377
(주)나노신소재,121600,2014/12,UQ,2720000,3768682,0,885115,695776
(주)나노신소재,121600,2015/12,UQ,980000,1769485,0,2629410,961513
(주)나노신소재,121600,2016/12,UQ,240000,0,0,1282320,1122030
(주)나노신소재,121600,2017/12,UQ,0,0,0,2319219,912302
(주)나노신소재,121600,2018/12,UQ,0,0,0,2227503,905600
(주)나노신소재,121600,2019/12,UQ,0,0,0,1378071,874399
(주)나노신소재,121600,2020/12,UQ,3000000,3000000,0,1452086,1417899
(주)나노엔텍,039860,2000/12,UQ,1587846,2018660,0,970932,1175736
(주)나노엔텍,039860,2001/12,UQ,210850,0,0,5743,291143
(주)나노엔텍,039860,2002/12,UQ,0,0,0,100802,642954
(주)나노엔텍,039860,2003/12,UQ,0,0,0,311104,385822
(주)나노엔텍,039860,2004/12,UQ,0,0,0,115490,903749
(주)나노엔텍,039860,2005/12,UQ,0,0,0,18141,2901194
(주)나노엔텍,039860,2006/12,UQ,2174994,0,0,141338,1090204
(주)나노엔텍,039860,2007/12,UQ,4883330,0,0,30713,420065
(주)나노엔텍,039860,2008/12,UQ,3744166,0,0,12206,477941
(주)나노엔텍,039860,2009/12,UQ,2062500,1800000,0,4342,618892
(주)나노엔텍,039860,2010/12,UQ,1062500,2045581,0,5071,452362
(주)나노엔텍,039860,2011/12,UQ,187500,1833454,0,246785,1014344
(주)나노엔텍,039860,2012/12,UQ,0,2823716,0,298881,1049033
(주)나노엔텍,039860,2013/12,UQ,0,1390000,0,395022,662350
(주)나노엔텍,039860,2014/12,UQ,0,1272356,0,225880,856940
(주)나노엔텍,039860,2015/12,UQ,3000000,0,0,231037,831212
(주)나노엔텍,039860,2016/12,UQ,3000000,0,0,202312,3018337
(주)나노엔텍,039860,2017/12,UQ,0,0,9860001,208718,1742288
(주)나노엔텍,039860,2018/12,UQ,0,0,0,239509,2202986
(주)나노엔텍,039860,2019/12,UQ,0,0,210000,411346,1302746
(주)나노엔텍,039860,2020/12,UQ,0,0,0,1040431,861454
(주)나노트로닉스,010670,2000/12,UQ,0,11670000,0,133654,236894
(주)나노트로닉스,010670,2001/12,UQ,0,0,0,55763,46545
(주)나노트로닉스,010670,2002/12,UQ,0,0,0,28249,26214
(주)나노트로닉스,010670,2003/12,UQ,0,0,0,17332,14593
(주)나노트로닉스,010670,2004/12,UQ,0,100000,0,7961,19340
(주)나노트로닉스,010670,2005/12,UQ,0,138713,0,14171,16679
(주)나노트로닉스,010670,2006/12,UQ,0,0,0,6609,1110864
(주)나노트로닉스,010670,2007/12,UQ,0,0,0,218183,337685
(주)나노트로닉스,010670,2008/12,UQ,0,0,0,408680,556302
(주)나노트로닉스,010670,2009/12,UQ,0,2000000,0,68641,324457
(주)나노트로닉스,010670,2010/12,UQ,0,2000000,0,56869,490339
(주)나노트로닉스,010670,2011/12,UQ,0,3520778,0,45547,563655
(주)나노트로닉스,010670,2012/12,UQ,0,7658958,0,26887,809890
(주)나노하이텍,071360,2000/12,UQ,2100472,1901699,0,148747,407786
(주)나노하이텍,071360,2001/12,UQ,2402202,2518599,0,172199,238644
(주)나노하이텍,071360,2002/12,UQ,1398864,3132880,0,663529,552324
(주)나노하이텍,071360,2003/12,UQ,590950,0,0,1020595,680499
(주)나노하이텍,071360,2004/12,UQ,170245,0,0,995693,346957
(주)나노하이텍,071360,2005/12,UQ,1737015,3149457,0,1595151,528462
(주)나노하이텍,071360,2006/12,UQ,1689108,4590293,0,401689,283018
(주)나노하이텍,071360,2007/12,UQ,1462385,2817395,6552000,388231,155245
(주)나노하이텍,071360,2008/12,DU,1128613,3158519,1906492,897091,3049643
(주)나리지*온,036850,2000/12,UQ,5161575,2859000,0,574101,6159441
(주)나리지*온,036850,2001/12,UQ,19751125,8709000,0,327929,4977078
(주)나리지*온,036850,2002/12,UQ,19391532,8864000,0,363779,1604471
(주)나리지*온,036850,2003/12,UQ,16919565,10694000,0,648783,909181
(주)나리지*온,036850,2004/12,UQ,11486329,11364860,0,41022,1347475
(주)나리지*온,036850,2005/12,UQ,8516334,8552528,0,166074,3042351
(주)나리지*온,036850,2006/12,UQ,4972870,7139190,0,154718,2225000
(주)나리지*온,036850,2007/12,UQ,0,6863524,0,884650,881067
(주)나리지*온,036850,2008/12,UQ,10312823,0,0,149629,1071323
(주)나리지*온,036850,2009/12,UQ,12494164,0,0,92208,1051051
(주)나무가,190510,2009/12,NA,295140,5091689,0,15367,2728315
(주)나무가,190510,2010/12,UQ,87500,4404776,0,8226,274261
(주)나무가,190510,2011/12,UQ,500000,6903961,0,10088,317471
(주)나무가,190510,2012/12,UQ,999960,7612329,0,643168,390219
(주)나무가,190510,2013/12,UQ,4000000,13269875,0,347974,469588
(주)나무가,190510,2014/12,UQ,3699970,14467278,0,458861,969413
(주)나무가,190510,2015/12,UQ,3400000,8599995,0,9972944,670820
(주)나무가,190510,2016/12,UQ,0,3000000,0,2536322,883846
(주)나무가,190510,2017/12,UQ,0,4300000,0,403411,578875
(주)나무가,190510,2018/12,UQ,0,2000000,0,479039,403210
(주)나무가,190510,2019/12,UQ,0,12303322,4625112,603749,503643
(주)나무가,190510,2020/12,UQ,500000,23100000,12848434,374569,536471
(주)나스미디어,089600,2004/12,UQ,0,0,0,290024,86579
(주)나스미디어,089600,2005/12,UQ,0,0,0,397055,116133
(주)나스미디어,089600,2006/12,UQ,0,0,0,845591,577615
(주)나스미디어,089600,2007/12,UQ,0,0,0,1038778,528543
(주)나스미디어,089600,2008/12,UQ,0,0,0,600548,679802
(주)나스미디어,089600,2009/12,UQ,295000,0,0,66905,2294058
(주)나스미디어,089600,2010/12,NA,0,0,0,1822168,2471436
(주)나스미디어,089600,2011/12,UQ,0,0,0,1270252,3561994
(주)나스미디어,089600,2012/12,UQ,0,0,0,703253,2651737
(주)나스미디어,089600,2013/12,UQ,0,0,0,830763,2295447
(주)나스미디어,089600,2014/12,UQ,0,0,0,1622007,2751772
(주)나스미디어,089600,2015/12,UQ,0,0,0,2291206,5835986
(주)나스미디어,089600,2016/12,UQ,0,0,0,1488324,6628440
(주)나스미디어,089600,2017/12,UQ,0,0,0,5424670,10164086
(주)나스미디어,089600,2018/12,UQ,0,0,0,1883849,4593373
(주)나스미디어,089600,2019/12,UQ,0,0,0,2793942,6700247
(주)나스미디어,089600,2020/12,UQ,0,0,0,5604715,8183773
(주)나이벡,138610,2008/12,NA,5553485,0,0,68654,452035
(주)나이벡,138610,2009/12,UQ,4630499,0,0,136519,595442
(주)나이벡,138610,2010/12,UQ,3506433,420000,0,19696,439232
(주)나이벡,138610,2011/12,UQ,2417460,420000,0,103739,349989
(주)나이벡,138610,2012/12,UQ,2667540,420000,0,177739,253034
(주)나이벡,138610,2013/12,UQ,1321740,420000,0,143180,440590
(주)나이벡,138610,2014/12,UQ,179760,420000,0,114014,235156
(주)나이벡,138610,2015/12,UQ,2214660,420000,0,179113,477177
(주)나이벡,138610,2016/12,UQ,1556220,420000,0,191698,551374
(주)나이벡,138610,2017/12,UQ,897780,920000,2600000,236648,774731
(주)나이벡,138610,2018/12,UQ,851965,870000,0,221611,438869
(주)나이벡,138610,2019/12,UQ,20830,783000,0,238894,502942
(주)나이벡,138610,2020/12,UQ,1084500,2233000,0,305414,465996
(주)나이스디앤비,130580,2007/12,UQ,0,0,0,658268,580860
(주)나이스디앤비,130580,2008/12,UQ,0,0,0,1478246,879021
(주)나이스디앤비,130580,2009/12,UQ,0,0,0,1046619,701206
(주)나이스디앤비,130580,2010/12,UQ,0,0,0,1522948,672479
(주)나이스디앤비,130580,2011/12,UQ,0,0,0,1693372,943388
(주)나이스디앤비,130580,2012/12,UQ,0,0,0,1952829,695814
(주)나이스디앤비,130580,2013/12,UQ,0,0,0,1979422,760024
(주)나이스디앤비,130580,2014/12,UQ,0,0,0,2789125,1107968
(주)나이스디앤비,130580,2015/12,UQ,0,0,0,3246297,1012673
(주)나이스디앤비,130580,2016/12,UQ,0,0,0,2674774,1166793
(주)나이스디앤비,130580,2017/12,UQ,0,0,0,3793608,2168707
(주)나이스디앤비,130580,2018/12,UQ,0,0,0,5606018,2208892
(주)나이스디앤비,130580,2019/12,UQ,0,0,0,6916002,2337246
(주)나이스디앤비,130580,2020/12,UQ,0,0,0,7062314,3054571
(주)나이코,192240,2012/12,NA,3959628,3099694,0,359103,148115
(주)나이코,192240,2013/12,UQ,2910918,4665437,0,372838,623578
(주)나이코,192240,2014/12,UQ,2962938,4819849,0,319746,326905
(주)나이코,192240,2015/12,UQ,1419187,5221124,0,484809,300710
(주)나인테크,267320,2017/12,UQ,,,,,
(주)나인테크,267320,2018/12,UQ,,,,,
(주)나인테크,267320,2019/12,UQ,,,,,
(주)나인테크,267320,2020/12,UQ,17388100,4480000,0,863096,236503
(주)남성알미늄,033220,2000/12,UQ,4650000,3998175,0,285923,262356
(주)남성알미늄,033220,2001/12,UQ,2485000,3087300,0,423908,477522
(주)남성알미늄,033220,2002/12,UQ,2035000,1994252,0,490880,550821
(주)남성알미늄,033220,2003/12,UQ,1935000,1250672,0,351784,438041
(주)남성알미늄,033220,2004/12,UQ,2185000,7791000,0,269929,710394
(주)내츄럴엔도텍,168330,2012/12,UQ,19390,0,0,968747,961412
(주)내츄럴엔도텍,168330,2013/12,UQ,0,0,0,5675922,642630
(주)내츄럴엔도텍,168330,2014/12,UQ,1160000,0,0,3216647,1315380
(주)내츄럴엔도텍,168330,2015/12,UQ,1650000,0,0,3437174,925677
(주)내츄럴엔도텍,168330,2016/12,UQ,1160000,0,0,2048636,1890336
(주)내츄럴엔도텍,168330,2017/12,UQ,1160000,0,0,1636374,649829
(주)내츄럴엔도텍,168330,2018/12,UQ,1160000,0,0,259531,768770
(주)내츄럴엔도텍,168330,2019/12,UQ,1160000,0,0,372833,629685
(주)내츄럴엔도텍,168330,2020/12,UQ,0,0,24000000,550871,225338
(주)네오리소스,058550,2001/12,UQ,1695890,5896950,0,558039,83426
(주)네오리소스,058550,2002/12,UQ,1476850,4467826,0,373426,55272
(주)네오리소스,058550,2003/12,UQ,627090,4189940,0,121196,45196
(주)네오리소스,058550,2004/12,UQ,249990,2378191,0,1271626,0
(주)네오리소스,058550,2005/12,QU,0,2180730,0,767087,327235
(주)네오리소스,058550,2006/12,QU,0,1300000,0,25809,1578328
(주)네오리소스,058550,2007/12,UQ,0,0,895765,3328,539992
(주)네오리소스,058550,2008/12,UQ,0,4435017,5000000,16570,949812
(주)네오리진,094860,2007/12,UQ,0,5000000,0,564212,454888
(주)네오리진,094860,2008/12,UQ,0,2000000,0,192477,239986
(주)네오리진,094860,2009/12,UQ,0,2075414,0,58878,468704
(주)네오리진,094860,2010/12,UQ,0,2798488,0,176628,391134
(주)네오리진,094860,2011/12,UQ,0,5814835,6413127,160838,540452
(주)네오리진,094860,2012/12,UQ,669681,4018007,4337868,190821,626481
(주)네오리진,094860,2013/12,UQ,196965,4999669,2406045,113751,1038681
(주)네오리진,094860,2014/12,UQ,0,3624997,1057408,367477,636433
(주)네오리진,094860,2015/12,UQ,0,1254000,518,61355,574091
(주)네오리진,094860,2016/12,UQ,0,940500,0,74789,392697
(주)네오리진,094860,2017/12,UQ,0,627000,0,70406,246370
(주)네오리진,094860,2018/12,UQ,0,313500,0,44129,246014
(주)네오리진,094860,2019/12,UQ,0,100000,0,37225,243948
(주)네오리진,094860,2020/12,UQ,0,0,0,45994,127817
(주)네오셈,253590,2016/12,UQ,,,,,
(주)네오셈,253590,2017/12,UQ,,,,,
(주)네오셈,253590,2018/12,UQ,,,,,
(주)네오셈,253590,2019/12,UQ,11423740,6600000,0,175112,862994
(주)네오셈,253590,2020/12,UQ,5576620,6600000,0,472457,1611723
