회사명,거래소코드,회계년도,PER(Price earnings ratio)(최고),PER(Price earnings ratio)(최저),PBR(Price book-value ratio)(최고),PBR(Price book-value ratio)(최저),PCR(Price cash-flow ratio)(최고),PCR(Price cash-flow ratio)(최저),PSR(Price sales ratio)(최고),PSR(Price sales ratio)(최저)
(주)그로웰텔레콤,035780,2001/12,,,,,,,,
(주)그로웰텔레콤,035780,2002/12,,,,,,,,
(주)그로웰텔레콤,035780,2003/12,,,,,,,,
(주)그리티,204020,2007/12,,,,,,,,
(주)그리티,204020,2008/12,0,0,0,0,0,0,0,0
(주)그리티,204020,2009/12,0,0,0,0,0,0,0,0
(주)그리티,204020,2010/12,0,0,0,0,0,0,0,0
(주)그리티,204020,2011/12,0,0,0,0,0,0,0,0
(주)그리티,204020,2012/12,0,0,0,0,0,0,0,0
(주)그리티,204020,2013/12,0,0,0,0,0,0,0,0
(주)그리티,204020,2014/12,0,0,0,0,0,0,0,0
(주)그리티,204020,2015/12,0,0,0,0,0,0,0,0
(주)그리티,204020,2016/12,0,0,0,0,0,0,0,0
(주)그리티,204020,2017/12,0,0,0,0,0,0,0,0
(주)그리티,204020,2018/12,21.77,9.61,1.85,0.82,19.51,8.61,1.12,0.49
(주)그리티,204020,2019/12,72.09,19.33,2.63,0.7,0,0,1.57,0.42
(주)그리티,204020,2020/12,49.32,17.01,1.08,0.37,28.99,10,0.63,0.22
(주)그린플러스,186230,2006/12,,,,,,,,
(주)그린플러스,186230,2007/12,0,0,0,0,0,0,0,0
(주)그린플러스,186230,2008/12,0,0,0,0,0,0,0,0
(주)그린플러스,186230,2009/12,0,0,0,0,0,0,0,0
(주)그린플러스,186230,2010/12,0,0,0,0,0,0,0,0
(주)그린플러스,186230,2011/12,0,0,0,0,0,0,0,0
(주)그린플러스,186230,2012/12,0,0,0,0,0,0,0,0
(주)그린플러스,186230,2013/12,0,0,0,0,0,0,0,0
(주)그린플러스,186230,2014/12,0,0,0,0,0,0,0,0
(주)그린플러스,186230,2015/12,0,0,0,0,0,0,0,0
(주)그린플러스,186230,2016/12,0,0,0,0,0,0,0,0
(주)그린플러스,186230,2017/12,0,0,0,0,0,0,0,0
(주)그린플러스,186230,2018/12,0,0,0,0,0,0,0,0
(주)그린플러스,186230,2019/12,21.13,14.62,1.42,0.98,0,0,1.3,0.9
(주)그린플러스,186230,2020/12,0,0,3.56,0.7,20.12,3.98,2.11,0.42
(주)극동자동화,272420,2014/12,,,,,,,,
(주)극동자동화,272420,2015/12,0,0,0,0,0,0,0,0
(주)극동자동화,272420,2016/12,0,0,0,0,0,0,0,0
(주)극동자동화,272420,2017/12,0,0,0,0,0,0,0,0
(주)글로벌스탠다드테크놀로지,083450,2003/12,,,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2004/12,,,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2005/12,,,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2006/12,,,,,,,,
(주)글로벌스탠다드테크놀로지,083450,2007/12,31.33,6.65,6.43,1.36,76.2,16.17,2.99,0.63
(주)글로벌스탠다드테크놀로지,083450,2008/12,0,0,1.76,0.33,11.34,2.13,1.33,0.25
(주)글로벌스탠다드테크놀로지,083450,2009/12,10.23,4.67,0.93,0.43,3.77,1.72,0.73,0.34
(주)글로벌스탠다드테크놀로지,083450,2010/12,5.59,2.23,1.4,0.56,0,0,0.69,0.28
(주)글로벌스탠다드테크놀로지,083450,2011/12,14.99,5.59,1.44,0.54,10.03,3.74,0.85,0.32
(주)글로벌스탠다드테크놀로지,083450,2012/12,7.63,4.67,1.3,0.79,15.55,9.52,0.66,0.4
(주)글로벌스탠다드테크놀로지,083450,2013/12,10.45,7.09,1.41,0.96,29.33,19.91,0.67,0.46
(주)글로벌스탠다드테크놀로지,083450,2014/12,10.41,6.66,1.48,0.95,6.61,4.24,0.74,0.48
(주)글로벌스탠다드테크놀로지,083450,2015/12,20.54,12.46,1.68,1.02,15.44,9.37,1,0.61
(주)글로벌스탠다드테크놀로지,083450,2016/12,16.59,11.53,1.21,0.84,0,0,0.76,0.53
(주)글로벌스탠다드테크놀로지,083450,2017/12,9.58,3.82,1.94,0.77,7.92,3.15,0.81,0.32
(주)글로벌스탠다드테크놀로지,083450,2018/12,15.63,5.13,1.73,0.57,23.21,7.61,1.05,0.34
(주)글로벌스탠다드테크놀로지,083450,2019/12,5.75,2.26,1.13,0.44,6.51,2.56,0.65,0.26
(주)글로벌스탠다드테크놀로지,083450,2020/12,18.67,7.01,2.23,0.84,11.12,4.17,1.38,0.52
(주)글로포스트,037830,2000/12,,,,,,,,
(주)글로포스트,037830,2001/12,,,,,,,,
(주)글로포스트,037830,2002/12,,,,,,,,
(주)글로포스트,037830,2003/12,,,,,,,,
(주)글로포스트,037830,2004/12,,,,,,,,
(주)글로포스트,037830,2005/12,,,,,,,,
(주)글로포스트,037830,2006/12,,,,,,,,
(주)글로포스트,037830,2007/12,0,0,47.04,0.33,0,0,51.62,0.36
(주)글로포스트,037830,2008/12,0,0,7.64,0.11,0,0,8.82,0.13
(주)금빛,045890,2002/12,,,,,,,,
(주)금빛,045890,2003/12,,,,,,,,
(주)금빛,045890,2004/12,,,,,,,,
(주)금빛,045890,2005/12,,,,,,,,
(주)금빛,045890,2006/12,,,,,,,,
(주)금빛,045890,2007/12,102.85,6.01,17.79,1.04,0,0,11.87,0.69
(주)금빛,045890,2008/12,90.9,18.85,8.57,1.78,0,0,8.46,1.76
(주)금빛,045890,2009/12,0,0,4.85,2.09,0,0,4.56,1.96
(주)금빛,045890,2010/12,0,0,8.64,2.2,0,0,6.42,1.64
(주)금빛,045890,2011/12,0,0,5.56,0.85,51.76,7.89,4.55,0.69
(주)금빛,045890,2012/12,28.16,13.02,2,0.93,9.08,4.2,1.16,0.53
(주)금빛,045890,2013/12,1424.77,794.67,1.98,1.11,54.71,30.51,1.11,0.62
(주)금빛,045890,2014/12,0,0,1.54,0.77,12.95,6.48,0.8,0.4
(주)금빛,045890,2015/12,21.3,8.18,1.62,0.62,22.11,8.49,0.91,0.35
(주)금빛,045890,2016/12,23.2,14.43,1.29,0.8,7.33,4.56,0.91,0.57
(주)금빛,045890,2017/12,0,0,1.53,1.06,0,0,0.96,0.67
(주)금빛,045890,2018/12,0,0,2.19,0.67,0,0,2.21,0.68
(주)금빛,045890,2019/12,0,0,6.31,1.51,0,0,3.54,0.85
(주)금빛,045890,2020/12,0,0,3.43,0.38,0,0,5.04,0.56
(주)금오하이텍,165270,2007/12,,,,,,,,
(주)금오하이텍,165270,2008/12,,,,,,,,
(주)금오하이텍,165270,2009/12,,,,,,,,
(주)금오하이텍,165270,2010/12,,,,,,,,
(주)금오하이텍,165270,2011/12,0,0,0,0,0,0,0,0
(주)금오하이텍,165270,2012/12,0,0,0,0,0,0,0,0
(주)금오하이텍,165270,2013/12,0,0,0,0,0,0,0,0
(주)금오하이텍,165270,2014/12,0,0,0,0,0,0,0,0
(주)금오하이텍,165270,2015/12,0,0,0,0,0,0,0,0
(주)금오하이텍,165270,2016/12,0,0,0,0,0,0,0,0
(주)금화피에스시,036190,2000/12,,,,,,,,
(주)금화피에스시,036190,2001/12,,,,,,,,
(주)금화피에스시,036190,2002/12,,,,,,,,
(주)금화피에스시,036190,2003/12,,,,,,,,
(주)금화피에스시,036190,2004/12,,,,,,,,
(주)금화피에스시,036190,2005/12,,,,,,,,
(주)금화피에스시,036190,2006/12,,,,,,,,
(주)금화피에스시,036190,2007/12,8.62,3.3,1.46,0.56,6.35,2.43,1.05,0.4
(주)금화피에스시,036190,2008/12,5.45,2.53,1.09,0.51,4.65,2.16,0.91,0.42
(주)금화피에스시,036190,2009/12,9.31,3.84,1.68,0.69,10.22,4.21,1.29,0.53
(주)금화피에스시,036190,2010/12,7.27,5.39,1.34,0.99,6.78,5.02,0.87,0.64
(주)금화피에스시,036190,2011/12,4.82,3.36,1.02,0.71,4.62,3.22,0.88,0.62
(주)금화피에스시,036190,2012/12,6.7,3.52,1.43,0.75,11,5.78,1.14,0.6
(주)금화피에스시,036190,2013/12,10.2,5.54,2.04,1.11,23.43,12.73,1.38,0.75
(주)금화피에스시,036190,2014/12,15.93,9.2,2.76,1.59,40.57,23.43,1.97,1.14
(주)금화피에스시,036190,2015/12,15.67,9.12,2.51,1.46,14.29,8.32,1.73,1.01
(주)금화피에스시,036190,2016/12,10.8,8.01,1.56,1.15,7.83,5.81,1.18,0.88
(주)금화피에스시,036190,2017/12,13.01,9.6,1.59,1.18,5.94,4.38,1.54,1.14
(주)금화피에스시,036190,2018/12,7.23,4.32,1.37,0.82,13.07,7.82,1.37,0.82
(주)금화피에스시,036190,2019/12,8.51,6.62,0.99,0.77,14.02,10.91,1.2,0.93
(주)금화피에스시,036190,2020/12,8.37,5.18,0.8,0.49,10.04,6.22,0.88,0.55
(주)기가레인,049080,2000/12,,,,,,,,
(주)기가레인,049080,2006/12,,,,,,,,
(주)기가레인,049080,2007/12,0,0,0,0,0,0,0,0
(주)기가레인,049080,2008/12,0,0,0,0,0,0,0,0
(주)기가레인,049080,2009/12,0,0,0,0,0,0,0,0
(주)기가레인,049080,2010/12,0,0,0,0,0,0,0,0
(주)기가레인,049080,2013/12,5.36,4.57,1.19,1.01,5.45,4.64,0.63,0.54
(주)기가레인,049080,2014/12,26.76,8.72,3.97,1.29,16.81,5.48,2.54,0.83
(주)기가레인,049080,2015/12,0,0,4.69,1.69,0,0,3.54,1.27
(주)기가레인,049080,2016/12,0,0,3.83,2.4,0,0,1.9,1.19
(주)기가레인,049080,2017/12,0,0,5.99,1.93,0,0,4.42,1.42
(주)기가레인,049080,2018/12,0,0,3.9,1.84,0,0,1.67,0.79
(주)기가레인,049080,2019/12,0,0,7.35,2.99,19.01,7.74,2.49,1.01
(주)기가레인,049080,2020/12,0,0,3.48,0.64,0,0,4.4,0.81
(주)기산텔레콤,035460,2000/12,,,,,,,,
(주)기산텔레콤,035460,2001/12,,,,,,,,
(주)기산텔레콤,035460,2002/12,,,,,,,,
(주)기산텔레콤,035460,2003/12,,,,,,,,
(주)기산텔레콤,035460,2004/12,,,,,,,,
(주)기산텔레콤,035460,2005/12,,,,,,,,
(주)기산텔레콤,035460,2006/12,,,,,,,,
(주)기산텔레콤,035460,2007/12,0,0,2.61,1.23,21.11,9.91,1.59,0.75
(주)기산텔레콤,035460,2008/12,0,0,1.79,0.31,0,0,1.31,0.23
(주)기산텔레콤,035460,2009/12,0,0,1.28,0.62,10.69,5.19,1.1,0.53
(주)기산텔레콤,035460,2010/12,49.36,14.59,2.59,0.77,1851.36,547.36,1.56,0.46
(주)기산텔레콤,035460,2011/12,0,0,2.01,0.8,113.28,45.4,1.57,0.63
(주)기산텔레콤,035460,2012/12,25.76,16.81,1.23,0.8,5.04,3.29,0.75,0.49
(주)기산텔레콤,035460,2013/12,19.9,12.45,1.25,0.78,21.43,13.4,0.84,0.53
(주)기산텔레콤,035460,2014/12,64.63,37.4,1.27,0.74,14.93,8.64,1.02,0.59
(주)기산텔레콤,035460,2015/12,143.92,44.29,2.22,0.68,12.94,3.98,1.78,0.55
(주)기산텔레콤,035460,2016/12,0,0,1.93,0.98,0,0,2.82,1.43
(주)기산텔레콤,035460,2017/12,0,0,2,1.15,26.13,14.92,2.34,1.34
(주)기산텔레콤,035460,2018/12,0,0,2.03,0.88,0,0,2.39,1.03
(주)기산텔레콤,035460,2019/12,24.72,12.39,1.74,0.87,9.91,4.97,1.78,0.89
(주)기산텔레콤,035460,2020/12,0,0,1.68,0.71,0,0,1.87,0.79
(주)까스텔바작,308100,2016/12,,,,,,,,
(주)까스텔바작,308100,2017/12,0,0,0,0,0,0,0,0
(주)까스텔바작,308100,2018/12,0,0,0,0,0,0,0,0
(주)까스텔바작,308100,2019/12,19.01,7.87,2.01,0.83,69.06,28.6,1.66,0.69
(주)까스텔바작,308100,2020/12,36.94,13.46,1.41,0.51,147.37,53.69,1.46,0.53
(주)나노,187790,2014/12,,,,,,,,
(주)나노,187790,2015/12,0,0,3.19,1.3,0,0,6.43,2.62
(주)나노,187790,2016/12,0,0,3.41,1.26,0,0,4.7,1.73
(주)나노,187790,2017/12,0,0,2.6,1.03,0,0,3.05,1.2
(주)나노,187790,2018/12,0,0,1.52,0.37,10.81,2.67,1.85,0.46
(주)나노,187790,2019/12,183.31,82.71,1.91,0.86,45.67,20.61,2.27,1.02
(주)나노,187790,2020/12,0,0,1.56,0.56,7.63,2.75,1.75,0.63
(주)나노브릭,286750,2015/12,,,,,,,,
(주)나노브릭,286750,2016/12,0,0,0,0,0,0,0,0
(주)나노브릭,286750,2017/12,0,0,0,0,0,0,0,0
(주)나노브릭,286750,2018/12,0,0,0,0,0,0,0,0
(주)나노브릭,286750,2019/12,0,0,5.17,2.66,0,0,9.14,4.7
(주)나노브릭,286750,2020/12,0,0,8.5,1.88,59.73,13.2,13.57,3
(주)나노신소재,121600,2002/12,,,,,,,,
(주)나노신소재,121600,2003/12,,,,,,,,
(주)나노신소재,121600,2004/12,,,,,,,,
(주)나노신소재,121600,2005/12,,,,,,,,
(주)나노신소재,121600,2006/12,,,,,,,,
(주)나노신소재,121600,2007/12,0,0,0,0,0,0,0,0
(주)나노신소재,121600,2008/12,0,0,0,0,0,0,0,0
(주)나노신소재,121600,2009/12,0,0,0,0,0,0,0,0
(주)나노신소재,121600,2010/12,0,0,0,0,0,0,0,0
(주)나노신소재,121600,2011/12,35.32,13.75,2.96,1.15,0,0,4.97,1.93
(주)나노신소재,121600,2012/12,0,0,3.85,1.36,181.29,64.21,8.81,3.12
(주)나노신소재,121600,2013/12,145.93,80,2.99,1.64,78.27,42.91,6.15,3.37
(주)나노신소재,121600,2014/12,49.59,24.5,3.17,1.57,171.4,84.69,6.63,3.28
(주)나노신소재,121600,2015/12,68.82,20.51,7.52,2.24,48.53,14.46,12.32,3.67
(주)나노신소재,121600,2016/12,44.23,24.4,3.51,1.94,35.63,19.65,6.41,3.53
(주)나노신소재,121600,2017/12,31.51,18.09,2.68,1.54,22.48,12.9,4.7,2.7
(주)나노신소재,121600,2018/12,36.41,15.14,3.21,1.33,79.31,32.98,5.28,2.2
(주)나노신소재,121600,2019/12,39.87,26.33,2.56,1.69,18.93,12.5,4.77,3.15
(주)나노신소재,121600,2020/12,322.93,44.97,6.36,0.89,60.1,8.37,11.74,1.64
(주)나노엔텍,039860,2000/12,,,,,,,,
(주)나노엔텍,039860,2001/12,,,,,,,,
(주)나노엔텍,039860,2002/12,,,,,,,,
(주)나노엔텍,039860,2003/12,,,,,,,,
(주)나노엔텍,039860,2004/12,,,,,,,,
(주)나노엔텍,039860,2005/12,,,,,,,,
(주)나노엔텍,039860,2006/12,,,,,,,,
(주)나노엔텍,039860,2007/12,0,0,4.25,2,0,0,21.97,10.35
(주)나노엔텍,039860,2008/12,0,0,3.73,1.34,0,0,11.48,4.11
(주)나노엔텍,039860,2009/12,9.15,2.69,3.85,1.13,44.83,13.16,9.85,2.89
(주)나노엔텍,039860,2010/12,0,0,5.58,3.15,0,0,9.88,5.58
(주)나노엔텍,039860,2011/12,0,0,5.51,2.44,0,0,11.45,5.08
(주)나노엔텍,039860,2012/12,0,0,5.07,3.59,0,0,6.79,4.81
(주)나노엔텍,039860,2013/12,375.59,219.93,6.87,4.02,33.89,19.85,6.56,3.84
(주)나노엔텍,039860,2014/12,0,0,6.08,3.68,0,0,9.12,5.52
(주)나노엔텍,039860,2015/12,0,0,7.16,3.19,0,0,15.28,6.81
(주)나노엔텍,039860,2016/12,0,0,9.32,4.37,0,0,9.67,4.54
(주)나노엔텍,039860,2017/12,0,0,7.83,4.7,63.26,37.98,7.54,4.53
(주)나노엔텍,039860,2018/12,52.93,27.16,5.82,2.99,92.01,47.22,7.84,4.02
(주)나노엔텍,039860,2019/12,28.62,15.16,4.35,2.31,43.31,22.94,7.06,3.74
(주)나노엔텍,039860,2020/12,168.61,30.88,9.72,1.78,104.96,19.22,16.15,2.96
(주)나노트로닉스,010670,2000/12,,,,,,,,
(주)나노트로닉스,010670,2001/12,,,,,,,,
(주)나노트로닉스,010670,2002/12,,,,,,,,
(주)나노트로닉스,010670,2003/12,,,,,,,,
(주)나노트로닉스,010670,2004/12,,,,,,,,
(주)나노트로닉스,010670,2005/12,,,,,,,,
(주)나노트로닉스,010670,2006/12,,,,,,,,
(주)나노트로닉스,010670,2007/12,20.89,7.41,8.27,2.93,0,0,17.86,6.34
(주)나노트로닉스,010670,2008/12,25.69,6.15,5.58,1.34,156.18,37.4,29.73,7.12
(주)나노트로닉스,010670,2009/12,254.44,63.53,6.82,1.7,0,0,20.29,5.07
(주)나노트로닉스,010670,2010/12,0,0,6.88,2.14,0,0,8.02,2.49
(주)나노트로닉스,010670,2011/12,0,0,2.84,1.49,0,0,3.82,2
(주)나노트로닉스,010670,2012/12,0,0,3.36,1.78,0,0,4.24,2.24
(주)나노하이텍,071360,2000/12,,,,,,,,
(주)나노하이텍,071360,2001/12,,,,,,,,
(주)나노하이텍,071360,2002/12,,,,,,,,
(주)나노하이텍,071360,2003/12,,,,,,,,
(주)나노하이텍,071360,2004/12,,,,,,,,
(주)나노하이텍,071360,2005/12,,,,,,,,
(주)나노하이텍,071360,2006/12,,,,,,,,
(주)나노하이텍,071360,2007/12,0,0,2.59,0.7,0,0,1.29,0.35
(주)나노하이텍,071360,2008/12,0,0,3.43,0.35,0,0,1.79,0.18
(주)나리지*온,036850,2000/12,,,,,,,,
(주)나리지*온,036850,2001/12,,,,,,,,
(주)나리지*온,036850,2002/12,,,,,,,,
(주)나리지*온,036850,2003/12,,,,,,,,
(주)나리지*온,036850,2004/12,,,,,,,,
(주)나리지*온,036850,2005/12,,,,,,,,
(주)나리지*온,036850,2006/12,,,,,,,,
(주)나리지*온,036850,2007/12,0,0,13.54,6.26,17.18,7.94,2.48,1.15
(주)나리지*온,036850,2008/12,7.88,2.09,3.59,0.95,3.62,0.96,1.34,0.35
(주)나리지*온,036850,2009/12,5.02,1.28,0.87,0.22,9.04,2.3,2.39,0.61
(주)나무가,190510,2009/12,,,,,,,,
(주)나무가,190510,2010/12,0,0,0,0,0,0,0,0
(주)나무가,190510,2011/12,0,0,0,0,0,0,0,0
(주)나무가,190510,2012/12,0,0,0,0,0,0,0,0
(주)나무가,190510,2013/12,0,0,0,0,0,0,0,0
(주)나무가,190510,2014/12,0,0,0,0,0,0,0,0
(주)나무가,190510,2015/12,23.44,11.01,3.07,1.44,8.03,3.77,0.55,0.26
(주)나무가,190510,2016/12,0,0,4.08,2,20.97,10.31,1.52,0.75
(주)나무가,190510,2017/12,0,0,7.34,2.17,0,0,1.2,0.36
(주)나무가,190510,2018/12,11.21,4.82,3.03,1.31,26.54,11.43,0.58,0.25
(주)나무가,190510,2019/12,57.65,20.28,3.82,1.34,0,0,0.67,0.24
(주)나무가,190510,2020/12,0,0,6.63,1.11,0,0,0.85,0.14
(주)나스미디어,089600,2004/12,,,,,,,,
(주)나스미디어,089600,2005/12,,,,,,,,
(주)나스미디어,089600,2006/12,,,,,,,,
(주)나스미디어,089600,2007/12,0,0,0,0,0,0,0,0
(주)나스미디어,089600,2008/12,0,0,0,0,0,0,0,0
(주)나스미디어,089600,2009/12,0,0,0,0,0,0,0,0
(주)나스미디어,089600,2010/12,0,0,0,0,0,0,0,0
(주)나스미디어,089600,2011/12,0,0,0,0,0,0,0,0
(주)나스미디어,089600,2012/12,0,0,0,0,0,0,0,0
(주)나스미디어,089600,2013/12,23.83,13.77,2.49,1.44,0,0,5.41,3.12
(주)나스미디어,089600,2014/12,30.73,11.4,4.14,1.54,333.42,123.7,8.19,3.04
(주)나스미디어,089600,2015/12,63.95,17.71,9.68,2.68,35.54,9.84,13.94,3.86
(주)나스미디어,089600,2016/12,48.4,22.27,5.94,2.73,46.69,21.48,9.01,4.15
(주)나스미디어,089600,2017/12,34.04,14.12,6.34,2.63,52.64,21.84,8.17,3.39
(주)나스미디어,089600,2018/12,53.07,14.84,6.9,1.93,41.81,11.69,11.41,3.19
(주)나스미디어,089600,2019/12,23.7,12.53,3.53,1.87,15.97,8.44,5.64,2.98
(주)나스미디어,089600,2020/12,16.49,7.02,2.64,1.12,7.71,3.28,4.51,1.92
(주)나이벡,138610,2008/12,,,,,,,,
(주)나이벡,138610,2009/12,0,0,0,0,0,0,0,0
(주)나이벡,138610,2010/12,0,0,0,0,0,0,0,0
(주)나이벡,138610,2011/12,0,0,6.23,1.88,0,0,17.72,5.35
(주)나이벡,138610,2012/12,0,0,5.55,2.29,0,0,7.98,3.29
(주)나이벡,138610,2013/12,0,0,10.84,5.4,0,0,9.55,4.75
(주)나이벡,138610,2014/12,0,0,27.15,8.06,0,0,9.36,2.78
(주)나이벡,138610,2015/12,0,0,10.99,3.85,0,0,19.79,6.93
(주)나이벡,138610,2016/12,0,0,15.15,7.08,0,0,17.13,8.01
(주)나이벡,138610,2017/12,0,0,10.12,5.55,128.44,70.47,11.48,6.3
(주)나이벡,138610,2018/12,0,0,33.57,10.9,0,0,28.25,9.17
(주)나이벡,138610,2019/12,0,0,5.23,1.95,0,0,11.49,4.28
(주)나이벡,138610,2020/12,0,0,19.85,2.75,0,0,76.25,10.56
(주)나이스디앤비,130580,2007/12,,,,,,,,
(주)나이스디앤비,130580,2008/12,0,0,0,0,0,0,0,0
(주)나이스디앤비,130580,2009/12,0,0,0,0,0,0,0,0
(주)나이스디앤비,130580,2010/12,0,0,0,0,0,0,0,0
(주)나이스디앤비,130580,2011/12,17.37,11.21,2.58,1.67,12.38,7.99,2.47,1.6
(주)나이스디앤비,130580,2012/12,27.65,8.48,4.47,1.37,27.11,8.31,4.34,1.33
(주)나이스디앤비,130580,2013/12,19.01,10.27,2.73,1.47,12.6,6.81,2.92,1.58
(주)나이스디앤비,130580,2014/12,17.75,9.83,2.76,1.53,14.81,8.2,3.05,1.69
(주)나이스디앤비,130580,2015/12,39.67,11.2,6.34,1.79,30.65,8.65,7.15,2.02
(주)나이스디앤비,130580,2016/12,28.9,15.89,4.22,2.32,31.72,17.43,5.23,2.87
(주)나이스디앤비,130580,2017/12,25.58,16.24,3.88,2.46,19.56,12.41,3.93,2.49
(주)나이스디앤비,130580,2018/12,19.15,12.34,4.07,2.62,15.62,10.06,3.56,2.29
(주)나이스디앤비,130580,2019/12,16.54,11.87,3.68,2.64,15.81,11.34,2.99,2.15
(주)나이스디앤비,130580,2020/12,19.82,8.69,4.46,1.96,14.11,6.19,3.43,1.51
(주)나이코,192240,2012/12,,,,,,,,
(주)나이코,192240,2013/12,0,0,0,0,0,0,0,0
(주)나이코,192240,2014/12,0,0,0,0,0,0,0,0
(주)나이코,192240,2015/12,0,0,0,0,0,0,0,0
(주)나인테크,267320,2017/12,,,,,,,,
(주)나인테크,267320,2018/12,,,,,,,,
(주)나인테크,267320,2019/12,,,,,,,,
(주)나인테크,267320,2020/12,0,0,8.75,1.19,0,0,3.73,0.51
(주)남성알미늄,033220,2000/12,,,,,,,,
(주)남성알미늄,033220,2001/12,,,,,,,,
(주)남성알미늄,033220,2002/12,,,,,,,,
(주)남성알미늄,033220,2003/12,,,,,,,,
(주)남성알미늄,033220,2004/12,,,,,,,,
(주)내츄럴엔도텍,168330,2012/12,,,,,,,,
(주)내츄럴엔도텍,168330,2013/12,24.36,17.78,9.48,6.92,18.49,13.5,5.57,4.07
(주)내츄럴엔도텍,168330,2014/12,93.71,39.43,27.78,11.69,186.69,78.56,15.68,6.6
(주)내츄럴엔도텍,168330,2015/12,0,0,36.87,3.46,0,0,39.82,3.73
(주)내츄럴엔도텍,168330,2016/12,0,0,10.57,5.69,0,0,72.93,39.21
(주)내츄럴엔도텍,168330,2017/12,0,0,15.2,5.08,0,0,73.78,24.66
(주)내츄럴엔도텍,168330,2018/12,0,0,17.91,7.81,0,0,65.75,28.67
(주)내츄럴엔도텍,168330,2019/12,0,0,17.54,3.62,0,0,48.89,10.09
(주)내츄럴엔도텍,168330,2020/12,0,0,5.63,3.33,0,0,6.21,3.67
(주)네오리소스,058550,2001/12,,,,,,,,
(주)네오리소스,058550,2002/12,,,,,,,,
(주)네오리소스,058550,2003/12,,,,,,,,
(주)네오리소스,058550,2004/12,,,,,,,,
(주)네오리소스,058550,2005/12,,,,,,,,
(주)네오리소스,058550,2006/12,,,,,,,,
(주)네오리소스,058550,2007/12,0,0,6,0.86,0,0,24.24,3.46
(주)네오리소스,058550,2008/12,0,0,0,0,0,0,1449.96,31.92
(주)네오리진,094860,2007/12,,,,,,,,
(주)네오리진,094860,2008/12,0,0,10,1.03,0,0,8.42,0.87
(주)네오리진,094860,2009/12,0,0,4.36,1.58,83.15,30.18,4.73,1.72
(주)네오리진,094860,2010/12,0,0,6.52,2.49,0,0,6.69,2.55
(주)네오리진,094860,2011/12,103.29,61.08,3.38,2,48,28.39,2.96,1.75
(주)네오리진,094860,2012/12,0,0,4.07,2.24,19.12,10.55,2.9,1.6
(주)네오리진,094860,2013/12,0,0,5.24,1.42,25,6.77,1.65,0.45
(주)네오리진,094860,2014/12,0,0,5.79,2.34,0,0,0.98,0.4
(주)네오리진,094860,2015/12,0,0,30.53,5.21,0,0,12.44,2.12
(주)네오리진,094860,2016/12,85.94,39.4,10.09,4.63,39.15,17.95,5.44,2.49
(주)네오리진,094860,2017/12,234.56,104.46,6.14,2.73,301.69,134.36,5.69,2.53
(주)네오리진,094860,2018/12,0,0,6.9,2.34,0,0,5.6,1.9
(주)네오리진,094860,2019/12,0,0,9.96,2.28,51.13,11.73,7.76,1.78
(주)네오리진,094860,2020/12,0,0,25.05,3.65,0,0,21.7,3.16
(주)네오셈,253590,2016/12,,,,,,,,
(주)네오셈,253590,2017/12,,,,,,,,
(주)네오셈,253590,2018/12,,,,,,,,
(주)네오셈,253590,2019/12,0,0,2.38,1.15,0,0,3.43,1.65
(주)네오셈,253590,2020/12,33.11,5.19,4.36,0.68,15.17,2.38,3.65,0.57
(주)네오오토,212560,2010/12,,,,,,,,
(주)네오오토,212560,2011/12,0,0,0,0,0,0,0,0
(주)네오오토,212560,2012/12,0,0,0,0,0,0,0,0
(주)네오오토,212560,2013/12,0,0,0,0,0,0,0,0
(주)네오오토,212560,2014/12,0,0,0,0,0,0,0,0
(주)네오오토,212560,2015/12,6.92,5.17,0.87,0.65,2.29,1.71,0.46,0.34
(주)네오오토,212560,2016/12,8.32,4.56,0.97,0.53,3.36,1.84,0.47,0.26
(주)네오오토,212560,2017/12,20.95,10.34,1.21,0.6,5.77,2.85,0.68,0.33
(주)네오오토,212560,2018/12,8.96,4.77,0.68,0.36,2.42,1.29,0.45,0.24
(주)네오오토,212560,2019/12,21.88,12.12,0.7,0.39,3.9,2.16,0.46,0.26
(주)네오오토,212560,2020/12,11.91,4.74,0.52,0.21,2.8,1.11,0.36,0.14
(주)네오위즈,095660,2007/12,,,,,,,,
(주)네오위즈,095660,2008/12,18.39,4.34,3.25,0.77,9.7,2.29,2.36,0.56
(주)네오위즈,095660,2009/12,39.07,8.34,8.21,1.75,25.31,5.4,6.37,1.36
(주)네오위즈,095660,2010/12,65.05,32.18,5.53,2.74,13.19,6.53,2.91,1.44
(주)네오위즈,095660,2011/12,20.84,11.53,7.33,4.05,68.98,38.15,2.79,1.54
(주)네오위즈,095660,2012/12,262.68,102.05,3.5,1.36,9.7,3.77,1.69,0.66
(주)네오위즈,095660,2013/12,10.85,5.79,1.63,0.87,6.02,3.21,1.54,0.82
(주)네오위즈,095660,2014/12,449.44,247.11,1.62,0.89,15.21,8.36,4.1,2.25
(주)네오위즈,095660,2015/12,0,0,1.58,0.87,22.99,12.69,4.51,2.49
(주)네오위즈,095660,2016/12,117.96,61.24,1.21,0.63,13.74,7.13,3.64,1.89
(주)네오위즈,095660,2017/12,0,0,1.01,0.69,27.15,18.52,3.1,2.11
